time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps
9.3000,brake,103.9584,0.0000,0.0000,63.9310,17.8156,0.0000,0.0000,0.0000,0.5000,0.0000,2,3437.3042,3673.0563,3673.0563,3194.1911,3194.1911,-0.0520,-0.0520,-0.0349,-0.0349,0.0000,0.0000,0.0000,0.0000,-2816.6123,-2816.6123,-1892.9767,-1892.9767,0.0000,0.0000,0.0000,0.0000,0.0000,17.0814,17.0814,-11.7507,-11.7507,-140.4540,-140.4540,143.4274,143.4274,0.0000,0.6354,13734.4948,0.0000,0.7668,0.7668,0.5926,0.5926,0.0000,0.0000
9.4000,brake,105.7181,0.0000,0.0000,62.7581,17.4912,0.0000,0.0000,0.0000,0.5000,0.0000,2,3369.5531,3651.0728,3651.0728,3216.1630,3216.1630,-0.0544,-0.0544,-0.0364,-0.0364,0.0000,0.0000,0.0000,0.0000,-2869.1065,-2869.1065,-1964.2697,-1964.2697,0.0000,0.0000,0.0000,0.0000,0.0000,17.1960,17.1960,-11.5734,-11.5734,-147.5534,-147.5534,150.4430,150.4430,0.0000,0.6340,13734.4717,0.0000,0.7858,0.7858,0.6107,0.6107,0.0000,0.0000
9.5000,brake,107.4454,0.0000,0.0000,61.5867,17.1672,0.0000,0.0000,0.0000,0.5000,0.0000,2,3301.5911,3629.4089,3629.4089,3237.8180,3237.8180,-0.0568,-0.0568,-0.0380,-0.0380,0.0000,0.0000,0.0000,0.0000,-2915.8668,-2915.8668,-2039.5372,-2039.5372,0.0000,0.0000,0.0000,0.0000,0.0000,17.3070,17.3070,-11.3996,-11.3996,-154.5361,-154.5361,157.3671,157.3671,0.0000,0.6326,13734.4539,0.0000,0.8034,0.8034,0.6299,0.6299,0.0000,0.0000
9.6000,brake,109.1402,0.0000,0.0000,60.4169,16.8437,0.0000,0.0000,0.0000,0.5000,0.0000,2,3233.4167,3607.9868,3607.9868,3259.2329,3259.2329,-0.0592,-0.0592,-0.0397,-0.0397,0.0000,0.0000,0.0000,0.0000,-2957.4934,-2957.4934,-2118.5850,-2118.5850,0.0000,0.0000,0.0000,0.0000,0.0000,17.4157,17.4157,-11.2284,-11.2284,-161.4329,-161.4329,164.2214,164.2214,0.0000,0.6312,13734.4394,0.0000,0.8197,0.8197,0.6500,0.6500,0.0000,0.0000
9.7000,brake,110.8026,0.0000,0.0000,59.2487,16.5206,0.0000,0.0000,0.0000,0.5000,0.0000,2,3165.0485,3586.7937,3586.7937,3280.4197,3280.4197,-0.0616,-0.0616,-0.0417,-0.0417,0.0000,0.0000,0.0000,0.0000,-2994.5512,-2994.5512,-2200.8890,-2200.8890,0.0000,0.0000,0.0000,0.0000,0.0000,17.5226,17.5226,-11.0594,-11.0594,-168.2522,-168.2522,171.0056,171.0056,0.0000,0.6299,13734.4266,0.0000,0.8349,0.8349,0.6709,0.6709,0.0000,0.0000
9.8000,brake,112.4327,0.0000,0.0000,58.0821,16.1979,0.0000,0.0000,0.0000,0.5000,0.0000,2,3096.5534,3565.9182,3565.9182,3301.2883,3301.2883,-0.0640,-0.0640,-0.0437,-0.0437,0.0000,0.0000,0.0000,0.0000,-3027.6451,-3027.6451,-2285.2970,-2285.2970,0.0000,0.0000,0.0000,0.0000,0.0000,17.6282,17.6282,-10.8926,-10.8926,-174.9707,-174.9707,177.6849,177.6849,0.0000,0.6285,13734.4130,0.0000,0.8491,0.8491,0.6922,0.6922,0.0000,0.0000
9.9000,brake,114.0304,0.0000,0.0000,56.9169,15.8756,0.0000,0.0000,0.0000,0.5000,0.0000,2,3028.0103,3545.4863,3545.4863,3321.7123,3321.7123,-0.0664,-0.0664,-0.0459,-0.0459,0.0000,0.0000,0.0000,0.0000,-3057.3609,-3057.3609,-2370.5185,-2370.5185,0.0000,0.0000,0.0000,0.0000,0.0000,17.7322,17.7322,-10.7286,-10.7286,-181.5508,-181.5508,184.2149,184.2149,0.0000,0.6272,13734.3973,0.0000,0.8623,0.8623,0.7136,0.7136,0.0000,0.0000
10.0000,corner,115.5959,0.0000,0.0000,55.7533,15.5537,0.0000,0.0000,0.3500,0.0000,0.0000,2,2959.4735,3525.5840,3525.5840,3341.6058,3341.6058,-0.0689,-0.0689,-0.0482,-0.0482,0.0000,0.0000,0.0000,0.0000,-3084.1461,-3084.1461,-2455.5857,-2455.5857,0.0000,0.0000,0.0000,0.0000,0.0000,17.8340,17.8340,-10.5681,-10.5681,-187.9645,-187.9645,190.5678,190.5678,0.0000,0.6259,13734.3795,0.0000,0.8748,0.8748,0.7349,0.7349,0.0000,0.0000
10.1000,corner,117.1500,0.0001,0.0037,56.0794,15.5831,0.0020,0.1109,0.3500,0.0000,0.1000,2,3256.6997,3399.7998,3411.0231,3457.3814,3465.6749,-0.0546,-0.0549,0.0427,0.0441,-0.0777,-0.0777,-0.0006,-0.0006,-2676.8745,-2693.3948,2254.9339,2310.0141,50.9651,51.0837,0.2689,0.2695,0.0068,7.4182,7.5027,-1.5750,-1.4963,-149.5045,-146.9013,146.9462,149.4770,0.0030,0.1982,13733.8793,0.0771,0.7875,0.7898,0.6522,0.6665,8052.3217,0.0000
10.2000,corner,118.7135,0.0010,0.0314,56.4053,15.6841,0.0070,0.6970,0.3500,0.0000,0.2000,2,3245.6365,3180.5052,3204.9889,3667.0953,3685.1470,-0.0594,-0.0603,-0.0056,0.0705,-0.1517,-0.1517,0.0081,0.0081,-2611.5083,-2650.7844,-440.6694,3141.6072,102.2672,103.3495,2.5982,2.7284,0.0141,0.7179,1.4942,3.3667,3.8876,-164.3010,-162.8503,181.4149,183.4271,0.0240,-0.0556,13737.7364,0.1436,0.8217,0.8277,0.1202,0.8525,1289.2034,0.0000
10.3000,corner,120.2867,0.0036,0.1048,56.7504,15.7808,0.0081,1.2087,0.3500,0.0000,0.3000,2,3261.3639,3166.9099,3255.0032,3624.3106,3689.3308,-0.0564,-0.0595,-0.0086,0.0707,-0.2112,-0.2113,-0.0329,-0.0328,-2534.9939,-2675.4128,-638.3452,3148.8740,147.6686,152.0045,30.3651,31.2004,0.0244,-2.5500,-0.0108,5.3132,6.9888,-144.8432,-137.8103,144.8358,154.0880,0.0779,-0.1638,13735.5545,0.1784,0.8018,0.8233,0.1763,0.8536,748.0446,0.0000
10.4000,corner,121.8695,0.0089,0.2310,57.0977,15.8774,0.0067,1.7512,0.3500,0.0000,0.4000,2,3280.0218,3147.9603,3306.7129,3581.4120,3698.4191,-0.0537,-0.0593,-0.0099,0.0711,-0.2767,-0.2769,-0.0871,-0.0869,-2457.2451,-2713.2448,-717.3872,3163.1340,198.2718,208.2898,69.3344,72.0608,0.0373,-4.7408,0.1075,5.5403,8.8578,-134.6088,-123.8812,125.4060,139.0335,0.1509,-0.2097,13734.5043,0.1898,0.7831,0.8229,0.2012,0.8555,519.4881,0.0000
10.5000,corner,123.4620,0.0184,0.4129,57.4465,15.9741,0.0036,2.3069,0.3500,0.0000,0.5000,2,3299.9456,3123.0496,3356.2838,3541.4897,3713.2072,-0.0512,-0.0594,-0.0102,0.0713,-0.3464,-0.3468,-0.1485,-0.1480,-2374.7601,-2755.1997,-731.1311,3179.6774,251.4937,269.8667,113.5323,119.6953,0.0517,-6.5290,0.9597,4.9967,10.2362,-128.9533,-115.8050,114.8727,131.1646,0.2352,-0.2292,13734.0302,0.1984,0.7647,0.8248,0.2089,0.8569,396.7398,0.0000
10.6000,corner,125.0642,0.0335,0.6516,57.7960,16.0707,-0.0004,2.8694,0.3500,0.0000,0.6000,2,3320.5844,3094.4462,3404.6098,3503.2937,3731.4772,-0.0487,-0.0596,-0.0100,0.0715,-0.4190,-0.4197,-0.2138,-0.2130,-2288.3639,-2799.7922,-709.0295,3197.6178,305.9933,335.5667,160.0998,171.3980,0.0670,-8.1774,2.1503,4.1024,11.4256,-125.3513,-110.5019,108.5377,126.5792,0.3262,-0.2375,13733.8269,0.2060,0.7461,0.8282,0.2075,0.8582,320.8950,0.0000
10.7000,corner,126.6759,0.0558,0.9480,58.1457,16.1673,-0.0051,3.4370,0.3500,0.0000,0.7000,2,3341.5182,3063.9968,3452.9695,3465.3832,3751.3919,-0.0463,-0.0599,-0.0095,0.0716,-0.4939,-0.4949,-0.2817,-0.2803,-2197.6164,-2846.0632,-672.8115,3216.3470,360.9352,404.6931,207.6598,225.8868,0.0829,-9.7894,3.5042,3.0416,12.5486,-122.5368,-106.3557,103.9814,123.3147,0.4214,-0.2410,13733.7414,0.2134,0.7268,0.8325,0.2032,0.8595,269.5119,0.0000
10.8000,corner,128.2972,0.0870,1.3026,58.4953,16.2638,-0.0104,4.0092,0.3500,0.0000,0.8000,2,3362.5523,3032.7301,3502.1808,3426.8713,3771.9203,-0.0438,-0.0602,-0.0090,0.0717,-0.5707,-0.5720,-0.3514,-0.3493,-2101.8344,-2893.5801,-632.5911,3235.5545,415.8649,476.9292,255.5892,282.6262,0.0992,-11.4060,4.9446,1.8944,13.6554,-119.9230,-102.5842,100.0484,120.4579,0.5196,-0.2425,13733.7025,0.2210,0.7065,0.8374,0.1991,0.8611,232.4261,0.0000
10.9000,corner,129.9279,0.1289,1.7158,58.8446,16.3601,-0.0162,4.5857,0.3500,0.0000,0.9000,2,3383.6248,3001.0286,3552.5610,3387.4152,3792.6763,-0.0413,-0.0605,-0.0085,0.0718,-0.6493,-0.6510,-0.4228,-0.4199,-2000.3880,-2942.2148,-591.3871,3255.1146,470.5352,552.1735,303.6033,341.4251,0.1158,-13.0436,6.4382,0.6954,14.7665,-117.2830,-98.8581,96.2565,117.6493,0.6201,-0.2431,13733.6811,0.2289,0.6848,0.8427,0.1962,0.8630,204.4100,0.0000
11.0000,corner,131.5679,0.1831,2.1882,59.1933,16.4563,-0.0226,5.1663,0.3500,0.0000,1.0000,2,3404.7155,2969.0210,3604.2161,3346.8991,3813.5298,-0.0386,-0.0608,-0.0079,0.0719,-0.7297,-0.7318,-0.4957,-0.4918,-1892.6281,-2991.9319,-549.8506,3274.9606,524.7951,630.4266,351.5518,402.2323,0.1328,-14.7090,7.9702,-0.5409,15.8902,-114.5323,-95.0425,92.4122,114.7540,0.7229,-0.2434,13733.6660,0.2370,0.6615,0.8483,0.1950,0.8652,182.5061,0.0000
11.1000,corner,133.2171,0.2515,2.7202,59.5413,16.5523,-0.0295,5.7506,0.3500,0.0000,1.1000,2,3425.8110,2936.7823,3657.2036,3305.2605,3834.4064,-0.0359,-0.0611,-0.0074,0.0720,-0.8119,-0.8144,-0.5702,-0.5652,-1777.8033,-3042.7061,-508.1575,3295.0326,578.5334,711.7309,399.3314,465.0460,0.1502,-16.4049,9.5341,-1.8080,17.0295,-111.6304,-91.0739,88.4279,111.7113,0.8276,-0.2434,13733.6528,0.2455,0.6366,0.8544,0.1955,0.8678,164.9165,0.0000
11.2000,corner,134.8751,0.3360,3.3121,59.8884,16.6479,-0.0371,6.3385,0.3500,0.0000,1.2000,2,3446.8979,2904.3897,3711.5790,3262.4397,3855.2310,-0.0331,-0.0614,-0.0068,0.0722,-0.8959,-0.8988,-0.6462,-0.6400,-1655.0194,-3094.5044,-466.4379,3315.2622,631.6537,796.1432,446.8517,529.8778,0.1679,-18.1321,11.1265,-3.1034,18.1853,-108.5482,-86.9127,84.2542,108.4830,0.9342,-0.2434,13733.6395,0.2542,0.6099,0.8609,0.1980,0.8709,150.4861,0.0000
11.3000,corner,136.5417,0.4383,3.9645,60.2344,16.7432,-0.0451,6.9295,0.3500,0.0000,1.3000,2,3467.9614,2871.9334,3767.4055,3218.3695,3875.9166,-0.0301,-0.0617,-0.0062,0.0723,-0.9818,-0.9851,-0.7239,-0.7162,-1523.2227,-3147.2835,-424.8364,3335.5690,684.0643,883.7220,494.0238,596.7389,0.1859,-19.8909,12.7456,-4.4262,19.3574,-105.2585,-82.5268,79.8538,105.0368,1.0428,-0.2432,13733.6250,0.2634,0.5814,0.8677,0.2025,0.8743,138.4388,0.0000
11.4000,corner,138.2166,0.5605,4.6775,60.5790,16.8381,-0.0538,7.5234,0.3500,0.0000,1.4000,2,3488.9852,2839.5173,3824.7536,3172.9745,3896.3635,-0.0270,-0.0619,-0.0056,0.0725,-1.0695,-1.0732,-0.8031,-0.7938,-1381.2188,-3200.9876,-383.5149,3355.8594,735.6749,974.5222,540.7555,665.6347,0.2043,-21.6812,14.3897,-5.7759,20.5449,-101.7325,-77.8853,75.1928,101.3407,1.1532,-0.2431,13733.6090,0.2729,0.5511,0.8748,0.2089,0.8781,128.2342,0.0000
11.5000,corner,139.8993,0.7044,5.4516,60.9222,16.9325,-0.0631,8.1196,0.3500,0.0000,1.5000,2,3509.9518,2807.2515,3883.6933,3126.1794,3916.4668,-0.0238,-0.0622,-0.0050,0.0726,-1.1592,-1.1633,-0.8840,-0.8729,-1227.7949,-3255.5423,-342.6444,3376.0323,786.3955,1068.5927,586.9512,736.5629,0.2229,-23.5026,16.0574,-7.1524,21.7467,-97.9412,-72.9576,70.2399,97.3642,1.2653,-0.2428,13733.5909,0.2828,0.5194,0.8823,0.2174,0.8823,119.4839,0.0000
11.6000,corner,141.5893,0.8719,6.2835,61.2642,17.0265,-0.0750,8.6111,0.3500,0.0000,1.5000,2,3530.5670,2780.8879,3937.1662,3083.3840,3932.1467,-0.0205,-0.0622,-0.0045,0.0727,-1.1720,-1.1763,-0.9652,-0.9524,-1071.6482,-3301.6972,-307.8303,3391.1861,795.2453,1106.1186,632.8045,808.4400,0.2350,-25.3018,17.6944,-8.5128,22.9224,-92.6221,-69.3725,66.7261,91.8791,1.3757,-0.2426,13733.5849,0.2153,0.4799,0.8844,0.2282,0.8866,113.2900,0.0000
11.7000,corner,143.2861,1.0643,7.1521,61.6055,17.1205,-0.0893,8.8639,0.3500,0.0000,1.5000,2,3550.2611,2768.8441,3970.7969,3055.9744,3938.0120,-0.0179,-0.0618,-0.0041,0.0725,-1.2019,-1.2060,-1.0327,-1.0186,-947.7806,-3321.0616,-286.0379,3392.9297,806.9849,1138.4584,673.5259,869.9707,0.2459,-26.7713,19.0009,-9.6184,23.8609,-85.5670,-69.0959,66.8178,84.8394,1.4648,-0.2425,13733.6273,0.1784,0.4496,0.8841,0.2394,0.8895,110.6664,0.0000
11.8000,corner,144.9893,1.2827,8.0390,61.9460,17.2145,-0.1010,8.9880,0.3500,0.0000,1.5000,2,3569.4376,2764.1622,3992.4618,3037.9481,3939.1081,-0.0159,-0.0613,-0.0039,0.0722,-1.2328,-1.2365,-1.0787,-1.0638,-851.4388,-3325.0086,-270.4875,3387.6051,824.2229,1171.7276,702.3806,912.9272,0.2550,-27.8036,19.8874,-10.3934,24.4991,-79.5306,-69.2382,67.3577,78.8964,1.5264,-0.2426,13733.6802,0.1634,0.4287,0.8830,0.2478,0.8907,109.7377,0.0000
11.9000,corner,146.6984,1.5280,8.9356,62.2861,17.3084,-0.1097,9.0552,0.3500,0.0000,1.5000,2,3588.3876,2762.5386,4008.7155,3024.1640,3938.3026,-0.0142,-0.0606,-0.0037,0.0717,-1.2575,-1.2609,-1.1087,-1.0933,-769.3407,-3322.0586,-257.4939,3379.3098,838.9771,1198.5063,720.9419,940.9209,0.2616,-28.5057,20.4632,-10.9212,24.9142,-74.9795,-68.7069,67.1219,74.4234,1.5674,-0.2428,13733.7207,0.1581,0.4121,0.8810,0.2531,0.8907,109.5171,0.0000
12.0000,corner,148.4128,1.8010,9.8381,62.6260,17.4023,-0.1162,9.0991,0.3500,0.0000,1.5000,2,3607.2493,2762.0747,4022.7173,3012.1414,3936.8132,-0.0127,-0.0599,-0.0035,0.0713,-1.2768,-1.2799,-1.1292,-1.1135,-694.0152,-3316.1555,-245.4757,3369.8445,850.4351,1219.4630,733.0490,959.8476,0.2664,-29.0053,20.8508,-11.2981,25.1939,-71.5438,-67.4748,66.0819,71.0305,1.5959,-0.2430,13733.7467,0.1569,0.3974,0.8783,0.2566,0.8900,109.5800,0.0000
12.1000,corner,150.1320,2.1021,10.7450,62.9659,17.4962,-0.1216,9.1341,0.3500,0.0000,1.5000,2,3626.0845,2761.9546,4035.8095,3000.8386,3935.1602,-0.0112,-0.0592,-0.0033,0.0708,-1.2926,-1.2955,-1.1447,-1.1289,-622.3974,-3308.9739,-233.7638,3359.9757,859.5838,1236.7754,741.6655,973.9971,0.2701,-29.3940,21.1364,-11.5926,25.4003,-68.8017,-65.7746,64.5051,68.3049,1.6177,-0.2431,13733.7630,0.1573,0.3842,0.8753,0.2591,0.8890,109.7492,0.0000
12.2000,corner,151.8556,2.4318,11.6557,63.3057,17.5901,-0.1265,9.1661,0.3500,0.0000,1.5000,2,3644.9205,2761.8060,4048.4708,2989.9005,3933.5969,-0.0099,-0.0585,-0.0031,0.0703,-1.3067,-1.3094,-1.1579,-1.1419,-553.9628,-3301.1720,-222.0555,3350.0469,867.3998,1252.1399,748.5590,985.8565,0.2733,-29.7265,21.3712,-11.8449,25.5705,-66.4690,-63.8344,62.6531,65.9774,1.6359,-0.2433,13733.7743,0.1582,0.3727,0.8721,0.2611,0.8878,109.9533,0.0000
12.3000,corner,153.5830,2.7905,12.5700,63.6457,17.6841,-0.1311,9.1973,0.3500,0.0000,1.5000,2,3663.7705,2761.4250,4060.7980,2979.2773,3932.2842,-0.0086,-0.0579,-0.0029,0.0699,-1.3200,-1.3225,-1.1700,-1.1538,-489.4824,-3292.9845,-210.1843,3340.2410,874.5167,1266.5707,754.6612,996.7104,0.2762,-30.0321,21.5828,-12.0763,25.7248,-64.3950,-61.8234,60.7183,63.9097,1.6526,-0.2435,13733.7845,0.1593,0.3629,0.8688,0.2629,0.8865,110.1655,0.0000
12.4000,corner,155.3137,3.1784,13.4879,63.9857,17.7781,-0.1356,9.2286,0.3500,0.0000,1.5000,2,3682.6419,2760.6742,4072.7393,2969.0358,3931.3462,-0.0075,-0.0572,-0.0027,0.0694,-1.3329,-1.3352,-1.1817,-1.1654,-430.1969,-3284.4875,-198.0383,3330.6793,881.2828,1280.6001,760.4262,1007.1738,0.2791,-30.3251,21.7851,-12.2970,25.8736,-62.5164,-59.8568,58.8286,62.0462,1.6686,-0.2437,13733.7955,0.1605,0.3552,0.8656,0.2647,0.8851,110.3759,0.0000
12.5000,corner,157.0473,3.5960,14.4095,64.3258,17.8722,-0.1401,9.2602,0.3500,0.0000,1.5000,2,3701.5390,2759.4594,4084.2119,2959.2621,3930.8749,-0.0064,-0.0566,-0.0025,0.0689,-1.3457,-1.3478,-1.1932,-1.1767,-377.2263,-3275.7074,-185.5423,3321.4452,887.8713,1294.4847,766.0619,1017.5232,0.2818,-30.6121,21.9851,-12.5113,26.0224,-60.8137,-58.0075,57.0618,60.3701,1.6843,-0.2439,13733.8082,0.1617,0.3496,0.8624,0.2664,0.8837,110.5816,0.0000
12.6000,corner,158.7831,4.0433,15.3345,64.6660,17.9663,-0.1446,9.2921,0.3500,0.0000,1.5000,2,3720.4642,2757.7325,4095.1606,2950.0109,3930.9183,-0.0056,-0.0560,-0.0023,0.0685,-1.3585,-1.3604,-1.2047,-1.1881,-331.1816,-3266.6621,-172.6632,3312.5828,894.3623,1308.3396,771.6578,1027.8751,0.2846,-30.8956,22.1862,-12.7208,26.1737,-59.2818,-56.3153,55.4567,58.8746,1.7000,-0.2442,13733.8222,0.1631,0.3458,0.8593,0.2680,0.8823,110.7819,0.0000
12.7000,corner,160.5206,4.5209,16.2632,65.0062,18.0605,-0.1492,9.3244,0.3500,0.0000,1.5000,2,3739.4174,2755.4940,4105.5792,2941.2874,3931.4761,-0.0048,-0.0554,-0.0021,0.0680,-1.3713,-1.3731,-1.2161,-1.1993,-292.0277,-3257.3709,-159.4126,3304.0942,900.7913,1322.2140,777.2490,1038.2742,0.2873,-31.1768,22.3898,-12.9263,26.3286,-57.9133,-54.7928,54.0216,57.5481,1.7156,-0.2445,13733.8367,0.1645,0.3437,0.8563,0.2698,0.8809,110.9771,0.0000
12.8000,corner,162.2593,5.0289,17.1953,65.3465,18.1547,-0.1538,9.3569,0.3500,0.0000,1.5000,2,3758.3968,2752.7842,4115.5064,2933.0522,3932.5078,-0.0042,-0.0548,-0.0018,0.0676,-1.3843,-1.3858,-1.2275,-1.2106,-259.1886,-3247.8541,-145.8389,3295.9468,907.1742,1336.1284,782.8463,1048.7344,0.2901,-31.4559,22.5965,-13.1280,26.4876,-56.6940,-53.4330,52.7448,56.3714,1.7312,-0.2448,13733.8507,0.1660,0.3427,0.8533,0.2715,0.8795,111.1682,0.0000
12.9000,corner,163.9987,5.5675,18.1310,65.6869,18.2490,-0.1585,9.3896,0.3500,0.0000,1.5000,2,3777.3996,2749.6655,4125.0073,2925.2405,3933.9501,-0.0037,-0.0543,-0.0016,0.0671,-1.3972,-1.3987,-1.2390,-1.2219,-231.7885,-3238.1296,-132.0105,3288.0888,913.5182,1350.0914,788.4508,1059.2571,0.2928,-31.7332,22.8063,-13.3264,26.6503,-55.6042,-52.2175,51.6044,55.3211,1.7469,-0.2452,13733.8634,0.1675,0.3428,0.8505,0.2733,0.8781,111.3561,0.0000
13.0000,corner,165.7381,6.1372,19.0702,66.0273,18.3433,-0.1632,9.4224,0.3500,0.0000,1.5000,2,3796.4227,2746.2057,4134.1541,2917.7802,3935.7345,-0.0032,-0.0537,-0.0013,0.0667,-1.4103,-1.4115,-1.2504,-1.2332,-208.8860,-3228.2119,-118.0001,3280.4630,919.8272,1364.1066,794.0597,1069.8394,0.2955,-32.0090,23.0191,-13.5220,26.8164,-54.6228,-51.1241,50.5763,54.3737,1.7626,-0.2455,13733.8744,0.1691,0.3435,0.8477,0.2751,0.8767,111.5415,0.0000
13.1000,corner,167.4769,6.7380,20.0129,66.3677,18.4376,-0.1680,9.4553,0.3500,0.0000,1.5000,2,3815.4630,2742.4669,4143.0140,2910.6048,3937.7980,-0.0029,-0.0532,-0.0011,0.0662,-1.4234,-1.4245,-1.2619,-1.2446,-189.6230,-3218.1118,-103.8742,3273.0170,926.1034,1378.1758,799.6696,1080.4774,0.2982,-32.2835,23.2345,-13.7153,26.9854,-53.7301,-50.1310,49.6389,53.5088,1.7784,-0.2459,13733.8838,0.1707,0.3447,0.8450,0.2771,0.8753,111.7254,0.0000
13.2000,corner,169.2147,7.3703,20.9591,66.7082,18.5320,-0.1729,9.4882,0.3500,0.0000,1.5000,2,3834.5178,2738.5014,4151.6435,2903.6586,3940.0880,-0.0025,-0.0527,-0.0008,0.0658,-1.4366,-1.4375,-1.2734,-1.2559,-173.2833,-3207.8366,-89.6886,3265.7071,932.3479,1392.2998,805.2773,1091.1676,0.3010,-32.5570,23.4521,-13.9067,27.1569,-52.9093,-49.2196,48.7743,52.7101,1.7941,-0.2463,13733.8916,0.1724,0.3463,0.8423,0.2790,0.8739,111.9083,0.0000
13.3000,corner,170.9507,8.0343,21.9087,67.0488,18.6264,-0.1778,9.5210,0.3500,0.0000,1.5000,2,3853.5850,2734.3508,4160.0878,2896.8969,3942.5625,-0.0023,-0.0522,-0.0006,0.0653,-1.4499,-1.4505,-1.2849,-1.2673,-159.2960,-3197.3917,-75.4886,3258.4983,938.5617,1406.4790,810.8799,1101.9068,0.3037,-32.8298,23.6715,-14.0966,27.3304,-52.1468,-48.3746,47.9684,51.9645,1.8100,-0.2467,13733.8980,0.1741,0.3482,0.8397,0.2811,0.8725,112.0906,0.0000
13.4000,corner,172.6843,8.7301,22.8617,67.3894,18.7208,-0.1828,9.5537,0.3500,0.0000,1.5000,2,3872.6625,2730.0479,4168.3821,2890.2849,3945.1884,-0.0020,-0.0517,-0.0003,0.0649,-1.4631,-1.4637,-1.2964,-1.2787,-147.2143,-3186.7804,-61.3101,3251.3636,944.7450,1420.7134,816.4751,1112.6926,0.3064,-33.1020,23.8926,-14.2853,27.5057,-51.4318,-47.5837,47.2105,51.2624,1.8258,-0.2471,13733.9034,0.1759,0.3502,0.8370,0.2833,0.8711,112.2727,0.0000
13.5000,corner,174.4150,9.4581,23.8181,67.7300,18.8152,-0.1878,9.5864,0.3500,0.0000,1.5000,2,3891.7489,2725.6184,4176.5540,2883.7954,3947.9400,-0.0019,-0.0512,-0.0001,0.0645,-1.4765,-1.4768,-1.3079,-1.2901,-136.6900,-3176.0050,-47.1816,3244.2819,950.8982,1435.0028,822.0613,1123.5230,0.3091,-33.3739,24.1150,-14.4730,27.6824,-50.7557,-46.8374,46.4923,50.5960,1.8417,-0.2476,13733.9078,0.1777,0.3525,0.8345,0.2855,0.8696,112.4550,0.0000
13.6000,corner,176.1421,10.2183,24.7779,68.0707,18.9097,-0.1928,9.6189,0.3500,0.0000,1.5000,2,3910.8429,2721.0822,4184.6247,2877.4075,3950.7972,-0.0017,-0.0507,0.0002,0.0641,-1.4899,-1.4900,-1.3195,-1.3015,-127.4511,-3165.0669,-33.1272,3237.2373,957.0213,1449.3471,827.6369,1134.3963,0.3119,-33.6454,24.3386,-14.6600,27.8603,-50.1120,-46.1284,45.8074,49.9594,1.8576,-0.2480,13733.9116,0.1795,0.3548,0.8319,0.2879,0.8682,112.6375,0.0000
13.7000,corner,177.8649,11.0110,25.7411,68.4114,19.0041,-0.1979,9.6512,0.3500,0.0000,1.5000,2,3929.9433,2716.4551,4192.6109,2871.1046,3953.7442,-0.0015,-0.0502,0.0004,0.0636,-1.5033,-1.5033,-1.3311,-1.3129,-119.2833,-3153.9667,-19.1688,3230.2175,963.1141,1463.7458,833.2006,1145.3112,0.3146,-33.9168,24.5631,-14.8465,28.0394,-49.4956,-45.4507,45.1506,49.3482,1.8735,-0.2484,13733.9148,0.1813,0.3573,0.8293,0.2903,0.8668,112.8205,0.0000
13.8000,corner,179.5829,11.8362,26.7076,68.7521,19.0986,-0.2031,9.6835,0.3500,0.0000,1.5000,2,3949.0492,2711.7497,4200.5258,2864.8738,3956.7683,-0.0014,-0.0497,0.0007,0.0632,-1.5168,-1.5166,-1.3427,-1.3244,-112.0160,-3142.7047,-5.3212,3223.2129,969.1767,1478.1985,838.7515,1156.2665,0.3173,-34.1881,24.7886,-15.0325,28.2193,-48.9022,-44.7998,44.5181,48.7584,1.8894,-0.2489,13733.9176,0.1832,0.3598,0.8268,0.2928,0.8654,113.0040,0.0000
13.9000,corner,181.2953,12.6943,27.6774,69.0928,19.1931,-0.2083,9.7155,0.3500,0.0000,1.5000,2,3968.1596,2706.9765,4208.3799,2858.7046,3959.8591,-0.0013,-0.0492,0.0009,0.0628,-1.5303,-1.5299,-1.3543,-1.3359,-105.5124,-3131.2806,8.4034,3216.2158,975.2086,1492.7047,844.2887,1167.2612,0.3201,-34.4594,25.0149,-15.2181,28.4000,-48.3285,-44.1719,43.9064,48.1872,1.9054,-0.2493,13733.9200,0.1850,0.3624,0.8243,0.2954,0.8640,113.1883,0.0000
