time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps
13.6000,step,198.8168,24.6360,39.9948,81.3653,22.6223,-0.5125,11.2785,0.0889,0.0000,1.5000,2,4508.5839,2210.2471,4396.0473,2762.3438,4365.2570,-0.0005,-0.0434,0.0115,-0.0176,-2.1833,-2.1735,-2.0695,-2.0401,-55.1557,-3029.1674,552.9579,-1467.9069,1227.2436,2247.3886,1126.6367,1814.7720,0.4616,-41.7990,42.5867,-26.5788,35.9424,-137.8253,-116.0660,118.9694,134.9229,2.7152,-0.0945,13733.8952,0.1236,0.5558,0.8580,0.4543,0.5347,114.9231,13.0513
13.7000,step,200.5661,26.0692,41.1579,81.3652,22.6222,-0.5125,11.2784,0.0889,0.0000,1.5000,2,4508.5818,2210.2568,4396.0332,2762.3546,4365.2505,-0.0005,-0.0434,0.0115,-0.0176,-2.1832,-2.1735,-2.0694,-2.0400,-55.1557,-3029.1419,553.0362,-1467.8915,1227.2276,2247.3451,1126.6180,1814.7299,0.4616,-41.7987,42.5858,-26.5780,35.9422,-137.8245,-116.0630,118.9663,134.9219,2.7152,-0.0945,13733.8952,0.1236,0.5558,0.8580,0.4543,0.5347,114.9241,13.0513
13.8000,step,202.2859,27.5377,42.3209,81.3651,22.6222,-0.5125,11.2783,0.0889,0.0000,1.5000,2,4508.5801,2210.2648,4396.0217,2762.3635,4365.2451,-0.0005,-0.0434,0.0115,-0.0176,-2.1832,-2.1735,-2.0694,-2.0400,-55.1557,-3029.1208,553.1006,-1467.8789,1227.2145,2247.3095,1126.6027,1814.6953,0.4616,-41.7985,42.5849,-26.5774,35.9421,-137.8238,-116.0606,118.9637,134.9212,2.7151,-0.0945,13733.8951,0.1237,0.5558,0.8580,0.4543,0.5347,114.9250,13.0513
13.9000,step,203.9756,29.0407,43.4839,81.3651,22.6222,-0.5125,11.2782,0.0889,0.0000,1.5000,2,4508.5787,2210.2713,4396.0123,2762.3708,4365.2407,-0.0005,-0.0434,0.0115,-0.0176,-2.1832,-2.1735,-2.0694,-2.0399,-55.1557,-3029.1036,553.1535,-1467.8685,1227.2037,2247.2802,1126.5901,1814.6668,0.4616,-41.7983,42.5843,-26.5769,35.9420,-137.8232,-116.0585,118.9617,134.9206,2.7151,-0.0945,13733.8951,0.1237,0.5558,0.8580,0.4543,0.5347,114.9257,13.0513
14.0000,step,205.6344,30.5777,44.6469,81.3650,22.6222,-0.5125,11.2781,0.0889,0.0000,1.5000,2,4508.5775,2210.2767,4396.0045,2762.3768,4365.2371,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0399,-55.1557,-3029.0894,553.1969,-1467.8600,1227.1949,2247.2561,1126.5798,1814.6435,0.4616,-41.7982,42.5837,-26.5765,35.9419,-137.8227,-116.0569,118.9600,134.9201,2.7151,-0.0945,13733.8951,0.1237,0.5558,0.8580,0.4543,0.5347,114.9263,13.0513
14.1000,step,207.2616,32.1481,45.8099,81.3650,22.6222,-0.5125,11.2781,0.0889,0.0000,1.5000,2,4508.5766,2210.2811,4395.9981,2762.3818,4365.2341,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0399,-55.1558,-3029.0777,553.2326,-1467.8529,1227.1876,2247.2363,1126.5713,1814.6243,0.4616,-41.7980,42.5833,-26.5762,35.9418,-137.8223,-116.0555,118.9585,134.9196,2.7151,-0.0945,13733.8951,0.1237,0.5558,0.8580,0.4543,0.5347,114.9267,13.0513
14.2000,step,208.8567,33.7512,46.9729,81.3649,22.6222,-0.5125,11.2781,0.0889,0.0000,1.5000,2,4508.5758,2210.2848,4395.9928,2762.3858,4365.2317,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0399,-55.1558,-3029.0681,553.2619,-1467.8472,1227.1817,2247.2201,1126.5643,1814.6086,0.4616,-41.7979,42.5829,-26.5759,35.9417,-137.8220,-116.0544,118.9574,134.9193,2.7151,-0.0945,13733.8951,0.1237,0.5558,0.8580,0.4543,0.5347,114.9271,13.0512
14.3000,step,210.4189,35.3863,48.1359,81.3649,22.6221,-0.5125,11.2780,0.0889,0.0000,1.5000,2,4508.5752,2210.2878,4395.9885,2762.3891,4365.2297,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0399,-55.1558,-3029.0603,553.2859,-1467.8425,1227.1768,2247.2068,1126.5586,1814.5956,0.4616,-41.7978,42.5826,-26.5757,35.9417,-137.8217,-116.0535,118.9564,134.9190,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9275,13.0512
14.4000,step,211.9476,37.0528,49.2989,81.3649,22.6221,-0.5125,11.2780,0.0889,0.0000,1.5000,2,4508.5747,2210.2902,4395.9850,2762.3919,4365.2280,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0398,-55.1558,-3029.0538,553.3057,-1467.8386,1227.1727,2247.1958,1126.5539,1814.5850,0.4616,-41.7978,42.5824,-26.5755,35.9416,-137.8215,-116.0527,118.9557,134.9188,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9277,13.0512
14.5000,step,213.4421,38.7499,50.4619,81.3648,22.6221,-0.5125,11.2780,0.0889,0.0000,1.5000,2,4508.5742,2210.2922,4395.9821,2762.3941,4365.2267,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0693,-2.0398,-55.1558,-3029.0485,553.3220,-1467.8354,1227.1694,2247.1868,1126.5500,1814.5763,0.4616,-41.7977,42.5822,-26.5753,35.9416,-137.8214,-116.0521,118.9550,134.9186,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9279,13.0512
14.6000,step,214.9019,40.4771,51.6249,81.3648,22.6221,-0.5125,11.2779,0.0889,0.0000,1.5000,2,4508.5739,2210.2939,4395.9797,2762.3959,4365.2256,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0692,-2.0398,-55.1558,-3029.0442,553.3353,-1467.8328,1227.1667,2247.1795,1126.5469,1814.5691,0.4616,-41.7977,42.5820,-26.5752,35.9416,-137.8212,-116.0516,118.9545,134.9184,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9281,13.0512
14.7000,step,216.3263,42.2335,52.7879,81.3648,22.6221,-0.5125,11.2779,0.0889,0.0000,1.5000,2,4508.5736,2210.2952,4395.9777,2762.3975,4365.2247,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0692,-2.0398,-55.1558,-3029.0406,553.3462,-1467.8306,1227.1645,2247.1734,1126.5443,1814.5632,0.4616,-41.7976,42.5819,-26.5751,35.9416,-137.8211,-116.0512,118.9541,134.9183,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9283,13.0512
14.8000,step,217.7148,44.0185,53.9509,81.3648,22.6221,-0.5125,11.2779,0.0889,0.0000,1.5000,2,4508.5734,2210.2963,4395.9761,2762.3987,4365.2239,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0692,-2.0398,-55.1558,-3029.0376,553.3552,-1467.8289,1227.1627,2247.1684,1126.5421,1814.5584,0.4616,-41.7976,42.5818,-26.5750,35.9415,-137.8210,-116.0508,118.9537,134.9182,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9284,13.0512
14.9000,step,219.0668,45.8313,55.1139,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5732,2210.2973,4395.9748,2762.3997,4365.2233,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1734,-2.0692,-2.0398,-55.1558,-3029.0352,553.3626,-1467.8274,1227.1612,2247.1643,1126.5404,1814.5544,0.4616,-41.7976,42.5817,-26.5750,35.9415,-137.8209,-116.0505,118.9534,134.9181,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9285,13.0512
15.0000,step,220.3817,47.6712,56.2768,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5730,2210.2980,4395.9737,2762.4006,4365.2228,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0332,553.3687,-1467.8262,1227.1599,2247.1609,1126.5389,1814.5511,0.4616,-41.7976,42.5816,-26.5749,35.9415,-137.8208,-116.0503,118.9532,134.9180,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9286,13.0512
15.1000,step,221.6589,49.5373,57.4398,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5729,2210.2986,4395.9728,2762.4012,4365.2224,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0316,553.3737,-1467.8252,1227.1589,2247.1582,1126.5377,1814.5485,0.4616,-41.7975,42.5815,-26.5748,35.9415,-137.8208,-116.0501,118.9530,134.9180,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9286,13.0512
15.2000,step,222.8981,51.4290,58.6028,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5728,2210.2991,4395.9721,2762.4018,4365.2220,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0303,553.3778,-1467.8244,1227.1581,2247.1559,1126.5368,1814.5463,0.4616,-41.7975,42.5815,-26.5748,35.9415,-137.8207,-116.0500,118.9528,134.9179,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9287,13.0512
15.3000,step,224.0986,53.3455,59.7658,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5727,2210.2996,4395.9715,2762.4023,4365.2218,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0292,553.3812,-1467.8238,1227.1574,2247.1541,1126.5360,1814.5444,0.4616,-41.7975,42.5814,-26.5748,35.9415,-137.8207,-116.0498,118.9527,134.9179,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9287,13.0512
15.4000,step,225.2599,55.2860,60.9288,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5726,2210.2999,4395.9710,2762.4027,4365.2215,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0283,553.3839,-1467.8232,1227.1568,2247.1525,1126.5353,1814.5430,0.4616,-41.7975,42.5814,-26.5748,35.9415,-137.8207,-116.0497,118.9526,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9288,13.0512
15.5000,step,226.3816,57.2496,62.0917,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5725,2210.3002,4395.9706,2762.4030,4365.2213,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0275,553.3862,-1467.8228,1227.1564,2247.1513,1126.5348,1814.5417,0.4616,-41.7975,42.5814,-26.5747,35.9415,-137.8207,-116.0496,118.9525,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9288,13.0512
15.6000,step,227.4633,59.2355,63.2547,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5725,2210.3004,4395.9703,2762.4032,4365.2212,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0269,553.3881,-1467.8224,1227.1560,2247.1502,1126.5343,1814.5407,0.4615,-41.7975,42.5814,-26.5747,35.9415,-137.8206,-116.0496,118.9524,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9288,13.0512
15.7000,step,228.5044,61.2431,64.4177,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5724,2210.3006,4395.9700,2762.4034,4365.2211,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0264,553.3896,-1467.8221,1227.1557,2247.1494,1126.5340,1814.5399,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0495,118.9524,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9288,13.0512
15.8000,step,229.5045,63.2713,65.5807,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5724,2210.3008,4395.9698,2762.4036,4365.2210,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0260,553.3908,-1467.8219,1227.1554,2247.1487,1126.5337,1814.5392,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0495,118.9523,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9288,13.0512
15.9000,step,230.4633,65.3194,66.7437,81.3648,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5724,2210.3009,4395.9696,2762.4038,4365.2209,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0257,553.3919,-1467.8217,1227.1552,2247.1481,1126.5334,1814.5387,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0494,118.9523,134.9178,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.0000,step,231.3803,67.3866,67.9066,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5724,2210.3010,4395.9694,2762.4039,4365.2208,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0254,553.3927,-1467.8215,1227.1550,2247.1476,1126.5332,1814.5382,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0494,118.9522,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.1000,step,232.2552,69.4719,69.0696,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3011,4395.9693,2762.4040,4365.2207,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0252,553.3934,-1467.8214,1227.1549,2247.1473,1126.5330,1814.5378,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0494,118.9522,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.2000,step,233.0876,71.5746,70.2326,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3011,4395.9692,2762.4041,4365.2207,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0250,553.3940,-1467.8212,1227.1548,2247.1469,1126.5329,1814.5375,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0493,118.9522,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.3000,step,233.8771,73.6937,71.3956,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3012,4395.9691,2762.4041,4365.2206,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0248,553.3945,-1467.8212,1227.1547,2247.1467,1126.5328,1814.5373,0.4615,-41.7975,42.5813,-26.5747,35.9415,-137.8206,-116.0493,118.9522,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.4000,step,234.6234,75.8284,72.5586,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3013,4395.9690,2762.4042,4365.2206,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0247,553.3948,-1467.8211,1227.1546,2247.1465,1126.5327,1814.5371,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8206,-116.0493,118.9522,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.5000,step,235.3263,77.9778,73.7215,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3013,4395.9690,2762.4042,4365.2206,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0246,553.3952,-1467.8210,1227.1545,2247.1463,1126.5326,1814.5369,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8206,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.6000,step,235.9853,80.1411,74.8845,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3013,4395.9689,2762.4043,4365.2206,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0245,553.3954,-1467.8210,1227.1545,2247.1461,1126.5326,1814.5368,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8206,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.7000,step,236.6004,82.3173,76.0475,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9689,2762.4043,4365.2206,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0244,553.3956,-1467.8209,1227.1544,2247.1460,1126.5325,1814.5367,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.8000,step,237.1711,84.5055,77.2105,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9689,2762.4043,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0244,553.3958,-1467.8209,1227.1544,2247.1459,1126.5325,1814.5366,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
16.9000,step,237.6974,86.7048,78.3735,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4043,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0243,553.3960,-1467.8209,1227.1544,2247.1458,1126.5324,1814.5365,0.4615,-41.7975,42.5813,-26.5746,35.9415,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.0000,step,238.1788,88.9144,79.5364,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4043,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0243,553.3961,-1467.8208,1227.1544,2247.1458,1126.5324,1814.5364,0.4615,-41.7975,42.5812,-26.5746,35.9415,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.1000,step,238.6154,91.1333,80.6994,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0243,553.3962,-1467.8208,1227.1543,2247.1457,1126.5324,1814.5364,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.2000,step,239.0068,93.3606,81.8624,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3963,-1467.8208,1227.1543,2247.1457,1126.5324,1814.5363,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.3000,step,239.3529,95.5954,83.0254,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3963,-1467.8208,1227.1543,2247.1456,1126.5324,1814.5363,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.4000,step,239.6536,97.8367,84.1884,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3014,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3964,-1467.8208,1227.1543,2247.1456,1126.5323,1814.5363,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.5000,step,239.9087,100.0837,85.3513,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3964,-1467.8208,1227.1543,2247.1456,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0493,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.6000,step,240.1182,102.3354,86.5143,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3965,-1467.8208,1227.1543,2247.1456,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.7000,step,240.2819,104.5909,87.6773,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9688,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0242,553.3965,-1467.8208,1227.1543,2247.1456,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.8000,step,240.3998,106.8492,88.8403,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9687,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0241,553.3965,-1467.8208,1227.1543,2247.1455,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
17.9000,step,240.4719,109.1095,90.0032,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9687,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0241,553.3965,-1467.8207,1227.1543,2247.1455,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
18.0000,step,240.4980,111.3708,91.1662,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9687,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0241,553.3965,-1467.8207,1227.1543,2247.1455,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
18.1000,step,240.4783,113.6321,92.3292,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9687,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0241,553.3966,-1467.8207,1227.1543,2247.1455,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
18.2000,step,240.4127,115.8926,93.4922,81.3647,22.6221,-0.5124,11.2779,0.0889,0.0000,1.5000,2,4508.5723,2210.3015,4395.9687,2762.4044,4365.2205,-0.0005,-0.0434,0.0115,-0.0176,-2.1831,-2.1733,-2.0692,-2.0398,-55.1558,-3029.0241,553.3966,-1467.8207,1227.1543,2247.1455,1126.5323,1814.5362,0.4615,-41.7975,42.5812,-26.5746,35.9414,-137.8205,-116.0492,118.9521,134.9177,2.7150,-0.0946,13733.8951,0.1237,0.5558,0.8580,0.4544,0.5347,114.9289,13.0512
