time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps
9.1000,brake,86.8322,0.0000,0.0000,30.1283,8.4281,0.0000,0.0000,0.0000,0.8000,0.0000,2,1654.7717,4919.1804,4919.1804,1949.2040,1949.2040,-0.0682,-0.0682,-0.0179,-0.0179,0.0000,0.0000,0.0000,0.0000,-4285.4282,-4285.4282,-665.1920,-665.1920,0.0000,0.0000,0.0000,0.0000,0.0000,27.4138,27.4138,-21.4093,-21.4093,198.4904,198.4904,-184.2721,-184.2721,0.0000,1.0759,13736.7687,0.0000,0.8712,0.8712,0.3413,0.3413,0.0000,0.0000
9.2000,brake,87.6451,0.0000,0.0000,28.3425,7.9368,0.0000,0.0000,0.0000,0.8000,0.0000,2,1385.4469,4407.6187,4407.6187,2455.0529,2455.0529,-0.0403,-0.0403,-0.1267,-0.1267,0.0000,0.0000,0.0000,0.0000,-2893.1740,-2893.1740,-2455.0529,-2455.0529,0.0000,0.0000,0.0000,0.0000,0.0000,26.7576,26.7576,-21.0382,-21.0382,0.4277,0.4277,-42.3949,-42.3949,0.0000,1.0533,13725.3432,0.0000,0.6564,0.6564,1.0000,1.0000,0.0000,0.0000
9.3000,brake,88.4083,0.0000,0.0000,26.7782,7.4055,0.0000,0.0000,0.0000,0.8000,0.0000,2,1382.5190,4915.7866,4915.7866,1952.5300,1952.5300,0.0848,0.0848,-0.0661,-0.0661,0.0000,0.0000,0.0000,0.0000,4452.6095,4452.6095,-1679.9356,-1679.9356,0.0000,0.0000,0.0000,0.0000,0.0000,28.0059,28.0059,-22.1993,-22.1993,191.2112,191.2112,-177.6792,-177.6792,0.0000,1.1064,13736.6332,0.0000,0.9058,0.9058,0.8604,0.8604,0.0000,0.0000
9.4000,brake,89.1211,0.0000,0.0000,24.7431,6.9443,0.0000,0.0000,0.0000,0.8000,0.0000,2,1072.7763,4288.1486,4288.1486,2574.1929,2574.1929,-0.0553,-0.0553,-0.2268,-0.2268,0.0000,0.0000,0.0000,0.0000,-3398.9485,-3398.9485,-2574.1929,-2574.1929,0.0000,0.0000,0.0000,0.0000,0.0000,26.6732,26.6732,-20.5358,-20.5358,-33.2262,-33.2262,-11.9436,-11.9436,0.0000,1.0403,13724.6830,0.0000,0.7926,0.7926,1.0000,1.0000,0.0000,0.0000
9.5000,brake,89.7841,0.0000,0.0000,22.9193,6.4478,0.0000,0.0000,0.0000,0.8000,0.0000,2,1148.6545,3962.3264,3962.3264,2903.4099,2903.4099,-0.2375,-0.2375,-0.1085,-0.1085,0.0000,0.0000,0.0000,0.0000,-3962.3264,-3962.3264,-2856.6676,-2856.6676,0.0000,0.0000,0.0000,0.0000,0.0000,26.4888,26.4888,-20.3593,-20.3593,-125.0009,-125.0009,113.2014,113.2014,0.0000,1.0324,13731.4726,0.0000,1.0000,1.0000,0.9839,0.9839,0.0000,0.0000
9.6000,brake,90.3963,0.0000,0.0000,21.2066,5.9682,0.0000,0.0000,0.0000,0.8000,0.0000,2,1097.9477,3207.6199,3207.6199,3666.5440,3666.5440,-0.4859,-0.4859,-0.0793,-0.0793,0.0000,0.0000,0.0000,0.0000,-3130.5886,-3130.5886,-3366.9339,-3366.9339,0.0000,0.0000,0.0000,0.0000,0.0000,25.7180,25.7180,-19.1354,-19.1354,-335.1255,-335.1255,406.2160,406.2160,0.0000,0.9884,13748.3279,0.0000,0.9760,0.9760,0.9183,0.9183,0.0000,0.0000
9.7000,brake,90.9587,0.0000,0.0000,19.4284,5.4751,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3212.2379,3212.2379,3661.8615,3661.8615,-0.6004,-0.6004,-0.0901,-0.0901,0.0000,0.0000,0.0000,0.0000,-3095.7783,-3095.7783,-3478.8178,-3478.8178,0.0000,0.0000,0.0000,0.0000,0.0000,25.3768,25.3768,-18.8827,-18.8827,-331.3690,-331.3690,401.8160,401.8160,0.0000,0.9753,13748.1988,0.0000,0.9637,0.9637,0.9500,0.9500,0.0000,0.0000
9.8000,brake,91.4717,0.0000,0.0000,17.6362,4.9794,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3258.6428,3258.6428,3614.3001,3614.3001,-0.6198,-0.6198,-0.1880,-0.1880,0.0000,0.0000,0.0000,0.0000,-3134.2467,-3134.2467,-3614.3001,-3614.3001,0.0000,0.0000,0.0000,0.0000,0.0000,25.5957,25.5957,-18.4852,-18.4852,-319.6741,-319.6741,378.8161,378.8161,0.0000,0.9714,13745.8859,0.0000,0.9618,0.9618,1.0000,1.0000,0.0000,0.0000
9.9000,brake,91.9344,0.0000,0.0000,15.8368,4.4794,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3232.4556,3232.4556,3640.5658,3640.5658,-0.6615,-0.6615,-0.2351,-0.2351,0.0000,0.0000,0.0000,0.0000,-3096.1648,-3096.1648,-3640.5658,-3640.5658,0.0000,0.0000,0.0000,0.0000,0.0000,25.7309,25.7309,-18.3592,-18.3592,-328.1222,-328.1222,388.0623,388.0623,0.0000,0.9716,13746.0429,0.0000,0.9578,0.9578,1.0000,1.0000,0.0000,0.0000
10.0000,brake,92.3469,0.0000,0.0000,14.0056,3.9706,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3218.7047,3218.7047,3654.4052,3654.4052,-0.6931,-0.6931,-0.1954,-0.1954,0.0000,0.0000,0.0000,0.0000,-3073.5818,-3073.5818,-3654.4052,-3654.4052,0.0000,0.0000,0.0000,0.0000,0.0000,26.1039,26.1039,-18.5536,-18.5536,-334.7153,-334.7153,395.5425,395.5425,0.0000,0.9841,13746.2197,0.0000,0.9549,0.9549,1.0000,1.0000,0.0000,0.0000
10.1000,brake,92.7098,0.0000,0.0000,12.2408,3.4798,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3217.1358,3217.1358,3655.8595,3655.8595,-0.7941,-0.7941,-0.3318,-0.3318,0.0000,0.0000,0.0000,0.0000,-3043.5412,-3043.5412,-3641.3342,-3641.3342,0.0000,0.0000,0.0000,0.0000,0.0000,25.8411,25.8411,-18.2405,-18.2405,-333.2863,-333.2863,392.9925,392.9925,0.0000,0.9714,13745.9906,0.0000,0.9460,0.9460,0.9960,0.9960,0.0000,0.0000
10.2000,brake,93.0207,0.0000,0.0000,10.2501,2.9290,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,4894.4120,4894.4120,1973.0632,1973.0632,-0.2295,-0.2295,-0.2277,-0.2277,0.0000,0.0000,0.0000,0.0000,-4894.4120,-4894.4120,-1973.0632,-1973.0632,0.0000,0.0000,0.0000,0.0000,0.0000,27.2660,27.2660,-20.3964,-20.3964,190.0604,190.0604,-184.6907,-184.6907,0.0000,1.0503,13734.9505,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
10.3000,brake,93.2847,0.0000,0.0000,8.7065,2.4958,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3307.1589,3307.1589,3564.4439,3564.4439,-0.8477,-0.8477,-0.0889,-0.0889,0.0000,0.0000,0.0000,0.0000,-3113.9122,-3113.9122,-3375.7377,-3375.7377,0.0000,0.0000,0.0000,0.0000,0.0000,25.3988,25.3988,-17.6419,-17.6419,-304.4057,-304.4057,350.4401,350.4401,0.0000,0.9485,13743.2057,0.0000,0.9416,0.9416,0.9471,0.9471,0.0000,0.0000
10.4000,brake,93.5050,0.0000,0.0000,7.1704,2.0716,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3147.5318,3147.5318,3725.3158,3725.3158,-0.7762,-0.7762,-0.1349,-0.1349,0.0000,0.0000,0.0000,0.0000,-2982.4810,-2982.4810,-3725.3158,-3725.3158,0.0000,0.0000,0.0000,0.0000,0.0000,24.1124,24.1124,-16.0753,-16.0753,-340.8252,-340.8252,399.1238,399.1238,0.0000,0.8856,13745.6952,0.0000,0.9476,0.9476,1.0000,1.0000,0.0000,0.0000
10.5000,brake,93.6882,0.0000,0.0000,6.1338,1.6763,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,4633.1027,4633.1027,2230.5624,2230.5624,0.3399,0.3399,-0.0976,-0.0976,0.0000,0.0000,0.0000,0.0000,4470.2643,4470.2643,-2155.5782,-2155.5782,0.0000,0.0000,0.0000,0.0000,0.0000,23.9050,23.9050,-14.8124,-14.8124,119.1467,119.1467,-151.0049,-151.0049,0.0000,0.8532,13727.3302,0.0000,0.9649,0.9649,0.9664,0.9664,0.0000,0.0000
10.6000,brake,93.8462,0.0000,0.0000,5.1543,1.5119,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,3222.9956,3222.9956,3645.1129,3645.1129,-0.4828,-0.4828,-0.1083,-0.1083,0.0000,0.0000,0.0000,0.0000,-3146.7361,-3146.7361,-3585.2059,-3585.2059,0.0000,0.0000,0.0000,0.0000,0.0000,18.0333,18.0333,-8.1455,-8.1455,-275.8422,-275.8422,287.7438,287.7438,0.0000,0.5769,13736.2171,0.0000,0.9763,0.9763,0.9836,0.9836,0.0000,0.0000
10.7000,brake,93.9889,0.0000,0.0000,4.8969,1.4410,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2650.9938,2650.9938,4219.7650,4219.7650,-0.4447,-0.4447,-0.3668,-0.3668,0.0000,0.0000,0.0000,0.0000,-2600.2896,-2600.2896,-4181.9277,-4181.9277,0.0000,0.0000,0.0000,0.0000,0.0000,12.7452,12.7452,-0.3557,-0.3557,-401.4990,-401.4990,439.7070,439.7070,0.0000,0.2887,13741.5176,0.0000,0.9809,0.9809,0.9910,0.9910,0.0000,0.0000
10.8000,brake,94.1264,0.0000,0.0000,4.7434,1.3987,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2638.2865,2638.2865,4230.3343,4230.3343,-0.4224,-0.4224,-0.3328,-0.3328,0.0000,0.0000,0.0000,0.0000,-2595.1736,-2595.1736,-4212.8800,-4212.8800,0.0000,0.0000,0.0000,0.0000,0.0000,9.8930,9.8930,3.8295,3.8295,-384.7564,-384.7564,402.0832,402.0832,0.0000,0.1336,13737.2416,0.0000,0.9837,0.9837,0.9959,0.9959,0.0000,0.0000
10.9000,brake,94.2603,0.0000,0.0000,4.6249,1.3660,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2623.1637,2623.1637,4244.4908,4244.4908,-0.4053,-0.4053,-0.3092,-0.3092,0.0000,0.0000,0.0000,0.0000,-2586.0461,-2586.0461,-4241.8044,-4241.8044,0.0000,0.0000,0.0000,0.0000,0.0000,8.4779,8.4779,5.9174,5.9174,-378.9699,-378.9699,386.8660,386.8660,0.0000,0.0564,13735.3090,0.0000,0.9859,0.9859,0.9994,0.9994,0.0000,0.0000
11.0000,brake,94.3912,0.0000,0.0000,4.5283,1.3392,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2607.6885,2607.6885,4259.5500,4259.5500,-0.3915,-0.3915,-0.2923,-0.2923,0.0000,0.0000,0.0000,0.0000,-2575.5348,-2575.5348,-4259.5500,-4259.5500,0.0000,0.0000,0.0000,0.0000,0.0000,7.7471,7.7471,7.0050,7.0050,-378.1712,-378.1712,382.0143,382.0143,0.0000,0.0164,13734.4770,0.0000,0.9877,0.9877,1.0000,1.0000,0.0000,0.0000
11.1000,brake,94.5198,0.0000,0.0000,4.4465,1.3166,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2596.6376,2596.6376,4270.3998,4270.3998,-0.3800,-0.3800,-0.2785,-0.2785,0.0000,0.0000,0.0000,0.0000,-2568.6649,-2568.6649,-4270.3998,-4270.3998,0.0000,0.0000,0.0000,0.0000,0.0000,7.3451,7.3451,7.6060,7.6060,-378.4575,-378.4575,380.3440,380.3440,0.0000,-0.0057,13734.0748,0.0000,0.9892,0.9892,1.0000,1.0000,0.0000,0.0000
11.2000,brake,94.6462,0.0000,0.0000,4.3752,1.2968,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2588.5795,2588.5795,4278.3564,4278.3564,-0.3700,-0.3700,-0.2669,-0.2669,0.0000,0.0000,0.0000,0.0000,-2564.2418,-2564.2418,-4278.3564,-4278.3564,0.0000,0.0000,0.0000,0.0000,0.0000,7.1105,7.1105,7.9602,7.9602,-379.0837,-379.0837,379.9843,379.9843,0.0000,-0.0187,13733.8717,0.0000,0.9906,0.9906,1.0000,1.0000,0.0000,0.0000
11.3000,brake,94.7708,0.0000,0.0000,4.3115,1.2791,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2582.4965,2582.4965,4284.3858,4284.3858,-0.3611,-0.3611,-0.2568,-0.2568,0.0000,0.0000,0.0000,0.0000,-2561.4039,-2561.4039,-4284.3858,-4284.3858,0.0000,0.0000,0.0000,0.0000,0.0000,6.9653,6.9653,8.1832,8.1832,-379.7843,-379.7843,380.1665,380.1665,0.0000,-0.0268,13733.7646,0.0000,0.9918,0.9918,1.0000,1.0000,0.0000,0.0000
11.4000,brake,94.8937,0.0000,0.0000,4.2532,1.2630,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2577.7841,2577.7841,4289.0684,4289.0684,-0.3531,-0.3531,-0.2478,-0.2478,0.0000,0.0000,0.0000,0.0000,-2559.6511,-2559.6511,-4289.0684,-4289.0684,0.0000,0.0000,0.0000,0.0000,0.0000,6.8706,6.8706,8.3322,8.3322,-380.4542,-380.4542,380.5496,380.5496,0.0000,-0.0322,13733.7051,0.0000,0.9930,0.9930,1.0000,1.0000,0.0000,0.0000
11.5000,brake,95.0151,0.0000,0.0000,4.1992,1.2480,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2574.0618,2574.0618,4292.7732,4292.7732,-0.3456,-0.3456,-0.2396,-0.2396,0.0000,0.0000,0.0000,0.0000,-2558.6765,-2558.6765,-4292.7732,-4292.7732,0.0000,0.0000,0.0000,0.0000,0.0000,6.8063,6.8063,8.4367,8.4367,-381.0585,-381.0585,380.9858,380.9858,0.0000,-0.0359,13733.6701,0.0000,0.9940,0.9940,1.0000,1.0000,0.0000,0.0000
11.6000,brake,95.1350,0.0000,0.0000,4.1482,1.2339,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2571.0788,2571.0788,4295.7453,4295.7453,-0.3387,-0.3387,-0.2321,-0.2321,0.0000,0.0000,0.0000,0.0000,-2558.2828,-2558.2828,-4295.7453,-4295.7453,0.0000,0.0000,0.0000,0.0000,0.0000,6.7615,6.7615,8.5128,8.5128,-381.5911,-381.5911,381.4143,381.4143,0.0000,-0.0386,13733.6483,0.0000,0.9950,0.9950,1.0000,1.0000,0.0000,0.0000
11.7000,brake,95.2535,0.0000,0.0000,4.0996,1.2204,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2568.6641,2568.6641,4298.1528,4298.1528,-0.3321,-0.3321,-0.2250,-0.2250,0.0000,0.0000,0.0000,0.0000,-2558.3397,-2558.3397,-4298.1528,-4298.1528,0.0000,0.0000,0.0000,0.0000,0.0000,6.7302,6.7302,8.5693,8.5693,-382.0571,-382.0571,381.8119,381.8119,0.0000,-0.0405,13733.6339,0.0000,0.9960,0.9960,1.0000,1.0000,0.0000,0.0000
11.8000,brake,95.3707,0.0000,0.0000,4.0526,1.2074,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2566.6979,2566.6979,4300.1141,4300.1141,-0.3258,-0.3258,-0.2183,-0.2183,0.0000,0.0000,0.0000,0.0000,-2558.7588,-2558.7588,-4300.1141,-4300.1141,0.0000,0.0000,0.0000,0.0000,0.0000,6.7085,6.7085,8.6118,8.6118,-382.4641,-382.4641,382.1721,382.1721,0.0000,-0.0419,13733.6239,0.0000,0.9969,0.9969,1.0000,1.0000,0.0000,0.0000
11.9000,brake,95.4867,0.0000,0.0000,4.0068,1.1947,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2565.0941,2565.0941,4301.7143,4301.7143,-0.3197,-0.3197,-0.2119,-0.2119,0.0000,0.0000,0.0000,0.0000,-2559.4794,-2559.4794,-4301.7143,-4301.7143,0.0000,0.0000,0.0000,0.0000,0.0000,6.6942,6.6942,8.6435,8.6435,-382.8204,-382.8204,382.4948,382.4948,0.0000,-0.0430,13733.6167,0.0000,0.9978,0.9978,1.0000,1.0000,0.0000,0.0000
12.0000,brake,95.6013,0.0000,0.0000,3.9617,1.1822,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2563.7901,2563.7901,4303.0156,4303.0156,-0.3137,-0.3137,-0.2057,-0.2057,0.0000,0.0000,0.0000,0.0000,-2560.4591,-2560.4591,-4303.0156,-4303.0156,0.0000,0.0000,0.0000,0.0000,0.0000,6.6858,6.6858,8.6668,8.6668,-383.1328,-383.1328,382.7825,382.7825,0.0000,-0.0437,13733.6114,0.0000,0.9987,0.9987,1.0000,1.0000,0.0000,0.0000
12.1000,brake,95.7148,0.0000,0.0000,3.9170,1.1698,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2562.7392,2562.7392,4304.0645,4304.0645,-0.3078,-0.3078,-0.1997,-0.1997,0.0000,0.0000,0.0000,0.0000,-2561.6683,-2561.6683,-4304.0645,-4304.0645,0.0000,0.0000,0.0000,0.0000,0.0000,6.6822,6.6822,8.6831,8.6831,-383.4074,-383.4074,383.0383,383.0383,0.0000,-0.0441,13733.6073,0.0000,0.9996,0.9996,1.0000,1.0000,0.0000,0.0000
12.2000,brake,95.8269,0.0000,0.0000,3.8726,1.1575,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2561.9406,2561.9406,4304.8611,4304.8611,-0.3020,-0.3020,-0.1940,-0.1940,0.0000,0.0000,0.0000,0.0000,-2561.9406,-2561.9406,-4304.8611,-4304.8611,0.0000,0.0000,0.0000,0.0000,0.0000,6.6816,6.6816,8.6944,8.6944,-383.6314,-383.6314,383.2444,383.2444,0.0000,-0.0444,13733.6034,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.3000,brake,95.9379,0.0000,0.0000,3.8288,1.1453,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2561.3860,2561.3860,4305.4139,4305.4139,-0.2962,-0.2962,-0.1890,-0.1890,0.0000,0.0000,0.0000,0.0000,-2561.3860,-2561.3860,-4305.4139,-4305.4139,0.0000,0.0000,0.0000,0.0000,0.0000,6.6772,6.6772,8.7056,8.7056,-383.7586,-383.7586,383.3541,383.3541,0.0000,-0.0447,13733.5997,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.4000,brake,96.0477,0.0000,0.0000,3.7856,1.1333,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.9721,2560.9721,4305.8265,4305.8265,-0.2906,-0.2906,-0.1842,-0.1842,0.0000,0.0000,0.0000,0.0000,-2560.9721,-2560.9721,-4305.8265,-4305.8265,0.0000,0.0000,0.0000,0.0000,0.0000,6.6717,6.6717,8.7154,8.7154,-383.8370,-383.8370,383.4205,383.4205,0.0000,-0.0450,13733.5972,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.5000,brake,96.1562,0.0000,0.0000,3.7427,1.1214,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.6796,2560.6796,4306.1180,4306.1180,-0.2851,-0.2851,-0.1794,-0.1794,0.0000,0.0000,0.0000,0.0000,-2560.6796,-2560.6796,-4306.1180,-4306.1180,0.0000,0.0000,0.0000,0.0000,0.0000,6.6668,6.6668,8.7231,8.7231,-383.8855,-383.8855,383.4601,383.4601,0.0000,-0.0453,13733.5953,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.6000,brake,96.2636,0.0000,0.0000,3.7001,1.1096,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.4933,2560.4933,4306.3037,4306.3037,-0.2797,-0.2797,-0.1747,-0.1747,0.0000,0.0000,0.0000,0.0000,-2560.4933,-2560.4933,-4306.3037,-4306.3037,0.0000,0.0000,0.0000,0.0000,0.0000,6.6632,6.6632,8.7285,8.7285,-383.9131,-383.9131,383.4808,383.4808,0.0000,-0.0455,13733.5939,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.7000,brake,96.3698,0.0000,0.0000,3.6576,1.0978,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.4011,2560.4011,4306.3953,4306.3953,-0.2743,-0.2743,-0.1701,-0.1701,0.0000,0.0000,0.0000,0.0000,-2560.4011,-2560.4011,-4306.3953,-4306.3953,0.0000,0.0000,0.0000,0.0000,0.0000,6.6610,6.6610,8.7316,8.7316,-383.9242,-383.9242,383.4864,383.4864,0.0000,-0.0456,13733.5927,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.8000,brake,96.4748,0.0000,0.0000,3.6151,1.0859,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.3933,2560.3933,4306.4026,4306.4026,-0.2689,-0.2689,-0.1656,-0.1656,0.0000,0.0000,0.0000,0.0000,-2560.3933,-2560.3933,-4306.4026,-4306.4026,0.0000,0.0000,0.0000,0.0000,0.0000,6.6603,6.6603,8.7326,8.7326,-383.9215,-383.9215,383.4792,383.4792,0.0000,-0.0457,13733.5918,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
12.9000,brake,96.5786,0.0000,0.0000,3.5724,1.0741,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.4620,2560.4620,4306.3335,4306.3335,-0.2636,-0.2636,-0.1611,-0.1611,0.0000,0.0000,0.0000,0.0000,-2560.4620,-2560.4620,-4306.3335,-4306.3335,0.0000,0.0000,0.0000,0.0000,0.0000,6.6610,6.6610,8.7317,8.7317,-383.9067,-383.9067,383.4605,383.4605,0.0000,-0.0456,13733.5910,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.0000,brake,96.6813,0.0000,0.0000,3.5295,1.0622,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.6004,2560.6004,4306.1948,4306.1948,-0.2582,-0.2582,-0.1566,-0.1566,0.0000,0.0000,0.0000,0.0000,-2560.6004,-2560.6004,-4306.1948,-4306.1948,0.0000,0.0000,0.0000,0.0000,0.0000,6.6629,6.6629,8.7290,8.7290,-383.8809,-383.8809,383.4315,383.4315,0.0000,-0.0455,13733.5904,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.1000,brake,96.7827,0.0000,0.0000,3.4862,1.0501,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2560.8032,2560.8032,4305.9918,4305.9918,-0.2529,-0.2529,-0.1522,-0.1522,0.0000,0.0000,0.0000,0.0000,-2560.8032,-2560.8032,-4305.9918,-4305.9918,0.0000,0.0000,0.0000,0.0000,0.0000,6.6660,6.6660,8.7248,8.7248,-383.8449,-383.8449,383.3928,383.3928,0.0000,-0.0454,13733.5899,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.2000,brake,96.8829,0.0000,0.0000,3.4425,1.0380,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2561.0655,2561.0655,4305.7293,4305.7293,-0.2475,-0.2475,-0.1477,-0.1477,0.0000,0.0000,0.0000,0.0000,-2561.0655,-2561.0655,-4305.7293,-4305.7293,0.0000,0.0000,0.0000,0.0000,0.0000,6.6702,6.6702,8.7191,8.7191,-383.7995,-383.7995,383.3451,383.3451,0.0000,-0.0452,13733.5894,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.3000,brake,96.9820,0.0000,0.0000,3.3984,1.0257,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2561.3833,2561.3833,4305.4112,4305.4112,-0.2422,-0.2422,-0.1433,-0.1433,0.0000,0.0000,0.0000,0.0000,-2561.3833,-2561.3833,-4305.4112,-4305.4112,0.0000,0.0000,0.0000,0.0000,0.0000,6.6753,6.6753,8.7120,8.7120,-383.7454,-383.7454,383.2889,383.2889,0.0000,-0.0449,13733.5891,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.4000,brake,97.0797,0.0000,0.0000,3.3536,1.0133,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2561.7533,2561.7533,4305.0411,4305.0411,-0.2368,-0.2368,-0.1389,-0.1389,0.0000,0.0000,0.0000,0.0000,-2561.7533,-2561.7533,-4305.0411,-4305.0411,0.0000,0.0000,0.0000,0.0000,0.0000,6.6813,6.6813,8.7036,8.7036,-383.6829,-383.6829,383.2247,383.2247,0.0000,-0.0446,13733.5887,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.5000,brake,97.1763,0.0000,0.0000,3.3082,1.0007,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2562.1723,2562.1723,4304.6219,4304.6219,-0.2314,-0.2314,-0.1345,-0.1345,0.0000,0.0000,0.0000,0.0000,-2562.1723,-2562.1723,-4304.6219,-4304.6219,0.0000,0.0000,0.0000,0.0000,0.0000,6.6883,6.6883,8.6940,8.6940,-383.6127,-383.6127,383.1529,383.1529,0.0000,-0.0442,13733.5885,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.6000,brake,97.2715,0.0000,0.0000,3.2620,0.9879,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2562.6378,2562.6378,4304.1563,4304.1563,-0.2259,-0.2259,-0.1300,-0.1300,0.0000,0.0000,0.0000,0.0000,-2562.6378,-2562.6378,-4304.1563,-4304.1563,0.0000,0.0000,0.0000,0.0000,0.0000,6.6960,6.6960,8.6833,8.6833,-383.5350,-383.5350,383.0739,383.0739,0.0000,-0.0438,13733.5883,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.7000,brake,97.3655,0.0000,0.0000,3.2151,0.9748,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2563.1474,2563.1474,4303.6466,4303.6466,-0.2204,-0.2204,-0.1256,-0.1256,0.0000,0.0000,0.0000,0.0000,-2563.1474,-2563.1474,-4303.6466,-4303.6466,0.0000,0.0000,0.0000,0.0000,0.0000,6.7045,6.7045,8.6715,8.6715,-383.4503,-383.4503,382.9880,382.9880,0.0000,-0.0433,13733.5881,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000
13.8000,brake,97.4581,0.0000,0.0000,3.1682,0.9617,0.0000,0.0000,0.0000,0.8000,0.0000,2,1000.0000,2563.6954,2563.6954,4303.0985,4303.0985,-0.2149,-0.2149,-0.1211,-0.1211,0.0000,0.0000,0.0000,0.0000,-2563.6954,-2563.6954,-4291.4825,-4291.4825,0.0000,0.0000,0.0000,0.0000,0.0000,6.7102,6.7102,8.6613,8.6613,-383.3344,-383.3344,382.8703,382.8703,0.0000,-0.0430,13733.5878,0.0000,1.0000,1.0000,0.9973,0.9973,0.0000,0.0000
