time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps
0.0000,accel,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1000.0000,3776.8500,3776.8500,3090.1500,3090.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13734.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1000,accel,-0.0000,0.0000,0.0000,0.0120,0.0024,0.0000,0.0000,0.0500,0.0000,0.0000,1,1000.0000,3724.4579,3724.4579,3142.6141,3142.6141,0.0008,0.0008,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,-0.7672,-0.7672,84.1828,84.1828,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0738,-0.0738,0.1345,0.1345,-3.2305,-3.2305,3.9449,3.9449,0.0000,-0.0046,13734.1441,0.0000,0.0002,0.0002,0.0268,0.0268,0.0000,0.0000
0.2000,accel,0.0012,0.0000,0.0000,0.0820,0.0206,0.0000,0.0000,0.1000,0.0000,0.0000,1,1000.0000,3707.7652,3707.7652,3159.3017,3159.3017,0.0008,0.0008,0.0038,0.0038,0.0000,0.0000,0.0000,0.0000,-2.0104,-2.0104,182.2435,182.2435,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5008,-0.5008,0.6343,0.6343,-4.9502,-4.9502,5.6212,5.6212,0.0000,-0.0250,13734.1338,0.0000,0.0005,0.0005,0.0577,0.0577,0.0000,0.0000
0.3000,accel,0.0052,0.0000,0.0000,0.2013,0.0526,0.0000,0.0000,0.1500,0.0000,0.0000,1,1000.0000,3691.4021,3691.4021,3175.6402,3175.6402,0.0007,0.0007,0.0054,0.0054,0.0000,0.0000,0.0000,0.0000,-3.7921,-3.7921,279.5785,279.5785,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0440,-1.0440,1.2320,1.2320,-5.7451,-5.7451,6.1801,6.1801,0.0000,-0.0502,13734.0846,0.0000,0.0010,0.0010,0.0880,0.0880,0.0000,0.0000
0.4000,accel,0.0132,0.0000,0.0000,0.3725,0.0979,0.0000,0.0000,0.2000,0.0000,0.0000,1,1000.0000,3683.0486,3683.0486,3183.8880,3183.8880,0.0007,0.0007,0.0087,0.0087,0.0000,0.0000,0.0000,0.0000,-4.5816,-4.5816,472.9537,472.9537,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6284,-1.6284,1.8443,1.8443,-3.9573,-3.9573,3.3561,3.3561,0.0000,-0.0765,13733.8732,0.0000,0.0012,0.0012,0.1485,0.1485,0.0000,0.0000
0.5000,accel,0.0265,0.0000,0.0000,0.5907,0.1583,0.0000,0.0000,0.2500,0.0000,0.0000,1,1000.0000,3298.7533,3298.7533,3570.2102,3570.2102,-0.0022,-0.0022,0.0109,0.0109,0.0000,0.0000,0.0000,0.0000,-187.7943,-187.7943,675.1494,675.1494,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0461,-1.0461,3.8823,3.8823,-117.9156,-117.9156,137.5046,137.5046,0.0000,-0.1086,13737.9269,0.0000,0.0569,0.0569,0.1891,0.1891,0.0000,0.0000
0.6000,accel,0.0464,0.0000,0.0000,0.8891,0.2028,0.0000,0.0000,0.3000,0.0000,0.0000,1,1000.0000,3967.2718,3967.2718,2899.6423,2899.6423,0.5461,0.5461,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,3726.5853,3726.5853,-18.2352,-18.2352,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1229,-0.1229,3.9076,3.9076,93.0933,93.0933,-93.5533,-93.5533,0.0000,-0.0888,13733.8282,0.0000,0.9393,0.9393,0.0063,0.0063,0.0000,0.0000
0.7000,accel,0.0751,0.0000,0.0000,1.2544,0.2947,0.0000,0.0000,0.3500,0.0000,0.0000,1,1000.0000,3912.1563,3912.1563,2954.9606,2954.9606,0.3325,0.3325,0.0142,0.0142,0.0000,0.0000,0.0000,0.0000,3778.8479,3778.8479,732.8855,732.8855,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2776,-1.2776,4.3811,4.3811,82.5944,82.5944,-81.1304,-81.1304,0.0000,-0.1247,13734.2337,0.0000,0.9659,0.9659,0.2480,0.2480,0.0000,0.0000
0.8000,accel,0.1128,0.0000,0.0000,1.3908,0.4519,0.0000,0.0000,0.4000,0.0000,0.0000,1,1000.0000,3439.1488,3439.1488,3423.5853,3423.5853,-0.0366,-0.0366,-0.3565,-0.3565,0.0000,0.0000,0.0000,0.0000,-2111.8267,-2111.8267,-3397.8502,-3397.8502,0.0000,0.0000,0.0000,0.0000,0.0000,-2.3186,-2.3186,9.0218,9.0218,-68.7130,-68.7130,27.4601,27.4601,0.0000,-0.2499,13725.4682,0.0000,0.6141,0.6141,0.9925,0.9925,0.0000,0.0000
0.9000,accel,0.1620,0.0000,0.0000,1.8973,0.5554,0.0000,0.0000,0.4500,0.0000,0.0000,1,1000.0000,3458.4757,3458.4757,3402.5095,3402.5095,0.0169,0.0169,-0.2989,-0.2989,0.0000,0.0000,0.0000,0.0000,1017.5529,1017.5529,-3402.5095,-3402.5095,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6247,-1.6247,9.9381,9.9381,-68.1476,-68.1476,9.8666,9.8666,0.0000,-0.2548,13721.9704,0.0000,0.2942,0.2942,1.0000,1.0000,0.0000,0.0000
1.0000,accel,0.2228,0.0000,0.0000,2.3607,0.6757,0.0000,0.0000,0.5000,0.0000,0.0000,1,1000.0000,3463.4238,3463.4238,3397.1504,3397.1504,0.0298,0.0298,-0.1911,-0.1911,0.0000,0.0000,0.0000,0.0000,1719.1051,1719.1051,-3397.1504,-3397.1504,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9244,-1.9244,10.4808,10.4808,-64.5932,-64.5932,2.2962,2.2962,0.0000,-0.2734,13721.1483,0.0000,0.4964,0.4964,1.0000,1.0000,0.0000,0.0000
1.1000,accel,0.2957,0.0000,0.0000,2.9389,0.7985,0.0000,0.0000,0.5500,0.0000,0.0000,1,1035.0133,2581.3413,2581.3413,4289.4296,4289.4296,-0.6360,-0.6360,0.6524,0.6524,0.0000,0.0000,0.0000,0.0000,-2478.7563,-2478.7563,3983.5746,3983.5746,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1589,-2.1589,11.1097,11.1097,-314.9416,-314.9416,352.9184,352.9184,0.0000,-0.2924,13741.5417,0.0000,0.9603,0.9603,0.9287,0.9287,0.0000,0.0000
1.2000,accel,0.3833,0.0000,0.0000,3.2256,0.9777,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,2584.6624,2584.6624,4286.8787,4286.8787,-0.1719,-0.1719,-0.1211,-0.1211,0.0000,0.0000,0.0000,0.0000,-2584.6624,-2584.6624,-4275.1539,-4275.1539,0.0000,0.0000,0.0000,0.0000,0.0000,-4.7386,-4.7386,12.2031,12.2031,-295.5661,-295.5661,340.9642,340.9642,0.0000,-0.3733,13743.0823,0.0000,1.0000,1.0000,0.9973,0.9973,0.0000,0.0000
1.3000,accel,0.4872,0.0000,0.0000,4.0375,1.1052,0.0000,0.0000,0.6000,0.0000,0.0000,1,1092.5703,2610.7492,2610.7492,4259.7213,4259.7213,-0.2892,-0.2892,0.5854,0.5854,0.0000,0.0000,0.0000,0.0000,-2610.7492,-2610.7492,3983.9047,3983.9047,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3798,-3.3798,11.9329,11.9329,-297.8191,-297.8191,332.8033,332.8033,0.0000,-0.3374,13740.9410,0.0000,1.0000,1.0000,0.9353,0.9353,0.0000,0.0000
1.4000,accel,0.6086,0.0000,0.0000,4.7509,1.2414,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,3917.6279,3917.6279,2946.8035,2946.8035,0.5564,0.5564,0.1757,0.1757,0.0000,0.0000,0.0000,0.0000,3675.6755,3675.6755,2902.4435,2902.4435,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9518,-2.9518,10.3398,10.3398,101.5249,101.5249,-126.0235,-126.0235,0.0000,-0.2929,13728.8628,0.0000,0.9382,0.9382,0.9849,0.9849,0.0000,0.0000
1.5000,accel,0.7460,0.0000,0.0000,5.0914,1.4956,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,2570.6221,2570.6221,4301.0371,4301.0371,-0.4344,-0.4344,-0.2325,-0.2325,0.0000,0.0000,0.0000,0.0000,-2524.7192,-2524.7192,-4301.0371,-4301.0371,0.0000,0.0000,0.0000,0.0000,0.0000,-6.8171,-6.8171,13.7424,13.7424,-284.7315,-284.7315,331.2353,331.2353,0.0000,-0.4531,13743.3184,0.0000,0.9821,0.9821,1.0000,1.0000,0.0000,0.0000
1.6000,accel,0.9021,0.0000,0.0000,5.9510,1.6339,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,2592.3869,2592.3869,4278.2975,4278.2975,-0.5038,-0.5038,0.3356,0.3356,0.0000,0.0000,0.0000,0.0000,-2524.8359,-2524.8359,4130.5540,4130.5540,0.0000,0.0000,0.0000,0.0000,0.0000,-4.7360,-4.7360,12.9136,12.9136,-293.3780,-293.3780,330.4269,330.4269,0.0000,-0.3889,13741.3689,0.0000,0.9739,0.9739,0.9655,0.9655,0.0000,0.0000
1.7000,accel,1.0734,0.0000,0.0000,6.4113,1.7985,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,3035.6671,3035.6671,3829.7542,3829.7542,-0.0120,-0.0120,-0.0096,-0.0096,0.0000,0.0000,0.0000,0.0000,-723.5284,-723.5284,-748.7000,-748.7000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8082,-4.8082,12.8635,12.8635,-166.2106,-166.2106,151.5103,151.5103,0.0000,-0.3894,13730.8426,0.0000,0.2383,0.2383,0.1955,0.1955,0.0000,0.0000
1.8000,accel,1.2635,0.0000,0.0000,7.1701,1.9723,0.0000,0.0000,0.6000,0.0000,0.0000,1,1013.6408,2591.6250,2591.6250,4278.7885,4278.7885,-0.4487,-0.4487,0.2770,0.2770,0.0000,0.0000,0.0000,0.0000,-2540.8062,-2540.8062,4168.5159,4168.5159,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5225,-4.5225,13.0221,13.0221,-295.1206,-295.1206,329.5387,329.5387,0.0000,-0.3866,13740.8269,0.0000,0.9804,0.9804,0.9742,0.9742,0.0000,0.0000
1.9000,accel,1.4696,0.0000,0.0000,7.5932,2.1888,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,2560.4613,2560.4613,4310.1500,4310.1500,-0.6813,-0.6813,-0.1074,-0.1074,0.0000,0.0000,0.0000,0.0000,-2447.7826,-2447.7826,-4234.1351,-4234.1351,0.0000,0.0000,0.0000,0.0000,0.0000,-6.6009,-6.6009,14.6805,14.6805,-289.1789,-289.1789,325.4991,325.4991,0.0000,-0.4690,13741.2226,0.0000,0.9560,0.9560,0.9824,0.9824,0.0000,0.0000
2.0000,accel,1.6934,0.0000,0.0000,8.1852,2.3545,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,2878.4396,2878.4396,3987.6884,3987.6884,-0.1764,-0.1764,-0.1058,-0.1058,0.0000,0.0000,0.0000,0.0000,-2878.4396,-2878.4396,-3908.5618,-3908.5618,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8388,-5.8388,14.7217,14.7217,-203.7713,-203.7713,196.1020,196.1020,0.0000,-0.4531,13732.2560,0.0000,1.0000,1.0000,0.9802,0.9802,0.0000,0.0000
2.1000,accel,1.9378,0.0000,0.0000,9.0951,2.5276,0.0000,0.0000,0.6000,0.0000,0.0000,1,1269.9663,3453.3336,3453.3336,3407.4301,3407.4301,-0.3709,-0.3709,0.2789,0.2789,0.0000,0.0000,0.0000,0.0000,-3420.4361,-3420.4361,3318.6269,3318.6269,0.0000,0.0000,0.0000,0.0000,0.0000,-5.5765,-5.5765,13.7926,13.7926,-41.3895,-41.3895,-19.0786,-19.0786,0.0000,-0.4268,13721.5275,0.0000,0.9905,0.9905,0.9739,0.9739,0.0000,0.0000
2.2000,accel,2.2009,0.0000,0.0000,9.6085,2.7328,0.0000,0.0000,0.6000,0.0000,0.0000,1,1000.0000,3444.2332,3444.2332,3416.8535,3416.8535,-0.0326,-0.0326,-0.2509,-0.2509,0.0000,0.0000,0.0000,0.0000,-1941.8071,-1941.8071,-3416.8535,-3416.8535,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2983,-6.2983,14.0889,14.0889,-38.8343,-38.8343,-18.5024,-18.5024,0.0000,-0.4493,13722.1734,0.0000,0.5638,0.5638,1.0000,1.0000,0.0000,0.0000
2.3000,accel,2.4836,0.0000,0.0000,10.6507,2.8784,0.0000,0.0000,0.6000,0.0000,0.0000,1,1245.2316,3844.7923,3844.7923,3020.2727,3020.2727,0.1366,0.1366,0.1706,0.1706,0.0000,0.0000,0.0000,0.0000,3756.8483,3756.8483,2974.1844,2974.1844,0.0000,0.0000,0.0000,0.0000,0.0000,-5.4002,-5.4002,11.7702,11.7702,96.8748,96.8748,-115.2493,-115.2493,0.0000,-0.3784,13730.1299,0.0000,0.9771,0.9771,0.9847,0.9847,0.0000,0.0000
2.4000,accel,2.7841,0.0000,0.0000,11.3632,3.0761,0.0000,0.0000,0.6000,0.0000,0.0000,1,1294.1728,3857.8678,3857.8678,3007.3420,3007.3420,0.1852,0.1852,0.1499,0.1499,0.0000,0.0000,0.0000,0.0000,3799.7678,3799.7678,2952.5058,2952.5058,0.0000,0.0000,0.0000,0.0000,0.0000,-5.7727,-5.7727,12.3050,12.3050,105.8305,105.8305,-122.7640,-122.7640,0.0000,-0.3984,13730.4197,0.0000,0.9849,0.9849,0.9818,0.9818,0.0000,0.0000
2.5000,accel,3.1046,0.0000,0.0000,11.9457,3.2992,0.0000,0.0000,0.6000,0.0000,0.0000,1,2091.0994,2569.8508,2569.8508,4300.3536,4300.3536,-0.5494,-0.5494,0.4386,0.4386,0.0000,0.0000,0.0000,0.0000,-2490.1416,-2490.1416,4092.3178,4092.3178,0.0000,0.0000,0.0000,0.0000,0.0000,-5.7489,-5.7489,14.3431,14.3431,-292.5817,-292.5817,324.9547,324.9547,0.0000,-0.4428,13740.4089,0.0000,0.9690,0.9690,0.9516,0.9516,0.0000,0.0000
2.6000,accel,3.4469,0.0000,0.0000,12.6088,3.5105,0.0000,0.0000,0.6000,0.0000,0.0000,1,1786.5743,3730.8591,3730.8591,3132.9492,3132.9492,-0.3342,-0.3342,0.2999,0.2999,0.0000,0.0000,0.0000,0.0000,-3714.7031,-3714.7031,3041.3480,3041.3480,0.0000,0.0000,0.0000,0.0000,0.0000,-6.8904,-6.8904,13.7064,13.7064,66.2035,66.2035,-96.8858,-96.8858,0.0000,-0.4539,13727.6165,0.0000,0.9957,0.9957,0.9708,0.9708,0.0000,0.0000
2.7000,accel,3.8102,0.0000,0.0000,13.2687,3.7653,0.0000,0.0000,0.6000,0.0000,0.0000,1,1205.5084,2565.6573,2565.6573,4304.4763,4304.4763,-0.2415,-0.2415,-0.0920,-0.0920,0.0000,0.0000,0.0000,0.0000,-2565.6573,-2565.6573,-4108.7884,-4108.7884,0.0000,0.0000,0.0000,0.0000,0.0000,-8.1335,-8.1335,16.1667,16.1667,-276.7473,-276.7473,308.3675,308.3675,0.0000,-0.5355,13740.2673,0.0000,1.0000,1.0000,0.9545,0.9545,0.0000,0.0000
2.8000,accel,4.1968,0.0000,0.0000,14.3284,3.9613,0.0000,0.0000,0.6000,0.0000,0.0000,1,2453.9955,2588.8822,2588.8822,4279.9799,4279.9799,-0.5891,-0.5891,0.4272,0.4272,0.0000,0.0000,0.0000,0.0000,-2497.9640,-2497.9640,4079.0009,4079.0009,0.0000,0.0000,0.0000,0.0000,0.0000,-6.4512,-6.4512,15.8845,15.8845,-282.1277,-282.1277,301.3911,301.3911,0.0000,-0.4922,13737.7243,0.0000,0.9649,0.9649,0.9530,0.9530,0.0000,0.0000
2.9000,accel,4.6073,0.0000,0.0000,15.3163,4.1749,0.0000,0.0000,0.6000,0.0000,0.0000,1,1687.3920,3769.2199,3769.2199,3093.5225,3093.5225,0.2333,0.2333,0.1213,0.1213,0.0000,0.0000,0.0000,0.0000,3695.8806,3695.8806,2992.8548,2992.8548,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2486,-6.2486,14.8209,14.8209,75.1296,75.1296,-116.1115,-116.1115,0.0000,-0.4643,13725.4847,0.0000,0.9805,0.9805,0.9675,0.9675,0.0000,0.0000
3.0000,accel,5.0411,0.0000,0.0000,16.1061,4.3939,0.0000,0.0000,0.6000,0.0000,0.0000,1,2061.1540,3823.1780,3823.1780,3040.6855,3040.6855,0.2302,0.2302,0.2433,0.2433,0.0000,0.0000,0.0000,0.0000,3750.3849,3750.3849,2977.3995,2977.3995,0.0000,0.0000,0.0000,0.0000,0.0000,-6.0309,-6.0309,13.8916,13.8916,94.5366,94.5366,-124.5696,-124.5696,0.0000,-0.4390,13727.7271,0.0000,0.9810,0.9810,0.9792,0.9792,0.0000,0.0000
3.1000,accel,5.4992,0.0000,0.0000,16.9782,4.6359,0.0000,0.0000,0.6000,0.0000,0.0000,1,1961.4609,3743.2388,3743.2388,3120.9116,3120.9116,0.2136,0.2136,0.1614,0.1614,0.0000,0.0000,0.0000,0.0000,3679.3155,3679.3155,3070.6695,3070.6695,0.0000,0.0000,0.0000,0.0000,0.0000,-6.8898,-6.8898,13.4502,13.4502,71.1499,71.1499,-98.4950,-98.4950,0.0000,-0.4482,13728.3008,0.0000,0.9829,0.9829,0.9839,0.9839,0.0000,0.0000
3.2000,accel,5.9808,0.0000,0.0000,17.8461,4.8778,0.0000,0.0000,0.6000,0.0000,0.0000,1,1950.9154,4089.7256,4089.7256,2777.5216,2777.5216,0.2198,0.2198,0.1132,0.1132,0.0000,0.0000,0.0000,0.0000,4017.0536,4017.0536,2665.4337,2665.4337,0.0000,0.0000,0.0000,0.0000,0.0000,-6.4633,-6.4633,14.2415,14.2415,205.4797,205.4797,-202.2591,-202.2591,0.0000,-0.4563,13734.4945,0.0000,0.9822,0.9822,0.9596,0.9596,0.0000,0.0000
3.3000,accel,6.4860,0.0000,0.0000,18.5888,5.0837,0.0000,0.0000,0.6000,0.0000,0.0000,1,2690.4636,4804.9596,4804.9596,2069.4741,2069.4741,0.2234,0.2234,0.3302,0.3302,0.0000,0.0000,0.0000,0.0000,4717.5214,4717.5214,1999.6442,1999.6442,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5373,-4.5373,13.3711,13.3711,472.3126,472.3126,-398.3413,-398.3413,0.0000,-0.3946,13748.8674,0.0000,0.9818,0.9818,0.9663,0.9663,0.0000,0.0000
3.4000,accel,7.0167,0.0000,0.0000,19.5404,5.4216,0.0000,0.0000,0.6000,0.0000,0.0000,1,1906.1000,3451.0605,3451.0605,3410.7461,3410.7461,0.0180,0.0180,-0.0076,-0.0076,0.0000,0.0000,0.0000,0.0000,1080.4784,1080.4784,-540.3919,-540.3919,0.0000,0.0000,0.0000,0.0000,0.0000,-9.4210,-9.4210,16.2633,16.2633,-14.5782,-14.5782,-35.7789,-35.7789,0.0000,-0.5660,13723.6130,0.0000,0.3131,0.3131,0.1584,0.1584,0.0000,0.0000
3.5000,accel,7.5731,0.0000,0.0000,20.3425,5.6607,0.0000,0.0000,0.6000,0.0000,0.0000,1,2813.6444,3808.7736,3808.7736,3057.1046,3057.1046,-0.2415,-0.2415,0.2870,0.2870,0.0000,0.0000,0.0000,0.0000,-3808.7736,-3808.7736,2973.6982,2973.6982,0.0000,0.0000,0.0000,0.0000,0.0000,-9.1449,-9.1449,15.3522,15.3522,119.9144,119.9144,-130.3114,-130.3114,0.0000,-0.5398,13731.7563,0.0000,1.0000,1.0000,0.9727,0.9727,0.0000,0.0000
3.6000,accel,8.1565,0.0000,0.0000,21.4457,5.9556,0.0000,0.0000,0.6000,0.0000,0.0000,1,2401.0867,3303.2165,3303.2165,3559.7785,3559.7785,-0.1715,-0.1715,0.1209,0.1209,0.0000,0.0000,0.0000,0.0000,-3303.2165,-3303.2165,3442.8367,3442.8367,0.0000,0.0000,0.0000,0.0000,0.0000,-10.9013,-10.9013,16.4713,16.4713,-46.2459,-46.2459,7.4422,7.4422,0.0000,-0.6032,13725.9899,0.0000,1.0000,1.0000,0.9671,0.9671,0.0000,0.0000
3.7000,accel,8.7672,0.0000,0.0000,22.2945,6.2308,0.0000,0.0000,0.6000,0.0000,0.0000,1,2170.1330,3147.1760,3147.1760,3717.2062,3717.2062,-0.0374,-0.0374,-0.0169,-0.0169,0.0000,0.0000,0.0000,0.0000,-1961.2627,-1961.2627,-1206.7386,-1206.7386,0.0000,0.0000,0.0000,0.0000,0.0000,-10.7324,-10.7324,16.8206,16.8206,-92.0353,-92.0353,66.9210,66.9210,0.0000,-0.6072,13728.7644,0.0000,0.6232,0.6232,0.3246,0.3246,0.0000,0.0000
3.8000,accel,9.4061,0.0000,0.0000,23.4131,6.5014,0.0000,0.0000,0.6000,0.0000,0.0000,1,2298.4904,3456.8390,3456.8390,3405.6098,3405.6098,0.0067,0.0067,-0.0021,-0.0021,0.0000,0.0000,0.0000,0.0000,382.7293,382.7293,-189.5740,-189.5740,0.0000,0.0000,0.0000,0.0000,0.0000,-10.7396,-10.7396,16.7356,16.7356,-3.5088,-3.5088,-40.6201,-40.6201,0.0000,-0.6055,13724.8977,0.0000,0.1107,0.1107,0.0557,0.0557,0.0000,0.0000
3.9000,accel,10.0728,0.0000,0.0000,24.3546,6.7651,0.0000,0.0000,0.6000,0.0000,0.0000,1,3078.6170,3391.7679,3391.7679,3470.8132,3470.8132,-0.1720,-0.1720,0.2214,0.2214,0.0000,0.0000,0.0000,0.0000,-3391.7679,-3391.7679,3408.5146,3408.5146,0.0000,0.0000,0.0000,0.0000,0.0000,-10.2072,-10.2072,16.0289,16.0289,-25.9031,-25.9031,-16.9426,-16.9426,0.0000,-0.5782,13725.1624,0.0000,1.0000,1.0000,0.9821,0.9821,0.0000,0.0000
4.0000,accel,10.7678,0.0000,0.0000,25.4805,7.0744,0.0000,0.0000,0.6000,0.0000,0.0000,1,2607.7828,3325.3909,3325.3909,3537.0523,3537.0523,-0.0319,-0.0319,0.0388,0.0388,0.0000,0.0000,0.0000,0.0000,-1844.9867,-1844.9867,2156.4548,2156.4548,0.0000,0.0000,0.0000,0.0000,0.0000,-11.3059,-11.3059,17.3093,17.3093,-37.0202,-37.0202,-7.1629,-7.1629,0.0000,-0.6306,13724.8865,0.0000,0.5548,0.5548,0.6097,0.6097,0.0000,0.0000
4.1000,accel,11.4922,0.0000,0.0000,26.5232,7.3954,0.0000,0.0000,0.6000,0.0000,0.0000,1,2635.0824,2710.9599,2710.9599,4158.2786,4158.2786,-0.1694,-0.1694,0.0057,0.0057,0.0000,0.0000,0.0000,0.0000,-2710.9599,-2710.9599,382.4508,382.4508,0.0000,0.0000,0.0000,0.0000,0.0000,-12.7917,-12.7917,18.6991,18.6991,-201.9596,-201.9596,224.5641,224.5641,0.0000,-0.6940,13738.4769,0.0000,1.0000,1.0000,0.0920,0.0920,0.0000,0.0000
4.2000,accel,12.2474,0.0000,0.0000,27.6652,7.6843,0.0000,0.0000,0.6000,0.0000,0.0000,1,2908.7961,3060.3425,3060.3425,3805.0203,3805.0203,-0.1460,-0.1460,0.0640,0.0640,0.0000,0.0000,0.0000,0.0000,-3060.3425,-3060.3425,3116.6162,3116.6162,0.0000,0.0000,0.0000,0.0000,0.0000,-12.4404,-12.4404,18.1125,18.1125,-104.6447,-104.6447,89.1276,89.1276,0.0000,-0.6733,13730.7257,0.0000,1.0000,1.0000,0.8191,0.8191,0.0000,0.0000
4.3000,accel,13.0332,0.0000,0.0000,28.7161,7.9735,0.0000,0.0000,0.6000,0.0000,0.0000,1,3318.1417,3256.0161,3256.0161,3607.8573,3607.8573,-0.1662,-0.1662,0.1486,0.1486,0.0000,0.0000,0.0000,0.0000,-3256.0161,-3256.0161,3540.8517,3540.8517,0.0000,0.0000,0.0000,0.0000,0.0000,-12.1495,-12.1495,17.0804,17.0804,-50.8164,-50.8164,20.5834,20.5834,0.0000,-0.6441,13727.7469,0.0000,1.0000,1.0000,0.9814,0.9814,0.0000,0.0000
4.4000,accel,13.8498,0.0000,0.0000,29.8889,8.3043,0.0000,0.0000,0.6000,0.0000,0.0000,1,3059.3195,2670.5134,2670.5134,4200.1739,4200.1739,-0.1623,-0.1623,0.0383,0.0383,0.0000,0.0000,0.0000,0.0000,-2670.5134,-2670.5134,2534.5766,2534.5766,0.0000,0.0000,0.0000,0.0000,0.0000,-13.2622,-13.2622,18.1416,18.1416,-210.1547,-210.1547,246.8972,246.8972,0.0000,-0.6920,13741.3747,0.0000,1.0000,1.0000,0.6034,0.6034,0.0000,0.0000
4.5000,accel,14.6974,0.0000,0.0000,31.0163,8.6089,0.0000,0.0000,0.6000,0.0000,0.0000,1,3295.9919,2883.9055,2883.9055,3984.4119,3984.4119,-0.1424,-0.1424,0.0746,0.0746,0.0000,0.0000,0.0000,0.0000,-2883.9055,-2883.9055,3467.5924,3467.5924,0.0000,0.0000,0.0000,0.0000,0.0000,-13.1882,-13.1882,17.8867,17.8867,-149.7143,-149.7143,163.1421,163.1421,0.0000,-0.6848,13736.6349,0.0000,1.0000,1.0000,0.8703,0.8703,0.0000,0.0000
4.6000,accel,15.5766,0.0000,0.0000,32.1659,8.9353,0.0000,0.0000,0.6000,0.0000,0.0000,1,3305.6346,2705.6800,2705.6800,4164.6564,4164.6564,-0.1448,-0.1448,0.0423,0.0423,0.0000,0.0000,0.0000,0.0000,-2705.6800,-2705.6800,2697.7900,2697.7900,0.0000,0.0000,0.0000,0.0000,0.0000,-13.7587,-13.7587,18.4274,18.4274,-196.5607,-196.5607,229.8321,229.8321,0.0000,-0.7093,13740.6728,0.0000,1.0000,1.0000,0.6478,0.6478,0.0000,0.0000
4.7000,accel,16.4881,0.0000,0.0000,33.3267,9.2523,0.0000,0.0000,0.6000,0.0000,0.0000,1,3508.5104,2866.4605,2866.4605,4001.9594,4001.9594,-0.1347,-0.1347,0.0657,0.0657,0.0000,0.0000,0.0000,0.0000,-2866.4605,-2866.4605,3314.8580,3314.8580,0.0000,0.0000,0.0000,0.0000,0.0000,-13.7210,-13.7210,18.3706,18.3706,-150.8928,-150.8928,165.3219,165.3219,0.0000,-0.7072,13736.8396,0.0000,1.0000,1.0000,0.8283,0.8283,0.0000,0.0000
4.8000,accel,17.4322,0.0000,0.0000,34.5048,9.5821,0.0000,0.0000,0.6000,0.0000,0.0000,1,3585.9001,2803.0033,2803.0033,4066.0979,4066.0979,-0.1292,-0.1292,0.0533,0.0533,0.0000,0.0000,0.0000,0.0000,-2803.0033,-2803.0033,3038.0785,3038.0785,0.0000,0.0000,0.0000,0.0000,0.0000,-14.0418,-14.0418,18.6825,18.6825,-166.7322,-166.7322,187.8586,187.8586,0.0000,-0.7211,13738.2024,0.0000,1.0000,1.0000,0.7472,0.7472,0.0000,0.0000
