time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps,ke_total_kj,energy_engine_kj,energy_drag_kj,energy_brake_kj,energy_tire_loss_kj,energy_body_kj,integrator_err_kj
10.7000,hold,72.6230,52.4082,93.0743,65.9786,18.3048,-0.6216,21.0614,0.3257,0.0000,1.4388,1,6839.0882,2138.2683,5202.7793,2196.2733,4443.2324,0.0095,0.0118,0.0443,0.0588,-7.0913,-7.0724,-3.6195,-3.5103,-3.1902,19.8521,830.0602,2257.1192,1691.5330,3798.2757,1317.4113,2636.6953,0.6856,-67.9316,53.7145,-36.6195,52.7772,19.8546,29.1983,-26.1702,-22.7297,3.9006,-0.3347,13980.5533,3.5169,0.7911,0.7301,0.7090,0.7812,49.7968,20.9758,244.9649,308.0504,9.5265,0.0000,64.8383,233.6856,-11.2793
10.8000,hold,72.5512,54.2447,95.1729,66.3425,18.4055,-0.6390,21.1747,0.3267,0.0000,1.4757,1,6878.5161,2121.9794,5220.8748,2184.1254,4456.3028,0.0095,0.0118,0.0450,0.0586,-7.0848,-7.0645,-3.6641,-3.5536,-3.0962,20.1462,836.8045,2239.8948,1694.0792,3843.1853,1324.4731,2674.8044,0.6924,-68.5991,54.4294,-37.1506,53.2577,19.7955,29.0684,-26.0817,-22.6622,3.9448,-0.3336,13983.2825,3.4658,0.7983,0.7361,0.7173,0.7829,49.8027,21.0911,247.6780,312.4867,9.8194,0.0000,66.4048,236.2626,-11.4154
10.9000,hold,72.4125,56.0875,97.2831,66.7008,18.5046,-0.6566,21.2862,0.3276,0.0000,1.5130,1,6917.3052,2105.7328,5238.6839,2172.2066,4469.3614,0.0095,0.0118,0.0457,0.0584,-7.0768,-7.0551,-3.7087,-3.5968,-3.0128,20.3893,843.1547,2222.0544,1696.2900,3887.6967,1331.3537,2712.8282,0.6991,-69.2613,55.1364,-37.6769,53.7332,19.7021,28.9054,-25.9596,-22.5594,3.9887,-0.3325,13985.9848,3.4132,0.8056,0.7421,0.7255,0.7846,49.8086,21.2047,250.3642,316.9332,10.1170,0.0000,68.0031,238.8130,-11.5511
11.0000,hold,72.2063,57.9338,99.4045,67.0535,18.6021,-0.6743,21.3959,0.3286,0.0000,1.5505,1,6955.4625,2089.5385,5256.2098,2160.5125,4482.3989,0.0095,0.0118,0.0464,0.0582,-7.0674,-7.0444,-3.7534,-3.6402,-2.9388,20.5848,849.1265,2203.6536,1698.1764,3931.7980,1338.0579,2750.7471,0.7057,-69.9179,55.8354,-38.1984,54.2035,19.5766,28.7116,-25.8058,-22.4234,4.0321,-0.3315,13988.6597,3.3592,0.8127,0.7480,0.7335,0.7863,49.8145,21.3165,253.0229,321.3895,10.4195,0.0000,69.6335,241.3364,-11.6865
11.1000,hold,71.9316,59.7811,101.5371,67.4007,18.6981,-0.6922,21.5038,0.3295,0.0000,1.5883,1,6992.9950,2073.4061,5273.4551,2149.0394,4495.4061,0.0095,0.0118,0.0471,0.0580,-7.0570,-7.0326,-3.7982,-3.6835,-2.8733,20.7360,854.7359,2184.7452,1699.7499,3975.4783,1344.5905,2788.5424,0.7123,-70.5689,56.5264,-38.7148,54.6687,19.4211,28.4886,-25.6223,-22.2564,4.0750,-0.3305,13991.3068,3.3040,0.8198,0.7539,0.7414,0.7880,49.8203,21.4265,255.6538,325.8553,10.7268,0.0000,71.2962,243.8324,-11.8214
11.2000,hold,71.5878,61.6265,103.6806,67.7421,18.7925,-0.7101,21.6098,0.3305,0.0000,1.6270,1,7029.6215,2057.6502,5290.7158,2137.4902,4508.0726,0.0095,0.0118,0.0478,0.0577,-7.0443,-7.0186,-3.8429,-3.7269,-2.8077,20.8538,858.9385,2163.9727,1701.2026,4018.9225,1351.3770,2826.4261,0.7189,-71.2113,57.2116,-39.2283,55.1261,19.3332,28.3305,-25.4786,-22.1296,4.1175,-0.3294,13993.9288,3.2465,0.8268,0.7596,0.7491,0.7896,49.8262,21.5347,258.2528,330.3266,11.0388,0.0000,72.9896,246.2982,-11.9545
11.3000,hold,71.1745,63.4671,105.8349,68.0769,18.8851,-0.7279,21.7137,0.3314,0.0000,1.6660,1,7065.3896,2042.1813,5307.8056,2126.0314,4520.4944,0.0095,0.0118,0.0484,0.0575,-7.0303,-7.0033,-3.8874,-3.7701,-2.7173,20.9516,862.2938,2142.2826,1702.5239,4061.9627,1358.2871,2864.1067,0.7254,-71.8396,57.8950,-39.7427,55.5709,19.2225,28.1263,-25.2997,-21.9788,4.1595,-0.3280,13996.5127,3.1881,0.8337,0.7653,0.7568,0.7912,49.8320,21.6407,260.8143,334.7973,11.3555,0.0000,74.7141,248.7277,-12.0866
11.4000,hold,70.6910,65.3001,107.9997,68.4050,18.9758,-0.7458,21.8154,0.3324,0.0000,1.7067,1,7100.1033,2026.8433,5324.5653,2114.8210,4532.8266,0.0095,0.0118,0.0489,0.0571,-7.0140,-6.9856,-3.9316,-3.8129,-2.6419,20.9761,864.7600,2117.8669,1703.7655,4104.8995,1365.0214,2901.7409,0.7319,-72.4566,58.5718,-40.2538,56.0058,19.0542,27.8581,-25.0699,-21.7795,4.2009,-0.3266,13999.0562,3.1276,0.8406,0.7709,0.7641,0.7925,49.8380,21.7447,263.3375,339.2666,11.6768,0.0000,76.4701,251.1197,-12.2178
11.5000,hold,70.1373,67.1226,110.1749,68.7258,19.0645,-0.7635,21.9145,0.3333,0.0000,1.7518,1,7133.3805,2011.5680,5340.9094,2103.9391,4545.1370,0.0095,0.0117,0.0495,0.0566,-6.9879,-6.9583,-3.9750,-3.8550,-2.5807,20.8771,866.1426,2088.0294,1704.8563,4147.3254,1371.5935,2939.8788,0.7383,-73.0592,59.2443,-40.7662,56.4250,18.7693,27.4714,-24.7330,-21.4714,4.2416,-0.3248,14001.5534,3.0581,0.8475,0.7765,0.7710,0.7934,49.8444,21.8463,265.8160,343.7273,12.0028,0.0000,78.2567,253.4678,-12.3482
11.6000,hold,69.5130,68.9314,112.3602,69.0392,19.1512,-0.7809,22.0114,0.3343,0.0000,1.7960,1,7165.8425,1996.4909,5356.8693,2093.3406,4557.3043,0.0095,0.0117,0.0500,0.0562,-6.9619,-6.9310,-4.0176,-3.8963,-2.5033,20.7524,867.3176,2058.2727,1705.6367,4188.8857,1377.8042,2977.2351,0.7446,-73.6486,59.9086,-41.2758,56.8314,18.4365,27.0160,-24.3314,-21.1078,4.2817,-0.3228,14004.0050,2.9895,0.8543,0.7820,0.7777,0.7942,49.8507,21.9456,268.2488,348.1779,12.3333,0.0000,80.0731,255.7715,-12.4773
11.7000,hold,68.8183,70.7235,114.5553,69.3454,19.2358,-0.7982,22.1059,0.3352,0.0000,1.8402,1,7197.5160,1981.6165,5372.4569,2083.0148,4569.3229,0.0095,0.0117,0.0505,0.0557,-6.9358,-6.9036,-4.0597,-3.9371,-2.4310,20.5958,868.3201,2028.5814,1706.0910,4229.4888,1383.7186,3013.8949,0.7508,-74.2267,60.5619,-41.7788,57.2279,18.0753,26.5255,-23.8958,-20.7126,4.3211,-0.3208,14006.4112,2.9213,0.8610,0.7873,0.7842,0.7951,49.8569,22.0426,270.6362,352.6183,12.6682,0.0000,81.9192,258.0309,-12.6053
11.8000,hold,68.0532,72.4959,116.7600,69.6444,19.3185,-0.8154,22.1981,0.3362,0.0000,1.8845,1,7228.4220,1966.9482,5387.6777,2072.9568,4581.1892,0.0095,0.0116,0.0510,0.0552,-6.9097,-6.8762,-4.1014,-3.9775,-2.3647,20.4112,869.1760,1998.9544,1706.2679,4269.2134,1389.3873,3049.9382,0.7568,-74.7943,61.2030,-42.2734,57.6159,17.6944,26.0137,-23.4388,-20.2963,4.3598,-0.3188,14008.7719,2.8535,0.8675,0.7924,0.7906,0.7960,49.8630,22.1373,272.9783,357.0486,13.0076,0.0000,83.7947,260.2463,-12.7320
11.9000,hold,67.2180,74.2455,118.9742,69.9364,19.3991,-0.8326,22.2881,0.3371,0.0000,1.9290,1,7258.5776,1952.4889,5402.5360,2063.1624,4592.9001,0.0095,0.0116,0.0514,0.0547,-6.8837,-6.8490,-4.1427,-4.0175,-2.3040,20.2006,869.9051,1969.4006,1706.2060,4308.1203,1394.8434,3085.4098,0.7626,-75.3515,61.8314,-42.7591,57.9960,17.2981,25.4871,-22.9666,-19.8640,4.3977,-0.3169,14011.0874,2.7862,0.8739,0.7974,0.7968,0.7970,49.8691,22.2298,275.2754,361.4688,13.3513,0.0000,85.6996,262.4179,-12.8575
12.0000,hold,66.3131,75.9692,121.1976,70.2216,19.4779,-0.8496,22.3759,0.3381,0.0000,1.9737,1,7287.9977,1938.2417,5417.0360,2053.6277,4604.4523,0.0094,0.0116,0.0519,0.0543,-6.8580,-6.8221,-4.1837,-4.0573,-2.2484,19.9654,870.5236,1939.9346,1705.9338,4346.2462,1400.1091,3120.3329,0.7684,-75.8987,62.4471,-43.2356,58.3685,16.8889,24.9490,-22.4821,-19.4184,4.4349,-0.3150,14013.3578,2.7196,0.8801,0.8023,0.8028,0.7980,49.8752,22.3200,277.5276,365.8789,13.6994,0.0000,87.6338,264.5457,-12.9819
12.1000,hold,65.3393,77.6638,123.4299,70.4999,19.5548,-0.8666,22.4615,0.3390,0.0000,2.0188,1,7316.6958,1924.2098,5431.1816,2044.3490,4615.8428,0.0094,0.0115,0.0524,0.0538,-6.8327,-6.7956,-4.2244,-4.0968,-2.1975,19.7071,871.0454,1910.5734,1705.4732,4383.6142,1405.2002,3154.7181,0.7740,-76.4357,63.0499,-43.7027,58.7334,16.4684,24.4011,-21.9873,-18.9613,4.4713,-0.3131,14015.5832,2.6535,0.8863,0.8071,0.8087,0.7990,49.8812,22.4081,279.7350,370.2790,14.0516,0.0000,89.5974,266.6300,-13.1050
12.2000,hold,64.2971,79.3263,125.6709,70.7715,19.6298,-0.8836,22.5449,0.3400,0.0000,2.0642,1,7344.6843,1910.3959,5444.9764,2035.3228,4627.0687,0.0094,0.0115,0.0528,0.0533,-6.8079,-6.7695,-4.2649,-4.1360,-2.1509,19.4267,871.4831,1881.3353,1704.8425,4420.2396,1410.1284,3188.5686,0.7795,-76.9627,63.6399,-44.1605,59.0908,16.0379,23.8448,-21.4834,-18.4941,4.5070,-0.3113,14017.7637,2.5883,0.8924,0.8118,0.8145,0.8001,49.8872,22.4941,281.8979,374.6692,14.4079,0.0000,91.5903,268.6709,-13.2269
12.3000,hold,63.1875,80.9537,127.9205,71.0366,19.7029,-0.9004,22.6262,0.3410,0.0000,2.1100,1,7371.9752,1896.8029,5458.4240,2026.5456,4638.1270,0.0094,0.0114,0.0533,0.0529,-6.7836,-6.7440,-4.3051,-4.1749,-2.1083,19.1252,871.8480,1852.2383,1704.0577,4456.1332,1414.9029,3221.8836,0.7848,-77.4796,64.2170,-44.6089,59.4409,15.5986,23.2812,-20.9716,-18.0178,4.5420,-0.3096,14019.8995,2.5238,0.8984,0.8164,0.8201,0.8013,49.8933,22.5779,284.0162,379.0495,14.7684,0.0000,93.6126,270.6686,-13.3476
12.4000,hold,62.0115,82.5427,130.1784,71.2951,19.7743,-0.9172,22.7054,0.3419,0.0000,2.1561,1,7398.5797,1883.4332,5471.5281,2018.0142,4649.0154,0.0094,0.0114,0.0538,0.0524,-6.7600,-6.7192,-4.3450,-4.2136,-2.0695,18.8036,872.1510,1823.2995,1703.1330,4491.3034,1419.5313,3254.6598,0.7901,-77.9864,64.7814,-45.0479,59.7835,15.1514,22.7112,-20.4526,-17.5335,4.5763,-0.3079,14021.9908,2.4603,0.9043,0.8209,0.8256,0.8024,49.8993,22.6596,286.0902,383.4201,15.1328,0.0000,95.6642,272.6231,-13.4670
12.5000,hold,60.7703,84.0905,132.4444,71.5472,19.8438,-0.9339,22.7825,0.3429,0.0000,2.2026,1,7424.5088,1870.2890,5484.2920,2009.7253,4659.7314,0.0094,0.0114,0.0542,0.0519,-6.7371,-6.6951,-4.3846,-4.2520,-2.0343,18.4627,872.4025,1794.5346,1702.0817,4525.7573,1424.0199,3286.8929,0.7952,-78.4831,65.3332,-45.4775,60.1187,14.6972,22.1356,-19.9275,-17.0421,4.6098,-0.3062,14024.0376,2.3977,0.9101,0.8252,0.8310,0.8037,49.9053,22.7393,288.1200,387.7810,15.5012,0.0000,97.7452,274.5347,-13.5853
12.6000,hold,59.4653,85.5940,134.7183,71.7930,19.9116,-0.9506,22.8575,0.3438,0.0000,2.2496,1,7449.7731,1857.3723,5496.7191,2001.6758,4670.2731,0.0094,0.0113,0.0546,0.0515,-6.7150,-6.6718,-4.4240,-4.2902,-2.0025,18.1032,872.6123,1765.9580,1700.9160,4559.5013,1428.3744,3318.5782,0.8003,-78.9698,65.8723,-45.8978,60.4467,14.2368,21.5551,-19.3969,-16.5443,4.6426,-0.3046,14026.0403,2.3363,0.9158,0.8295,0.8362,0.8049,49.9113,22.8170,290.1059,392.1325,15.8734,0.0000,99.8556,276.4036,-13.7023
12.7000,hold,58.0979,87.0502,136.9999,72.0325,19.9776,-0.9671,22.9306,0.3448,0.0000,2.2969,1,7474.3830,1844.6846,5508.8126,1993.8629,4680.6387,0.0093,0.0113,0.0551,0.0510,-6.6937,-6.6494,-4.4631,-4.3281,-1.9740,17.7256,872.7901,1737.5817,1699.6477,4592.5419,1432.6000,3349.7109,0.8052,-79.4463,66.3988,-46.3088,60.7673,13.7709,20.9705,-18.8616,-16.0410,4.6746,-0.3031,14027.9988,2.2759,0.9214,0.8337,0.8413,0.8062,49.9173,22.8927,292.0479,396.4747,16.2494,0.0000,101.9954,278.2298,-13.8180
12.8000,hold,56.6698,88.4564,139.2890,72.2659,20.0419,-0.9836,23.0016,0.3457,0.0000,2.3448,1,7498.3485,1832.2272,5520.5758,1986.2837,4690.8268,0.0093,0.0112,0.0555,0.0506,-6.6734,-6.6279,-4.5019,-4.3658,-1.9486,17.3304,872.9453,1709.4160,1698.2879,4624.8851,1436.7014,3380.2866,0.8100,-79.9129,66.9128,-46.7105,61.0807,13.3001,20.3823,-18.3222,-15.5327,4.7060,-0.3016,14029.9136,2.2168,0.9269,0.8378,0.8464,0.8075,49.9234,22.9664,293.9464,400.8077,16.6292,0.0000,104.1648,280.0138,-13.9326
12.9000,hold,55.1827,89.8095,141.5853,72.4900,20.1038,-0.9997,23.0696,0.3467,0.0000,2.3974,1,7519.7685,1823.4253,5534.9938,1975.9074,4697.4869,0.0094,0.0112,0.0556,0.0501,-6.6732,-6.6265,-4.5396,-4.4023,-1.6819,17.4721,865.6094,1676.8527,1699.4681,4660.3099,1443.3946,3411.3272,0.8155,-80.3400,67.4400,-47.1239,61.3634,13.9024,20.7299,-18.4921,-15.8071,4.7365,-0.2990,14031.8134,2.1789,0.9320,0.8420,0.8518,0.8092,49.9299,23.0372,295.7635,405.0933,17.0125,0.0000,106.3502,281.7306,-14.0329
13.0000,hold,53.6387,91.1066,143.8884,72.7000,20.1618,-1.0146,23.1333,0.3476,0.0000,2.4467,1,7539.4152,1815.9981,5549.3695,1965.3164,4702.8963,0.0094,0.0113,0.0556,0.0495,-6.6755,-6.6278,-4.5743,-4.4359,-1.2762,17.6893,857.1780,1644.5763,1701.5319,4694.9139,1450.5788,3440.7279,0.8208,-80.6999,67.9939,-47.5622,61.5920,14.3919,20.8028,-18.5365,-16.0439,4.7657,-0.2946,14033.5803,2.1466,0.9370,0.8460,0.8573,0.8109,49.9360,23.1037,297.4712,409.3024,17.3993,0.0000,108.5611,283.3419,-14.1293
13.1000,hold,52.0401,92.3449,146.1979,72.8969,20.2161,-1.0284,23.1929,0.3486,0.0000,2.4943,1,7557.8350,1808.9869,5562.8333,1955.3977,4708.0050,0.0095,0.0113,0.0557,0.0490,-6.6780,-6.6293,-4.6062,-4.4669,-0.8781,17.8749,849.7174,1614.0285,1703.1975,4726.9888,1456.8628,3467.9089,0.8258,-81.0203,68.5393,-47.9954,61.7909,14.6609,20.6034,-18.4164,-16.1451,4.7934,-0.2895,14035.2229,2.1171,0.9415,0.8498,0.8625,0.8125,49.9419,23.1659,299.0760,413.4396,17.7894,0.0000,110.7967,284.8534,-14.2225
13.2000,hold,50.3890,93.5217,148.5133,73.0814,20.2670,-1.0414,23.2487,0.3495,0.0000,2.5399,1,7575.1166,1802.3813,5575.4579,1946.0989,4712.8207,0.0096,0.0113,0.0557,0.0485,-6.6808,-6.6312,-4.6360,-4.4958,-0.5060,18.0310,843.0969,1585.1380,1704.5722,4756.8570,1462.4043,3493.1755,0.8303,-81.3141,69.0620,-48.4111,61.9714,14.8336,20.3034,-18.2356,-16.1895,4.8195,-0.2844,14036.7588,2.0901,0.9457,0.8532,0.8674,0.8140,49.9475,23.2243,300.5840,417.5094,18.1826,0.0000,113.0557,286.2711,-14.3129
13.3000,hold,48.6881,94.6341,150.8343,73.2516,20.3143,-1.0531,23.2975,0.3505,0.0000,2.6374,1,7585.6544,1793.9787,5585.6077,1939.1152,4719.4512,0.0095,0.0111,0.0555,0.0469,-6.6101,-6.5597,-4.6629,-4.5218,-0.5295,16.8370,833.4445,1506.4749,1706.8089,4787.7789,1467.8435,3523.9661,0.8354,-81.5813,69.5638,-48.8227,62.1195,14.0305,19.2312,-17.4128,-15.4755,4.8440,-0.2789,14038.1529,1.9925,0.9514,0.8572,0.8705,0.8121,49.9592,23.2785,301.9838,421.4973,18.5786,0.0000,115.3402,287.5786,-14.4053
13.4000,hold,46.9401,95.6798,153.1605,73.4076,20.3577,-1.0631,23.3417,0.3514,0.0000,2.7362,1,7594.5366,1784.8308,5593.8563,1933.8220,4726.9262,0.0094,0.0110,0.0555,0.0452,-6.5049,-6.4538,-4.6855,-4.5437,-0.5847,15.2272,827.4152,1420.7989,1707.8399,4813.8900,1471.8114,3553.3910,0.8399,-81.8234,70.0428,-49.2402,62.2238,12.6867,17.6349,-16.0555,-14.1976,4.8670,-0.2729,14039.4352,1.8647,0.9569,0.8606,0.8731,0.8096,49.9711,23.3282,303.2708,425.3917,18.9772,0.0000,117.6391,288.7754,-14.4954
13.5000,hold,45.1477,96.6561,155.4916,73.5507,20.3975,-1.0718,23.3819,0.3524,0.0000,2.8354,1,7602.4153,1775.9836,5601.0923,1929.3196,4734.2303,0.0093,0.0108,0.0555,0.0435,-6.3989,-6.3472,-4.7048,-4.5623,-0.6493,13.5480,822.8769,1337.3679,1708.0962,4836.2640,1474.8941,3579.8198,0.8438,-82.0470,70.4889,-49.6419,62.3050,11.2881,15.9718,-14.5763,-12.7943,4.8883,-0.2669,14040.6258,1.7395,0.9618,0.8635,0.8754,0.8072,49.9829,23.3739,304.4551,429.2002,19.3783,0.0000,119.9491,289.8727,-14.5823
13.6000,hold,43.3139,97.5609,157.8270,73.6822,20.4342,-1.0795,23.4183,0.3533,0.0000,2.9364,1,7609.3687,1767.3914,5607.3946,1925.5476,4741.3930,0.0092,0.0106,0.0555,0.0418,-6.2920,-6.2398,-4.7215,-4.5785,-0.7609,11.7958,819.6746,1255.6431,1707.6910,4855.2686,1477.3436,3603.8068,0.8471,-82.2557,70.8998,-50.0196,62.3728,9.8486,14.2947,-13.0517,-11.3272,4.9080,-0.2612,14041.7266,1.6159,0.9662,0.8659,0.8774,0.8049,49.9949,23.4159,305.5459,432.9297,19.7816,0.0000,122.2687,290.8794,-14.6665
13.7000,hold,41.4418,98.3920,160.1665,73.8032,20.4679,-1.0863,23.4512,0.3543,0.0000,3.0403,1,7615.4518,1758.9953,5612.8103,1922.4758,4748.4610,0.0091,0.0104,0.0556,0.0401,-6.1840,-6.1313,-4.7362,-4.5928,-0.9220,9.9622,817.6994,1175.0781,1706.7381,4871.3209,1479.3429,3625.7931,0.8500,-82.4514,71.2763,-50.3714,62.4313,8.3651,12.6147,-11.5045,-9.8138,4.9261,-0.2560,14042.7424,1.4931,0.9703,0.8679,0.8792,0.8027,50.0072,23.4545,306.5510,436.5868,20.1871,0.0000,124.5968,291.8030,-14.7480
13.8000,hold,39.5344,99.1476,162.5098,73.9144,20.4990,-1.0925,23.4808,0.3552,0.0000,3.1480,1,7620.7162,1750.7551,5617.3860,1920.0719,4755.4661,0.0090,0.0102,0.0557,0.0384,-6.0752,-6.0222,-4.7496,-4.6057,-1.1286,8.0473,816.8200,1095.3940,1705.3166,4884.7289,1481.0339,3646.0821,0.8526,-82.6356,71.6199,-50.6978,62.4826,6.8359,10.9327,-9.9408,-8.2594,4.9429,-0.2512,14043.6791,1.3711,0.9740,0.8696,0.8809,0.8006,50.0200,23.4901,307.4775,440.1774,20.5944,0.0000,126.9327,292.6503,-14.8272
13.9000,hold,37.5951,99.8258,164.8564,74.0167,20.5276,-1.0982,23.5073,0.3562,0.0000,3.2597,1,7625.2270,1742.6703,5621.1891,1918.2809,4762.4026,0.0089,0.0100,0.0558,0.0368,-5.9671,-5.9137,-4.7617,-4.6174,-1.3726,6.0665,816.8309,1016.8407,1703.5046,4895.7751,1482.5342,3664.8507,0.8548,-82.8095,71.9329,-51.0001,62.5276,5.2713,9.2548,-8.3679,-6.6737,4.9583,-0.2469,14044.5429,1.2508,0.9775,0.8710,0.8824,0.7986,50.0331,23.5229,308.3315,443.7071,21.0035,0.0000,129.2763,293.4273,-14.9041
14.0000,hold,35.6270,100.4253,167.2062,74.1108,20.5539,-1.1034,23.5311,0.3571,0.0000,3.3735,1,7629.0922,1734.8213,5624.3404,1916.9904,4769.1884,0.0087,0.0098,0.0559,0.0351,-5.8629,-5.8092,-4.7730,-4.6283,-1.6380,4.0689,817.3727,940.6615,1701.4241,4904.8368,1483.9486,3682.1403,0.8567,-82.9737,72.2173,-51.2796,62.5672,3.7087,7.6071,-6.8088,-5.0865,4.9725,-0.2429,14045.3406,1.1353,0.9807,0.8721,0.8838,0.7969,50.0465,23.5530,309.1185,447.1812,21.4142,0.0000,131.6273,294.1396,-14.9788
14.1000,hold,33.6338,100.9444,169.5589,74.1974,20.5781,-1.1084,23.5527,0.3581,0.0000,3.4849,1,7632.5008,1727.4194,5627.0584,1915.9866,4775.6149,0.0086,0.0096,0.0560,0.0336,-5.7685,-5.7145,-4.7836,-4.6386,-1.8961,2.1587,817.8578,869.6138,1699.2942,4912.5312,1485.3689,3697.8482,0.8584,-83.1278,72.4757,-51.5373,62.6023,2.2297,6.0508,-5.3182,-3.5646,4.9855,-0.2393,14046.0792,1.0304,0.9837,0.8730,0.8850,0.7954,50.0596,23.5808,309.8432,450.6045,21.8265,0.0000,133.9860,294.7921,-15.0511
14.2000,hold,31.6187,101.3821,171.9141,74.2770,20.6003,-1.1130,23.5726,0.3590,0.0000,3.5856,1,7635.7348,1720.8124,5629.6700,1914.9408,4781.3406,0.0085,0.0094,0.0561,0.0323,-5.6921,-5.6378,-4.7937,-4.6484,-2.1058,0.4974,817.5119,807.8602,1697.4477,4919.7809,1486.8602,3711.7805,0.8600,-83.2706,72.7113,-51.7710,62.6343,0.9609,4.6846,-4.0065,-2.2158,4.9974,-0.2360,14046.7637,0.9439,0.9864,0.8739,0.8861,0.7945,50.0714,23.6063,310.5101,453.9819,22.2401,0.0000,136.3525,295.3894,-15.1207
14.3000,hold,29.5852,101.7373,174.2718,74.3502,20.6208,-1.1175,23.5914,0.3600,0.0000,3.6670,1,7639.0930,1715.3605,5632.5162,1913.5057,4786.0097,0.0085,0.0093,0.0561,0.0312,-5.6407,-5.5861,-4.8034,-4.6577,-2.2276,-0.7508,815.6771,759.3221,1696.2186,4927.5424,1488.4252,3723.8082,0.8615,-83.4002,72.9323,-51.9777,62.6651,0.0264,3.5635,-2.9937,-1.1553,5.0083,-0.2331,14047.3922,0.8829,0.9888,0.8748,0.8870,0.7941,50.0810,23.6296,311.1230,457.3177,22.6550,0.0000,138.7271,295.9356,-15.1873
14.4000,hold,27.5370,102.0090,176.6316,74.4175,20.6395,-1.1218,23.6097,0.3610,0.0000,3.7250,1,7642.7356,1711.2203,5635.7764,1911.5120,4789.4747,0.0084,0.0093,0.0560,0.0305,-5.6156,-5.5607,-4.8127,-4.6667,-2.2452,-1.5153,812.2007,725.1490,1695.7658,4936.3232,1490.0188,3734.0370,0.8630,-83.5114,73.1417,-52.1632,62.6964,-0.4026,2.7274,-2.2870,-0.4380,5.0182,-0.2303,14047.9834,0.8485,0.9910,0.8759,0.8878,0.7942,50.0877,23.6511,311.6857,460.6159,23.0711,0.0000,141.1101,296.4347,-15.2510
14.5000,hold,25.4776,102.1966,178.9933,74.4793,20.6566,-1.1259,23.6272,0.3619,0.0000,3.7626,1,7646.6103,1708.1987,5639.3826,1909.0481,4791.8917,0.0084,0.0092,0.0559,0.0300,-5.6115,-5.5563,-4.8216,-4.6753,-2.1744,-1.8621,807.4936,703.0000,1695.9707,4945.9709,1491.5861,3742.7947,0.8645,-83.6063,73.3363,-52.3314,62.7292,-0.6187,2.1814,-1.8348,-0.0270,5.0273,-0.2277,14048.5212,0.8355,0.9928,0.8770,0.8885,0.7947,50.0921,23.6707,312.2021,463.8800,23.4882,0.0000,143.5018,296.8899,-15.3121
14.6000,hold,23.4106,102.2996,-178.6431,74.5360,20.6723,-1.1297,23.6439,0.3629,0.0000,3.7866,1,7650.5416,1705.9598,5643.1162,1906.3506,4793.5912,0.0085,0.0092,0.0557,0.0297,-5.6205,-5.5650,-4.8301,-4.6836,-2.0492,-1.9346,802.2005,688.8751,1696.5869,4955.9478,1493.0886,3750.4674,0.8659,-83.6898,73.5157,-52.4845,62.7649,-0.6893,1.8422,-1.5533,0.2267,5.0357,-0.2254,14049.0178,0.8359,0.9945,0.8782,0.8891,0.7955,50.0948,23.6887,312.6759,467.1132,23.9064,0.0000,145.9021,297.3047,-15.3712
14.7000,hold,21.3396,102.3175,-176.2779,74.5881,20.6867,-1.1334,23.6595,0.3638,0.0000,3.8029,1,7654.3629,1704.1907,5646.7684,1903.6427,4794.8660,0.0085,0.0093,0.0555,0.0295,-5.6356,-5.5799,-4.8381,-4.6914,-1.9014,-1.8671,796.8562,679.2649,1697.3880,4965.7439,1494.5084,3757.3539,0.8673,-83.7649,73.6804,-52.6242,62.8017,-0.6834,1.6210,-1.3677,0.3157,5.0433,-0.2233,14049.4678,0.8430,0.9960,0.8794,0.8897,0.7963,50.0967,23.7052,313.1108,470.3185,24.3255,0.0000,148.3110,297.6820,-15.4288
14.8000,hold,19.2682,102.2501,-173.9111,74.6359,20.6999,-1.1369,23.6739,0.3648,0.0000,3.8156,1,7657.9764,1702.6886,5650.2143,1901.0605,4795.9148,0.0086,0.0093,0.0553,0.0293,-5.6527,-5.5968,-4.8458,-4.6988,-1.7512,-1.7452,791.7682,671.9801,1698.2339,4975.0589,1495.8398,3763.6434,0.8686,-83.8334,73.8312,-52.7516,62.8372,-0.6468,1.4591,-1.2303,0.3315,5.0504,-0.2213,14049.8781,0.8525,0.9974,0.8805,0.8903,0.7972,50.0981,23.7204,313.5100,473.4985,24.7454,0.0000,150.7282,298.0249,-15.4851
