time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps,ke_total_kj,energy_engine_kj,energy_drag_kj,energy_brake_kj,energy_tire_loss_kj,energy_body_kj,integrator_err_kj
9.2000,cruise,110.7414,0.0000,0.0000,81.6231,22.6727,0.0000,0.0000,0.0637,0.0000,0.0000,2,4547.6152,3786.3090,3786.3090,3269.5968,3269.5968,0.0008,0.0008,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,-0.7342,-0.7342,158.2206,158.2206,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1283,-1.1283,1.1592,1.1592,0.5366,0.5366,-0.6064,-0.6064,0.0000,-0.0504,14111.8116,0.0000,0.0002,0.0002,0.0484,0.0484,0.0000,0.0000,374.0684,430.7472,16.3641,0.0000,55.4762,358.9069,-15.1615
9.3000,cruise,113.0089,0.0000,0.0000,81.6401,22.6774,0.0000,0.0000,0.0613,0.0000,0.0000,2,4548.1398,3787.3446,3787.3446,3268.6428,3268.6428,0.0008,0.0008,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,-0.6096,-0.6096,152.2547,152.2547,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0794,-1.0794,1.1044,1.1044,0.4493,0.4493,-0.5012,-0.5012,0.0000,-0.0481,14111.9748,0.0000,0.0002,0.0002,0.0466,0.0466,0.0000,0.0000,374.2227,431.4536,16.9140,0.0000,55.4831,359.0565,-15.1661
9.4000,cruise,115.2769,0.0000,0.0000,81.6543,22.6815,0.0000,0.0000,0.0593,0.0000,0.0000,2,4548.5789,3788.2113,3788.2113,3267.8441,3267.8441,0.0008,0.0008,0.0031,0.0031,0.0000,0.0000,0.0000,0.0000,-0.5081,-0.5081,147.2589,147.2589,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0385,-1.0385,1.0590,1.0590,0.3762,0.3762,-0.4165,-0.4165,0.0000,-0.0462,14112.1108,0.0000,0.0001,0.0001,0.0451,0.0451,0.0000,0.0000,374.3518,432.1351,17.4642,0.0000,55.4891,359.1819,-15.1700
9.5000,cruise,117.5453,0.0000,0.0000,81.6662,22.6848,0.0000,0.0000,0.0576,0.0000,0.0000,2,4548.9465,3788.9367,3788.9367,3267.1755,3267.1755,0.0008,0.0008,0.0031,0.0031,0.0000,0.0000,0.0000,0.0000,-0.4243,-0.4243,143.0755,143.0755,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0043,-1.0043,1.0212,1.0212,0.3151,0.3151,-0.3471,-0.3471,0.0000,-0.0446,14112.2244,0.0000,0.0001,0.0001,0.0438,0.0438,0.0000,0.0000,374.4600,432.7958,18.0146,0.0000,55.4943,359.2868,-15.1732
9.6000,cruise,119.8140,0.0000,0.0000,81.6762,22.6876,0.0000,0.0000,0.0562,0.0000,0.0000,2,4549.2542,3789.5441,3789.5441,3266.6156,3266.6156,0.0008,0.0008,0.0030,0.0030,0.0000,0.0000,0.0000,0.0000,-0.3548,-0.3548,139.5724,139.5724,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9756,-0.9756,0.9897,0.9897,0.2639,0.2639,-0.2899,-0.2899,0.0000,-0.0433,14112.3194,0.0000,0.0001,0.0001,0.0427,0.0427,0.0000,0.0000,374.5507,433.4391,18.5653,0.0000,55.4990,359.3747,-15.1759
9.7000,cruise,122.0829,0.0000,0.0000,81.6845,22.6900,0.0000,0.0000,0.0550,0.0000,0.0000,2,4549.5118,3790.0526,3790.0526,3266.1469,3266.1469,0.0008,0.0008,0.0030,0.0030,0.0000,0.0000,0.0000,0.0000,-0.2968,-0.2968,136.6390,136.6390,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9516,-0.9516,0.9634,0.9634,0.2210,0.2210,-0.2424,-0.2424,0.0000,-0.0422,14112.3988,0.0000,0.0001,0.0001,0.0418,0.0418,0.0000,0.0000,374.6265,434.0677,19.1162,0.0000,55.5031,359.4484,-15.1781
9.8000,cruise,124.3520,0.0000,0.0000,81.6915,22.6919,0.0000,0.0000,0.0540,0.0000,0.0000,2,4549.7275,3790.4783,3790.4783,3265.7543,3265.7543,0.0008,0.0008,0.0029,0.0029,0.0000,0.0000,0.0000,0.0000,-0.2484,-0.2484,134.1827,134.1827,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9315,-0.9315,0.9413,0.9413,0.1850,0.1850,-0.2028,-0.2028,0.0000,-0.0413,14112.4653,0.0000,0.0001,0.0001,0.0411,0.0411,0.0000,0.0000,374.6901,434.6841,19.6672,0.0000,55.5068,359.5100,-15.1800
9.9000,cruise,126.6213,0.0000,0.0000,81.6974,22.6936,0.0000,0.0000,0.0532,0.0000,0.0000,2,4549.9081,3790.8348,3790.8348,3265.4257,3265.4257,0.0008,0.0008,0.0029,0.0029,0.0000,0.0000,0.0000,0.0000,-0.2080,-0.2080,132.1258,132.1258,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9147,-0.9147,0.9229,0.9229,0.1549,0.1549,-0.1697,-0.1697,0.0000,-0.0405,14112.5210,0.0000,0.0001,0.0001,0.0405,0.0405,0.0000,0.0000,374.7433,435.2902,20.2184,0.0000,55.5102,359.5617,-15.1816
10.0000,step,128.8907,0.0000,0.0000,81.7023,22.6950,0.0000,0.0000,0.0525,0.0000,1.5000,2,4550.0593,3791.1334,3791.1334,3265.1504,3265.1504,0.0008,0.0008,0.0029,0.0029,0.0000,0.0000,0.0000,0.0000,-0.1741,-0.1741,130.4034,130.4034,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9006,-0.9006,0.9075,0.9075,0.1297,0.1297,-0.1421,-0.1421,0.0000,-0.0398,14112.5676,0.0000,0.0000,0.0000,0.0399,0.0399,0.0000,13.0933,374.7879,435.8878,20.7696,0.0000,55.5132,359.6049,-15.1829
10.1000,step,131.1600,0.0071,0.2329,81.6897,22.6917,0.0500,4.5178,0.0541,0.0000,1.5000,2,4552.3242,3403.6987,4180.7990,2980.8591,3550.7484,0.0046,0.0039,0.0042,0.0029,-1.1589,-1.1606,-0.1354,-0.1348,10.0105,-7.7459,159.5469,92.3761,922.5239,1084.1142,31.7781,46.7704,0.1517,-5.0304,4.5409,-2.1804,4.8305,-81.0984,101.5897,-59.3026,74.8224,0.3065,-0.0346,14116.1051,1.0247,0.2711,0.2593,0.0546,0.0292,287.7839,13.0914,374.7397,436.4910,21.3208,0.0000,55.6683,359.5019,-15.2378
10.2000,step,133.4289,0.0296,0.8842,81.6806,22.6893,-0.0353,7.9211,0.0554,0.0000,1.5000,2,4563.4062,3076.3438,4507.1463,2740.8564,3790.1205,0.0044,0.0041,0.0073,0.0048,-1.1906,-1.1934,-0.5775,-0.5722,4.9767,-5.5178,177.0679,82.6566,825.2431,1149.3449,270.6760,394.7225,0.1922,-14.9106,16.1601,-9.4226,13.3608,-104.0507,115.9432,-76.1380,85.2783,0.9954,-0.0296,14114.4670,0.6171,0.2683,0.2550,0.1180,0.1064,164.1181,13.0900,374.7118,437.1100,21.8717,0.0000,55.7991,359.4392,-15.2725
10.3000,step,135.6972,0.0718,1.7893,81.6687,22.6855,-0.1658,9.8294,0.0573,0.0000,1.5000,2,4572.0043,2893.8007,4686.3173,2608.7666,3923.2900,0.0047,0.0046,0.0099,0.0063,-1.4174,-1.4183,-1.0368,-1.0248,2.6466,-3.1201,189.1948,84.3847,915.4354,1402.1623,533.6665,810.8425,0.2667,-24.5628,26.2767,-16.4704,20.8197,-87.2555,86.4544,-63.5275,63.9705,1.6289,-0.0290,14112.1745,0.3871,0.3163,0.2992,0.2170,0.2078,132.2347,13.0878,374.6485,437.7467,22.4225,0.0000,55.9789,359.3454,-15.3032
10.4000,step,137.9645,0.1406,2.8328,81.6515,22.6797,-0.2824,10.8493,0.0602,0.0000,1.5000,2,4577.7437,2796.7712,4779.5906,2540.2449,3994.3242,0.0050,0.0050,0.0118,0.0073,-1.6579,-1.6559,-1.4023,-1.3843,1.7218,-1.3487,200.8492,89.9880,1034.8526,1666.7143,734.9755,1149.3675,0.3341,-31.9359,33.1613,-21.8141,25.9432,-62.3046,54.9299,-44.9220,41.1675,2.0858,-0.0320,14110.9309,0.2636,0.3700,0.3487,0.2999,0.2886,119.7725,13.0844,374.5233,438.4111,22.9729,0.0000,56.2409,359.1973,-15.3260
10.5000,step,140.2300,0.2425,3.9493,81.6295,22.6724,-0.3708,11.3779,0.0638,0.0000,1.5000,2,4581.4455,2746.4575,4826.1547,2506.3915,4031.5127,0.0053,0.0053,0.0132,0.0082,-1.8538,-1.8491,-1.6634,-1.6410,1.3437,-0.2445,212.5303,98.3887,1136.1826,1877.7822,873.7183,1388.2441,0.3844,-36.9553,37.3292,-25.4048,29.1009,-40.8155,31.8927,-28.9294,24.4904,2.3804,-0.0366,14110.5164,0.1992,0.4137,0.3891,0.3588,0.3452,114.1712,13.0802,374.3438,439.1133,23.5230,0.0000,56.5894,359.0009,-15.3428
10.6000,step,142.4927,0.3822,5.1030,81.6047,22.6644,-0.4326,11.6434,0.0678,0.0000,1.5000,2,4583.7666,2720.8372,4848.1111,2490.7658,4050.7734,0.0055,0.0056,0.0143,0.0089,-1.9968,-1.9900,-1.8394,-1.8141,1.1625,0.3666,224.1503,107.9009,1211.3674,2027.8981,964.8861,1545.5109,0.4189,-40.1483,39.6677,-27.6379,30.9328,-25.3153,17.3079,-17.4241,13.9029,2.5577,-0.0416,14110.4876,0.1666,0.4452,0.4183,0.3977,0.3825,111.5291,13.0756,374.1316,439.8593,24.0725,0.0000,57.0112,358.7756,-15.3560
10.7000,step,144.7519,0.5629,6.2751,81.5791,22.6565,-0.4738,11.7713,0.0717,0.0000,1.5000,2,4585.1692,2708.0018,4857.4613,2484.4135,4060.6870,0.0056,0.0057,0.0150,0.0094,-2.0949,-2.0866,-1.9537,-1.9265,1.0442,0.6604,235.2687,117.4490,1263.6055,2128.2645,1022.9784,1644.9170,0.4415,-42.0889,40.8966,-28.9437,31.9564,-15.1078,8.7784,-9.8916,7.6608,2.6594,-0.0463,14110.5636,0.1507,0.4666,0.4381,0.4225,0.4061,110.2787,13.0711,373.9085,440.6510,24.6216,0.0000,57.4879,358.5415,-15.3670
10.8000,step,147.0065,0.7868,7.4558,81.5545,22.6491,-0.5003,11.8295,0.0755,0.0000,1.5000,2,4585.9719,2701.6306,4860.6111,2482.5638,4065.8163,0.0057,0.0058,0.0156,0.0098,-2.1594,-2.1502,-2.0258,-1.9974,0.9420,0.7651,245.5223,126.4112,1298.3840,2192.7556,1059.0171,1705.9391,0.4558,-43.2299,41.4953,-29.6626,32.5152,-8.7647,4.0698,-5.2654,4.1520,2.7151,-0.0505,14110.6219,0.1431,0.4806,0.4511,0.4379,0.4207,109.7003,13.0668,373.6906,441.4867,25.1701,0.0000,58.0028,358.3138,-15.3768
10.9000,step,149.2556,1.0552,8.6402,81.5318,22.6423,-0.5169,11.8539,0.0788,0.0000,1.5000,2,4586.3936,2698.4164,4860.9234,2482.7266,4068.5629,0.0057,0.0058,0.0161,0.0101,-2.2005,-2.1906,-2.0704,-2.0413,0.8429,0.7645,254.7138,134.4831,1320.7802,2233.0028,1080.7773,1742.5016,0.4646,-43.8852,41.7553,-30.0306,32.8176,-4.9904,1.6113,-2.5719,2.2519,2.7444,-0.0542,14110.6292,0.1398,0.4895,0.4594,0.4472,0.4296,109.4415,13.0629,373.4881,442.3631,25.7182,0.0000,58.5431,358.1018,-15.3862
11.0000,step,151.4982,1.3686,9.8262,81.5114,22.6364,-0.5271,11.8632,0.0818,0.0000,1.5000,2,4586.5829,2696.6678,4860.1105,2483.6456,4070.1665,0.0057,0.0059,0.0164,0.0104,-2.2261,-2.2158,-2.0974,-2.0679,0.7457,0.7104,262.7855,141.5642,1334.7990,2257.5597,1093.5467,1763.9614,0.4700,-44.2567,41.8441,-30.1997,32.9835,-2.8253,0.4139,-1.0856,1.2574,2.7591,-0.0573,14110.5904,0.1383,0.4950,0.4645,0.4528,0.4348,109.3267,13.0594,373.3059,443.2758,26.2658,0.0000,59.0997,357.9102,-15.3956
11.1000,step,153.7334,1.7277,11.0127,81.4936,22.6312,-0.5332,11.8666,0.0844,0.0000,1.5000,2,4586.6375,2695.5546,4859.0000,2484.7246,4071.2447,0.0058,0.0059,0.0167,0.0106,-2.2417,-2.2313,-2.1138,-2.0841,0.6525,0.6336,269.7725,147.6718,1343.3629,2272.3058,1100.8202,1776.3652,0.4731,-44.4682,41.8538,-30.2621,33.0790,-1.6235,-0.0815,-0.3167,0.7532,2.7661,-0.0598,14110.5239,0.1375,0.4984,0.4676,0.4561,0.4378,109.2704,13.0565,373.1457,444.2203,26.8131,0.0000,59.6667,357.7405,-15.4051
11.2000,step,155.9604,2.1323,12.1995,81.4781,22.6268,-0.5369,11.8683,0.0866,0.0000,1.5000,2,4586.6199,2694.6952,4857.9471,2485.7129,4072.0876,0.0058,0.0059,0.0169,0.0107,-2.2512,-2.2407,-2.1238,-2.0939,0.5656,0.5513,275.7609,152.8842,1348.4943,2281.0996,1104.8406,1783.4939,0.4749,-44.5921,41.8356,-30.2715,33.1394,-0.9758,-0.2441,0.0628,0.5040,2.7694,-0.0620,14110.4429,0.1371,0.5004,0.4696,0.4581,0.4396,109.2337,13.0539,373.0070,445.1922,27.3600,0.0000,60.2403,357.5920,-15.4150
11.3000,step,158.1781,2.5827,13.3864,81.4649,22.6230,-0.5392,11.8699,0.0885,0.0000,1.5000,2,4586.5679,2693.9345,4857.0723,2486.5285,4072.8190,0.0058,0.0059,0.0171,0.0109,-2.2571,-2.2464,-2.1300,-2.1001,0.4865,0.4725,280.8594,157.3040,1351.5342,2286.3772,1107.0029,1787.6365,0.4760,-44.6693,41.8080,-30.2542,33.1824,-0.6342,-0.2898,0.2308,0.3810,2.7708,-0.0638,14110.3542,0.1367,0.5017,0.4707,0.4593,0.4406,109.2008,13.0517,372.8881,446.1877,27.9066,0.0000,60.8181,357.4629,-15.4252
11.4000,step,160.3858,3.0787,14.5735,81.4536,22.6198,-0.5406,11.8719,0.0901,0.0000,1.5000,2,4586.5033,2693.2214,4856.3960,2487.1628,4073.4841,0.0058,0.0059,0.0172,0.0110,-2.2608,-2.2500,-2.1341,-2.1041,0.4161,0.4014,285.1817,161.0382,1353.3370,2289.6290,1108.1409,1790.1339,0.4766,-44.7221,41.7795,-30.2294,33.2167,-0.4550,-0.2738,0.2494,0.3166,2.7714,-0.0653,14110.2643,0.1363,0.5025,0.4715,0.4601,0.4412,109.1668,13.0499,372.7870,447.2030,28.4530,0.0000,61.3987,357.3513,-15.4357
11.5000,step,162.5825,3.6201,15.7608,81.4441,22.6171,-0.5416,11.8743,0.0915,0.0000,1.5000,2,4586.4380,2692.5487,4855.8933,2487.6455,4074.0947,0.0058,0.0059,0.0173,0.0111,-2.2632,-2.2524,-2.1370,-2.1069,0.3544,0.3392,288.8365,164.1874,1354.4275,2291.7337,1108.7406,1791.7442,0.4770,-44.7619,41.7543,-30.2059,33.2461,-0.3579,-0.2321,0.2186,0.2774,2.7718,-0.0666,14110.1822,0.1358,0.5030,0.4719,0.4606,0.4416,109.1316,13.0483,372.7013,448.2352,28.9992,0.0000,61.9813,357.2547,-15.4465
11.6000,step,164.7673,4.2068,16.9484,81.4361,22.6148,-0.5423,11.8770,0.0926,0.0000,1.5000,2,4586.3774,2691.9234,4855.5260,2488.0102,4074.6506,0.0058,0.0059,0.0174,0.0111,-2.2649,-2.2541,-2.1392,-2.1090,0.3009,0.2859,291.9220,166.8413,1355.1166,2293.1923,1109.0706,1792.8792,0.4773,-44.7943,41.7336,-30.1863,33.2722,-0.3004,-0.1852,0.1772,0.2479,2.7721,-0.0677,14110.1102,0.1354,0.5034,0.4723,0.4609,0.4419,109.0963,13.0470,372.6288,449.2817,29.5452,0.0000,62.5654,357.1711,-15.4577
11.7000,step,166.9392,4.8385,18.1362,81.4293,22.6129,-0.5428,11.8796,0.0936,0.0000,1.5000,2,4586.3238,2691.3536,4855.2585,2488.2866,4075.1497,0.0058,0.0059,0.0175,0.0112,-2.2662,-2.2554,-2.1409,-2.1107,0.2549,0.2407,294.5250,169.0776,1355.5823,2294.2809,1109.2726,1793.7536,0.4775,-44.8221,41.7175,-30.1707,33.2956,-0.2609,-0.1426,0.1393,0.2216,2.7725,-0.0686,14110.0484,0.1350,0.5037,0.4725,0.4612,0.4421,109.0625,13.0459,372.5677,450.3402,30.0910,0.0000,63.1506,357.0985,-15.4691
11.8000,step,169.0975,5.5150,19.3243,81.4235,22.6112,-0.5433,11.8822,0.0944,0.0000,1.5000,2,4586.2777,2690.8441,4855.0618,2488.4985,4075.5914,0.0058,0.0059,0.0176,0.0112,-2.2672,-2.2564,-2.1423,-2.1121,0.2156,0.2026,296.7203,170.9626,1355.9225,2295.1472,1109.4165,1794.4743,0.4776,-44.8465,41.7052,-30.1585,33.3164,-0.2295,-0.1078,0.1085,0.1967,2.7729,-0.0694,14109.9958,0.1346,0.5039,0.4727,0.4615,0.4423,109.0312,13.0449,372.5161,451.4088,30.6368,0.0000,63.7367,357.0353,-15.4807
11.9000,step,171.2411,6.2360,20.5127,81.4187,22.6099,-0.5436,11.8845,0.0951,0.0000,1.5000,2,4586.2386,2690.3956,4854.9147,2488.6635,4075.9775,0.0058,0.0059,0.0176,0.0113,-2.2680,-2.2572,-2.1435,-2.1133,0.1822,0.1705,298.5716,172.5519,1356.1896,2295.8681,1109.5347,1795.0925,0.4777,-44.8679,41.6959,-30.1490,33.3348,-0.2020,-0.0810,0.0848,0.1729,2.7733,-0.0701,14109.9512,0.1342,0.5041,0.4729,0.4617,0.4424,109.0030,13.0442,372.4726,452.4860,31.1824,0.0000,64.3236,356.9800,-15.4926
12.0000,step,173.3692,7.0013,21.7013,81.4146,22.6087,-0.5439,11.8867,0.0956,0.0000,1.5000,2,4586.2055,2690.0056,4854.8022,2488.7942,4076.3115,0.0057,0.0059,0.0177,0.0113,-2.2688,-2.2579,-2.1445,-2.1143,0.1539,0.1437,300.1331,173.8926,1356.4105,2296.4836,1109.6400,1795.6323,0.4778,-44.8867,41.6889,-30.1415,33.3508,-0.1768,-0.0612,0.0670,0.1505,2.7736,-0.0706,14109.9135,0.1339,0.5042,0.4730,0.4619,0.4426,108.9780,13.0435,372.4359,453.5704,31.7279,0.0000,64.9112,356.9313,-15.5046
12.1000,step,175.4809,7.8105,22.8900,81.4112,22.6077,-0.5442,11.8885,0.0961,0.0000,1.5000,2,4586.1777,2689.6697,4854.7140,2488.8995,4076.5984,0.0057,0.0059,0.0177,0.0114,-2.2694,-2.2585,-2.1454,-2.1152,0.1300,0.1211,301.4504,175.0239,1356.5988,2297.0150,1109.7367,1796.1055,0.4779,-44.9032,41.6836,-30.1356,33.3647,-0.1537,-0.0467,0.0536,0.1299,2.7740,-0.0711,14109.8817,0.1336,0.5044,0.4732,0.4620,0.4427,108.9563,13.0429,372.4049,454.6610,32.2734,0.0000,65.4993,356.8882,-15.5167
12.2000,step,177.5753,8.6633,24.0790,81.4083,22.6069,-0.5444,11.8901,0.0965,0.0000,1.5000,2,4586.1544,2689.3824,4854.6435,2488.9855,4076.8433,0.0057,0.0059,0.0178,0.0114,-2.2699,-2.2590,-2.1462,-2.1159,0.1097,0.1021,302.5619,175.9788,1356.7617,2297.4751,1109.8255,1796.5191,0.4780,-44.9174,41.6796,-30.1308,33.3767,-0.1327,-0.0362,0.0434,0.1114,2.7743,-0.0714,14109.8548,0.1334,0.5045,0.4733,0.4622,0.4428,108.9376,13.0425,372.3788,455.7566,32.8188,0.0000,66.0879,356.8499,-15.5289
12.3000,step,179.6515,9.5593,25.2681,81.4058,22.6062,-0.5446,11.8915,0.0969,0.0000,1.5000,2,4586.1348,2689.1379,4854.5860,2489.0566,4077.0516,0.0057,0.0059,0.0178,0.0114,-2.2704,-2.2595,-2.1469,-2.1166,0.0927,0.0861,303.4999,176.7851,1356.9031,2297.8727,1109.9061,1796.8785,0.4781,-44.9296,41.6764,-30.1269,33.3870,-0.1139,-0.0286,0.0356,0.0951,2.7746,-0.0718,14109.8321,0.1332,0.5046,0.4733,0.4623,0.4429,108.9216,13.0421,372.3568,456.8566,33.3642,0.0000,66.6769,356.8155,-15.5413
12.4000,step,181.7086,10.4981,26.4573,81.4038,22.6056,-0.5448,11.8927,0.0972,0.0000,1.5000,2,4586.1183,2688.9304,4854.5385,2489.1159,4077.2282,0.0057,0.0059,0.0178,0.0114,-2.2708,-2.2599,-2.1474,-2.1171,0.0782,0.0727,304.2917,177.4658,1357.0256,2298.2151,1109.9782,1797.1889,0.4782,-44.9401,41.6738,-30.1237,33.3957,-0.0973,-0.0229,0.0295,0.0808,2.7748,-0.0720,14109.8129,0.1330,0.5047,0.4734,0.4624,0.4429,108.9080,13.0417,372.3382,457.9602,33.9095,0.0000,67.2663,356.7845,-15.5537
12.5000,step,183.7457,11.4794,27.6466,81.4020,22.6051,-0.5449,11.8937,0.0974,0.0000,1.5000,2,4586.1044,2688.7547,4854.4988,2489.1656,4077.3776,0.0057,0.0059,0.0179,0.0114,-2.2711,-2.2602,-2.1479,-2.1176,0.0661,0.0614,304.9601,178.0408,1357.1314,2298.5087,1110.0417,1797.4555,0.4782,-44.9490,41.6718,-30.1210,33.4031,-0.0828,-0.0187,0.0246,0.0686,2.7751,-0.0723,14109.7967,0.1329,0.5047,0.4735,0.4625,0.4430,108.8964,13.0414,372.3225,459.0670,34.4547,0.0000,67.8559,356.7563,-15.5662
12.6000,step,185.7620,12.5027,28.8360,81.4005,22.6047,-0.5451,11.8945,0.0976,0.0000,1.5000,2,4586.0926,2688.6062,4854.4655,2489.2074,4077.5040,0.0057,0.0059,0.0179,0.0115,-2.2714,-2.2605,-2.1483,-2.1180,0.0558,0.0518,305.5245,178.5263,1357.2223,2298.7595,1110.0971,1797.6833,0.4783,-44.9566,41.6701,-30.1188,33.4093,-0.0703,-0.0154,0.0206,0.0580,2.7752,-0.0725,14109.7831,0.1328,0.5048,0.4735,0.4625,0.4430,108.8867,13.0412,372.3092,460.1763,35.0000,0.0000,68.4459,356.7305,-15.5787
12.7000,step,187.7565,13.5677,30.0255,81.3993,22.6044,-0.5452,11.8952,0.0978,0.0000,1.5000,2,4586.0827,2688.4807,4854.4374,2489.2427,4077.6107,0.0057,0.0059,0.0179,0.0115,-2.2716,-2.2607,-2.1487,-2.1183,0.0471,0.0437,306.0010,178.9364,1357.3000,2298.9731,1110.1449,1797.8774,0.4783,-44.9630,41.6687,-30.1169,33.4147,-0.0595,-0.0128,0.0173,0.0491,2.7754,-0.0726,14109.7715,0.1327,0.5049,0.4736,0.4626,0.4431,108.8784,13.0410,372.2980,461.2879,35.5452,0.0000,69.0360,356.7067,-15.5913
12.8000,step,189.7285,14.6738,31.2151,81.3982,22.6041,-0.5453,11.8958,0.0980,0.0000,1.5000,2,4586.0744,2688.3748,4854.4136,2489.2726,4077.7008,0.0057,0.0059,0.0179,0.0115,-2.2718,-2.2609,-2.1490,-2.1186,0.0398,0.0369,306.4034,179.2828,1357.3663,2299.1545,1110.1859,1798.0422,0.4783,-44.9685,41.6675,-30.1153,33.4191,-0.0503,-0.0107,0.0146,0.0415,2.7755,-0.0728,14109.7618,0.1326,0.5049,0.4736,0.4627,0.4431,108.8715,13.0408,372.2886,462.4013,36.0903,0.0000,69.6263,356.6846,-15.6039
12.9000,step,191.6771,15.8206,32.4047,81.3974,22.6038,-0.5453,11.8964,0.0981,0.0000,1.5000,2,4586.0673,2688.2854,4854.3935,2489.2978,4077.7769,0.0057,0.0059,0.0179,0.0115,-2.2720,-2.2611,-2.1492,-2.1189,0.0336,0.0312,306.7432,179.5754,1357.4226,2299.3082,1110.2208,1798.1819,0.4784,-44.9731,41.6666,-30.1140,33.4229,-0.0425,-0.0090,0.0123,0.0350,2.7756,-0.0729,14109.7535,0.1325,0.5049,0.4737,0.4627,0.4432,108.8656,13.0407,372.2806,463.5162,36.6355,0.0000,70.2168,356.6639,-15.6166
13.0000,step,193.6015,17.0075,33.5943,81.3966,22.6036,-0.5454,11.8968,0.0982,0.0000,1.5000,2,4586.0613,2688.2099,4854.3765,2489.3191,4077.8411,0.0057,0.0059,0.0179,0.0115,-2.2722,-2.2612,-2.1494,-2.1191,0.0284,0.0263,307.0301,179.8225,1357.4704,2299.4384,1110.2505,1798.3001,0.4784,-44.9769,41.6657,-30.1128,33.4261,-0.0359,-0.0076,0.0104,0.0296,2.7757,-0.0730,14109.7466,0.1324,0.5050,0.4737,0.4627,0.4432,108.8606,13.0405,372.2738,464.6325,37.1807,0.0000,70.8074,356.6445,-15.6293
13.1000,step,195.5008,18.2342,34.7840,81.3960,22.6034,-0.5455,11.8971,0.0983,0.0000,1.5000,2,4586.0563,2688.1461,4854.3622,2489.3371,4077.8954,0.0057,0.0059,0.0179,0.0115,-2.2723,-2.2614,-2.1496,-2.1193,0.0240,0.0223,307.2725,180.0312,1357.5109,2299.5485,1110.2757,1798.4000,0.4784,-44.9802,41.6651,-30.1119,33.4288,-0.0304,-0.0064,0.0088,0.0250,2.7758,-0.0731,14109.7407,0.1324,0.5050,0.4737,0.4628,0.4432,108.8564,13.0404,372.2681,465.7500,37.7258,0.0000,71.3981,356.6261,-15.6420
13.2000,step,197.3742,19.5000,35.9738,81.3954,22.6033,-0.5455,11.8975,0.0984,0.0000,1.5000,2,4586.0520,2688.0923,4854.3500,2489.3523,4077.9411,0.0057,0.0059,0.0179,0.0115,-2.2724,-2.2615,-2.1498,-2.1194,0.0202,0.0188,307.4771,180.2075,1357.5451,2299.6416,1110.2970,1798.4845,0.4784,-44.9830,41.6645,-30.1111,33.4311,-0.0256,-0.0054,0.0074,0.0211,2.7759,-0.0731,14109.7358,0.1323,0.5050,0.4737,0.4628,0.4432,108.8529,13.0403,372.2633,466.8683,38.2709,0.0000,71.9889,356.6085,-15.6548
13.3000,step,199.2209,20.8044,37.1635,81.3950,22.6031,-0.5455,11.8977,0.0984,0.0000,1.5000,2,4586.0484,2688.0469,4854.3397,2489.3652,4077.9798,0.0057,0.0059,0.0179,0.0115,-2.2725,-2.2616,-2.1499,-2.1195,0.0171,0.0159,307.6499,180.3564,1357.5741,2299.7203,1110.3150,1798.5558,0.4784,-44.9853,41.6640,-30.1104,33.4330,-0.0216,-0.0046,0.0063,0.0178,2.7759,-0.0732,14109.7316,0.1323,0.5050,0.4737,0.4628,0.4433,108.8499,13.0403,372.2593,467.9875,38.8160,0.0000,72.5798,356.5917,-15.6675
13.4000,step,201.0401,22.1469,38.3533,81.3946,22.6030,-0.5456,11.8979,0.0985,0.0000,1.5000,2,4586.0453,2688.0085,4854.3310,2489.3760,4078.0125,0.0057,0.0059,0.0179,0.0115,-2.2726,-2.2616,-2.1500,-2.1196,0.0144,0.0134,307.7959,180.4821,1357.5985,2299.7867,1110.3303,1798.6161,0.4784,-44.9873,41.6636,-30.1098,33.4347,-0.0183,-0.0039,0.0053,0.0150,2.7760,-0.0733,14109.7280,0.1323,0.5051,0.4738,0.4628,0.4433,108.8474,13.0402,372.2558,469.1074,39.3611,0.0000,73.1708,356.5755,-15.6803
