time,phase,pos_x,pos_y,yaw_deg,speed_kph,vx_body,vy_body,yaw_rate_dps,throttle,brake,steer_deg,gear,rpm,fz_fl,fz_fr,fz_rl,fz_rr,sr_fl,sr_fr,sr_rl,sr_rr,sa_fl_deg,sa_fr_deg,sa_rl_deg,sa_rr_deg,fx_fl,fx_fr,fx_rl,fx_rr,fy_fl,fy_fr,fy_rl,fy_rr,lat_accel_g,susp_defl_fl_mm,susp_defl_fr_mm,susp_defl_rl_mm,susp_defl_rr_mm,susp_vel_fl,susp_vel_fr,susp_vel_rl,susp_vel_rr,roll_deg,pitch_deg,fz_total,understeer_deg,fc_util_fl,fc_util_fr,fc_util_rl,fc_util_rr,radius_m,yaw_rate_ref_dps,ke_total_kj,energy_engine_kj,energy_drag_kj,energy_brake_kj,energy_tire_loss_kj,energy_body_kj,integrator_err_kj
11.7000,corner,142.7394,0.6611,6.3701,61.3219,17.0388,-0.2147,8.6829,0.3500,0.0000,1.5000,2,3450.5121,2803.9247,4072.1504,3070.0629,4000.6432,0.0042,-0.0314,0.0420,-0.0174,-1.8580,-1.3202,-1.5060,-1.4841,-14.2325,-1741.4467,1658.4217,-730.4459,1258.8214,756.6066,709.8544,873.1669,0.2593,-26.9959,19.1600,-10.1620,24.1225,-86.1349,-53.4696,52.2785,81.6661,1.4867,-0.2402,13946.7813,0.0941,0.4490,0.4663,0.5876,0.2846,112.4341,0.0000,211.4783,471.3751,18.0854,154.1660,97.2529,201.8709,-9.6074
11.8000,corner,144.4385,0.8439,7.2960,61.6649,17.1246,-0.2153,9.5083,0.3500,0.0000,1.5000,2,3468.5539,2913.0569,4260.2761,2892.6643,3881.2982,0.0045,0.0035,0.0441,-0.0192,-1.8238,-1.2864,-1.5453,-1.5217,-9.7447,-24.6161,1634.9034,-809.5597,1239.6107,1203.5193,726.9818,890.3040,0.2956,-28.5624,20.1951,-11.7502,24.3547,-43.8879,-7.2357,-2.1839,31.3472,1.5685,-0.2311,13947.2955,0.0216,0.4255,0.2826,0.6185,0.3100,103.1902,0.0000,213.7576,474.1200,18.3208,154.1660,97.4823,204.1508,-9.6067
11.9000,corner,146.1434,1.0565,8.3139,61.9938,17.2152,-0.2260,10.3781,0.3500,0.0000,1.5000,2,3492.2762,2854.4551,4333.6596,2838.5814,3924.1710,0.0045,0.0035,0.0456,-0.0177,-1.7980,-1.2610,-1.6488,-1.6215,-10.4243,-23.7867,1628.0487,-694.3464,1188.6844,1214.6223,763.9070,987.7847,0.3025,-31.0220,21.9267,-13.5983,25.5177,-43.1937,1.7239,-4.6312,36.5915,1.7016,-0.2315,13950.8670,-0.1056,0.4164,0.2803,0.6335,0.3077,95.0425,0.0000,216.0466,476.8889,18.5600,154.1660,97.8131,206.3498,-9.6968
12.0000,corner,147.8533,1.3000,9.3906,62.3229,17.3052,-0.2455,10.7652,0.3500,0.0000,1.5000,2,3518.3381,2841.5065,4381.8627,2799.9815,3930.1492,0.0045,0.0037,0.0465,-0.0142,-1.8363,-1.2986,-1.7382,-1.7085,-11.0248,-20.9747,1610.6459,-474.9798,1194.2943,1252.5132,806.7097,1124.6866,0.3188,-33.1438,23.6852,-15.1888,26.6982,-31.8682,3.2367,-4.4956,26.9031,1.8245,-0.2310,13953.4999,-0.1559,0.4203,0.2859,0.6434,0.3106,92.1035,0.0000,218.3374,479.6808,18.8029,154.1660,98.1541,208.5578,-9.7796
12.1000,corner,149.5674,1.5760,10.4861,62.6501,17.3951,-0.2582,10.8456,0.3500,0.0000,1.5000,2,3542.2939,2845.8907,4403.1562,2782.2483,3924.6117,0.0045,0.0038,0.0467,-0.0112,-1.8734,-1.3350,-1.7777,-1.7473,-11.2843,-18.9215,1596.1490,-322.2320,1213.6130,1291.3225,829.4453,1213.9299,0.3312,-34.5444,24.7637,-16.2270,27.4309,-20.7428,0.7851,-2.3432,17.0851,1.9031,-0.2312,13955.9069,-0.1583,0.4265,0.2933,0.6465,0.3200,91.8962,0.0000,220.6285,482.4954,19.0498,154.1660,98.5190,210.7606,-9.8678
12.2000,corner,151.2849,1.8856,11.5822,62.9759,17.4853,-0.2644,10.8273,0.3500,0.0000,1.5000,2,3562.9030,2848.6238,4409.6243,2777.5951,3922.5684,0.0045,0.0039,0.0467,-0.0099,-1.8948,-1.3562,-1.7867,-1.7564,-11.3220,-18.2003,1589.7882,-266.0929,1227.2845,1314.2997,835.6224,1245.7920,0.3366,-35.3168,25.2719,-16.7928,27.7992,-14.5770,-1.3533,0.2379,12.3070,1.9440,-0.2320,13958.4116,-0.1461,0.4309,0.2981,0.6466,0.3248,92.5281,0.0000,222.9269,485.3322,19.3005,154.1660,98.9007,212.9649,-9.9619
12.3000,corner,153.0052,2.2295,12.6760,63.3016,17.5756,-0.2680,10.8120,0.3500,0.0000,1.5000,2,3582.3681,2848.1637,4413.9428,2775.2226,3923.5916,0.0045,0.0039,0.0466,-0.0092,-1.9074,-1.3685,-1.7875,-1.7574,-11.2904,-17.9351,1585.8681,-239.8830,1234.7697,1327.6192,835.7861,1256.7858,0.3390,-35.7184,25.5254,-17.0832,27.9943,-11.9729,-2.0629,1.9141,10.4859,1.9651,-0.2325,13960.9207,-0.1345,0.4335,0.3008,0.6459,0.3261,93.1375,0.0000,225.2374,488.1907,19.5551,154.1660,99.2901,215.1794,-10.0580
12.4000,corner,154.7274,2.6079,13.7691,63.6274,17.6659,-0.2712,10.8136,0.3500,0.0000,1.5000,2,3601.6489,2845.7275,4419.0474,2772.3530,3926.2201,0.0045,0.0039,0.0465,-0.0086,-1.9173,-1.3783,-1.7885,-1.7585,-11.2718,-17.7587,1581.6584,-219.5054,1239.5451,1338.0118,835.1606,1264.8811,0.3406,-35.9793,25.7004,-17.2626,28.1366,-10.9393,-1.9888,2.2787,9.8341,1.9791,-0.2331,13963.3480,-0.1258,0.4356,0.3028,0.6452,0.3270,93.6026,0.0000,227.5616,491.0709,19.8137,154.1660,99.6846,217.4065,-10.1550
12.5000,corner,156.4510,3.0211,14.8628,63.9535,17.7564,-0.2747,10.8266,0.3500,0.0000,1.5000,2,3620.9290,2842.1744,4424.8405,2769.0058,3929.7228,0.0045,0.0039,0.0464,-0.0081,-1.9273,-1.3881,-1.7915,-1.7616,-11.2722,-17.5980,1576.7097,-200.6142,1243.7388,1348.4337,835.2553,1274.0300,0.3424,-36.2027,25.8672,-17.4111,28.2745,-10.4932,-1.6594,2.1424,9.5725,1.9916,-0.2336,13965.7435,-0.1188,0.4376,0.3048,0.6444,0.3282,93.9693,0.0000,229.8995,493.9728,20.0763,154.1660,100.0839,219.6465,-10.2530
12.6000,corner,158.1751,3.4691,15.9581,64.2796,17.8469,-0.2786,10.8458,0.3500,0.0000,1.5000,2,3640.2144,2837.9459,4430.9606,2765.4583,3933.7679,0.0046,0.0040,0.0464,-0.0076,-1.9381,-1.3988,-1.7963,-1.7664,-11.2844,-17.4471,1571.1179,-182.9551,1248.1024,1359.6741,836.2372,1284.4290,0.3443,-36.4240,26.0451,-17.5562,28.4219,-10.2562,-1.3173,1.8892,9.4326,2.0044,-0.2341,13968.1328,-0.1129,0.4398,0.3069,0.6436,0.3298,94.2806,0.0000,232.2509,496.8966,20.3430,154.1660,100.4886,221.8991,-10.3518
12.7000,corner,159.8992,3.9522,17.0553,64.6060,17.9374,-0.2829,10.8687,0.3500,0.0000,1.5000,2,3659.4861,2833.2369,4437.1998,2761.8736,3938.2168,0.0046,0.0040,0.0463,-0.0070,-1.9498,-1.4102,-1.8025,-1.7727,-11.3031,-17.3094,1565.0379,-166.7920,1252.7763,1371.7553,837.9537,1295.6544,0.3465,-36.6522,26.2366,-17.7049,28.5801,-10.1079,-1.0381,1.6565,9.3438,2.0178,-0.2346,13970.5270,-0.1076,0.4422,0.3092,0.6428,0.3317,94.5592,0.0000,234.6154,499.8426,20.6137,154.1660,100.8990,224.1639,-10.4515
12.8000,corner,161.6225,4.4706,18.1548,64.9324,18.0280,-0.2875,10.8942,0.3500,0.0000,1.5000,2,3678.7322,2828.1343,4443.4747,2758.3153,3943.0065,0.0046,0.0040,0.0462,-0.0065,-1.9620,-1.4223,-1.8099,-1.7800,-11.3254,-17.1871,1558.5831,-152.2345,1257.7209,1384.5354,840.2443,1307.3765,0.3488,-36.8883,26.4396,-17.8583,28.7479,-10.0163,-0.8326,1.4798,9.2949,2.0319,-0.2351,13972.9308,-0.1028,0.4447,0.3116,0.6419,0.3338,94.8149,0.0000,236.9928,502.8107,20.8885,154.1660,101.3153,226.4408,-10.5520
12.9000,corner,163.3442,5.0245,19.2569,65.2588,18.1186,-0.2923,10.9216,0.3500,0.0000,1.5000,2,3697.9484,2822.6857,4449.7609,2754.7993,3948.0999,0.0046,0.0040,0.0462,-0.0061,-1.9748,-1.4349,-1.8181,-1.7882,-11.3501,-17.0802,1551.8282,-139.2402,1262.8734,1397.8866,842.9977,1319.4188,0.3512,-37.1315,26.6524,-18.0161,28.9235,-9.9733,-0.6938,1.3621,9.2862,2.0464,-0.2356,13975.3458,-0.0983,0.4474,0.3142,0.6411,0.3360,95.0520,0.0000,239.3830,505.8010,21.1676,154.1660,101.7378,228.7296,-10.6533
13.0000,corner,165.0636,5.6140,20.3616,65.5853,18.2093,-0.2973,10.9508,0.3500,0.0000,1.5000,2,3717.1346,2816.9253,4456.0546,2751.3243,3953.4681,0.0046,0.0041,0.0461,-0.0056,-1.9881,-1.4479,-1.8272,-1.7971,-11.3766,-16.9873,1544.8260,-127.6977,1268.1855,1411.7219,846.1414,1331.6977,0.3538,-37.3811,26.8734,-18.1777,29.1061,-9.9752,-0.6127,1.2980,9.3174,2.0615,-0.2362,13977.7724,-0.0941,0.4502,0.3168,0.6402,0.3384,95.2729,0.0000,241.7856,508.8138,21.4508,154.1660,102.1668,231.0302,-10.7554
13.1000,corner,166.7800,6.2394,21.4693,65.9119,18.2999,-0.3026,10.9815,0.3500,0.0000,1.5000,2,3736.2926,2810.8828,4462.3580,2747.8847,3959.0853,0.0046,0.0041,0.0460,-0.0052,-2.0017,-1.4613,-1.8369,-1.8067,-11.4043,-16.9070,1537.6189,-117.4773,1273.6248,1425.9835,849.6252,1344.1736,0.3564,-37.6362,27.1017,-18.3428,29.2947,-10.0184,-0.5815,1.2813,9.3861,2.0770,-0.2367,13980.2108,-0.0903,0.4531,0.3196,0.6393,0.3408,95.4792,0.0000,244.2005,511.8490,21.7383,154.1660,102.6024,233.3422,-10.8583
13.2000,corner,168.4925,6.9008,22.5800,66.2384,18.3905,-0.3080,11.0136,0.3500,0.0000,1.5000,2,3755.4248,2804.5851,4468.6739,2744.4743,3964.9278,0.0046,0.0041,0.0459,-0.0047,-2.0157,-1.4751,-1.8472,-1.8169,-11.4328,-16.8376,1530.2449,-108.4527,1279.1686,1440.6306,853.4110,1356.8249,0.3590,-37.8964,27.3365,-18.5111,29.4887,-10.0989,-0.5941,1.3065,9.4893,2.0928,-0.2373,13982.6611,-0.0866,0.4561,0.3224,0.6384,0.3433,95.6725,0.0000,246.6277,514.9068,22.0302,154.1660,103.0449,235.6658,-10.9619
13.3000,corner,170.2005,7.5984,23.6939,66.5649,18.4812,-0.3136,11.0469,0.3500,0.0000,1.5000,2,3774.5336,2798.0573,4475.0048,2741.0876,3970.9734,0.0046,0.0041,0.0459,-0.0043,-2.0300,-1.4892,-1.8580,-1.8277,-11.4618,-16.7779,1522.7391,-100.5084,1284.7999,1455.6312,857.4671,1369.6369,0.3618,-38.1612,27.5772,-18.6824,29.6876,-10.2128,-0.6454,1.3689,9.6232,2.1090,-0.2379,13985.1231,-0.0832,0.4592,0.3253,0.6375,0.3458,95.8541,0.0000,249.0668,517.9872,22.3263,154.1660,103.4943,238.0006,-11.0662
13.4000,corner,171.9030,8.3323,24.8110,66.8914,18.5718,-0.3194,11.0813,0.3500,0.0000,1.5000,2,3793.6212,2791.3220,4481.3527,2737.7197,3977.2023,0.0046,0.0042,0.0458,-0.0040,-2.0447,-1.5036,-1.8694,-1.8389,-11.4911,-16.7264,1515.1347,-93.5410,1290.5047,1470.9583,861.7657,1382.5977,0.3646,-38.4303,27.8234,-18.8563,29.8910,-10.3563,-0.7311,1.4643,9.7846,2.1255,-0.2385,13987.5967,-0.0801,0.4623,0.3283,0.6367,0.3484,96.0253,0.0000,251.5178,521.0904,22.6269,154.1660,103.9510,240.3465,-11.1713
13.5000,corner,173.5993,9.1027,25.9316,67.2178,18.6624,-0.3253,11.1166,0.3500,0.0000,1.5000,2,3812.6897,2784.3999,4487.7194,2734.3663,3983.5962,0.0047,0.0042,0.0457,-0.0036,-2.0595,-1.5183,-1.8813,-1.8506,-11.5203,-16.6822,1507.4631,-87.4588,1296.2709,1486.5884,866.2823,1395.6964,0.3674,-38.7033,28.0744,-19.0326,30.0984,-10.5261,-0.8471,1.5889,9.9701,2.1423,-0.2390,13990.0818,-0.0770,0.4656,0.3313,0.6358,0.3510,96.1873,0.0000,253.9806,524.2164,22.9319,154.1660,104.4150,242.7035,-11.2770
13.6000,corner,175.2885,9.9097,27.0557,67.5442,18.7530,-0.3314,11.1528,0.3500,0.0000,1.5000,2,3831.7412,2777.3095,4494.1063,2731.0236,3990.1389,0.0047,0.0042,0.0456,-0.0032,-2.0747,-1.5332,-1.8935,-1.8627,-11.5491,-16.6442,1499.7536,-82.1801,1302.0877,1502.5002,870.9947,1408.9235,0.3703,-38.9798,28.3299,-19.2113,30.3095,-10.7191,-0.9899,1.7393,10.1770,2.1593,-0.2396,13992.5783,-0.0742,0.4688,0.3343,0.6350,0.3537,96.3410,0.0000,256.4549,527.3653,23.2413,154.1660,104.8866,245.0713,-11.3835
13.7000,corner,176.9699,10.7533,28.1833,67.8704,18.8436,-0.3376,11.1896,0.3500,0.0000,1.5000,2,3850.7773,2770.0673,4500.5150,2727.6880,3996.8157,0.0047,0.0042,0.0456,-0.0029,-2.0901,-1.5483,-1.9061,-1.8752,-11.5774,-16.6116,1492.0335,-77.6325,1307.9453,1518.6749,875.8831,1422.2702,0.3732,-39.2597,28.5895,-19.3921,30.5239,-10.9326,-1.1563,1.9125,10.4028,2.1766,-0.2402,13995.0861,-0.0715,0.4722,0.3375,0.6343,0.3564,96.4875,0.0000,258.9406,530.5372,23.5553,154.1660,105.3659,247.4500,-11.4906
13.8000,corner,178.6425,11.6338,29.3146,68.1966,18.9341,-0.3440,11.2271,0.3500,0.0000,1.5000,2,3869.7995,2762.6884,4506.9467,2724.3564,4003.6136,0.0047,0.0042,0.0455,-0.0025,-2.1057,-1.5637,-1.9191,-1.8881,-11.6051,-16.5835,1484.3276,-73.7515,1313.8349,1535.0955,880.9295,1435.7290,0.3762,-39.5426,28.8529,-19.5749,30.7414,-11.1641,-1.3434,2.1057,10.6451,2.1941,-0.2408,13997.6050,-0.0689,0.4756,0.3406,0.6336,0.3591,96.6274,0.0000,261.4377,533.7321,23.8739,154.1660,105.8530,249.8392,-11.5985
13.9000,corner,180.3056,12.5511,30.4496,68.5226,19.0246,-0.3505,11.2651,0.3500,0.0000,1.5000,2,3888.8093,2755.1858,4513.4028,2721.0257,4010.5208,0.0047,0.0043,0.0455,-0.0022,-2.1215,-1.5793,-1.9324,-1.9012,-11.6318,-16.5594,1476.6588,-70.4798,1319.7489,1551.7470,886.1180,1449.2931,0.3792,-39.8283,29.1196,-19.7596,30.9617,-11.4116,-1.5487,2.3163,10.9019,2.2118,-0.2414,14000.1351,-0.0664,0.4790,0.3438,0.6329,0.3618,96.7616,0.0000,263.9459,536.9502,24.1970,154.1660,106.3482,252.2390,-11.7069
14.0000,corner,181.9582,13.5054,31.5884,68.8486,19.1151,-0.3571,11.3036,0.3500,0.0000,1.5000,2,3907.8078,2747.5714,4519.8842,2717.6934,4017.5270,0.0047,0.0043,0.0454,-0.0019,-2.1375,-1.5950,-1.9460,-1.9146,-11.6576,-16.5387,1469.0476,-67.7661,1325.6800,1568.6158,891.4342,1462.9564,0.3823,-40.1166,29.3895,-19.9459,31.1845,-11.6729,-1.7698,2.5421,11.1715,2.2297,-0.2420,14002.6760,-0.0641,0.4825,0.3471,0.6323,0.3645,96.8905,0.0000,266.4652,540.1915,24.5248,154.1660,106.8516,254.6491,-11.8161
14.1000,corner,183.5996,14.4966,32.7310,69.1743,19.2056,-0.3638,11.3426,0.3500,0.0000,1.5000,2,3926.7961,2739.8557,4526.3923,2714.3571,4024.6227,0.0047,0.0043,0.0454,-0.0016,-2.1537,-1.6110,-1.9599,-1.9283,-11.6823,-16.5209,1461.5125,-65.5646,1331.6220,1585.6898,896.8652,1476.7140,0.3854,-40.4073,29.6623,-20.1339,31.4096,-11.9466,-2.0047,2.7812,11.4522,2.2477,-0.2426,14005.2278,-0.0618,0.4860,0.3503,0.6317,0.3673,97.0149,0.0000,268.9954,543.4561,24.8573,154.1660,107.3633,257.0695,-11.9258
14.2000,corner,185.2287,15.5248,33.8774,69.4999,19.2960,-0.3707,11.3818,0.3500,0.0000,1.5000,2,3945.7751,2732.0482,4532.9277,2711.0147,4031.7997,0.0047,0.0043,0.0453,-0.0013,-2.1701,-1.6271,-1.9740,-1.9423,-11.7058,-16.5055,1454.0699,-63.8343,1337.5692,1602.9584,902.3993,1490.5614,0.3885,-40.7003,29.9378,-20.3234,31.6369,-12.2309,-2.2515,3.0318,11.7426,2.2659,-0.2432,14007.7903,-0.0596,0.4896,0.3536,0.6313,0.3700,97.1351,0.0000,271.5363,546.7441,25.1945,154.1660,107.8836,259.5000,-12.0363
14.3000,corner,186.8447,16.5900,35.0278,69.8254,19.3863,-0.3776,11.4214,0.3500,0.0000,1.5000,2,3964.7455,2724.1571,4539.4915,2707.6642,4039.0506,0.0048,0.0044,0.0453,-0.0010,-2.1866,-1.6433,-1.9884,-1.9565,-11.7281,-16.4921,1446.7343,-62.5384,1343.5164,1620.4120,908.0261,1504.4948,0.3916,-40.9954,30.2157,-20.5143,31.8662,-12.5244,-2.5085,3.2922,12.0413,2.2843,-0.2439,14010.3634,-0.0575,0.4932,0.3570,0.6308,0.3728,97.2516,0.0000,274.0879,550.0555,25.5364,154.1660,108.4124,261.9406,-12.1473
14.4000,corner,188.4467,17.6922,36.1820,70.1506,19.4766,-0.3847,11.4613,0.3500,0.0000,1.5000,2,3983.7081,2716.1901,4546.0844,2704.3039,4046.3687,0.0048,0.0044,0.0452,-0.0007,-2.2033,-1.6598,-2.0030,-1.9709,-11.7491,-16.4804,1439.5183,-61.6438,1349.4590,1638.0421,913.7362,1518.5109,0.3948,-41.2925,30.4960,-20.7066,32.0974,-12.8261,-2.7743,3.5610,12.3472,2.3028,-0.2445,14012.9470,-0.0554,0.4968,0.3603,0.6305,0.3756,97.3647,0.0000,276.6500,553.3904,25.8832,154.1660,108.9502,264.3910,-12.2590
14.5000,corner,190.0337,18.8313,37.3403,70.4756,19.5668,-0.3919,11.5014,0.3500,0.0000,1.5000,2,4002.5997,2708.1804,4552.7243,2700.9133,4053.7220,0.0048,0.0044,0.0452,-0.0004,-2.2201,-1.6763,-2.0178,-1.9855,-11.7655,-16.4658,1431.5829,-61.1264,1355.4034,1655.8441,919.6252,1532.6279,0.3979,-41.5910,30.7790,-20.9007,32.3297,-13.1309,-3.0464,3.8342,12.6539,2.3214,-0.2451,14015.5401,-0.0534,0.5005,0.3637,0.6300,0.3784,97.4744,0.0000,279.2219,556.7482,26.2349,154.1660,109.4967,266.8506,-12.3713
14.6000,corner,191.6050,20.0074,38.5024,70.8001,19.6569,-0.3992,11.5413,0.3500,0.0000,1.5000,2,4021.4856,2700.2557,4559.4575,2697.4342,4060.9925,0.0048,0.0044,0.0451,-0.0001,-2.2371,-1.6930,-2.0328,-2.0002,-11.7743,-16.4412,1423.6577,-60.9379,1361.3636,1673.7919,925.5943,1546.8436,0.4012,-41.8891,31.0651,-21.0973,32.5616,-13.4142,-3.3152,4.0969,12.9315,2.3401,-0.2456,14018.1400,-0.0515,0.5042,0.3671,0.6295,0.3812,97.5851,0.0000,281.8018,560.1275,26.5914,154.1660,110.0522,269.3179,-12.4839
14.7000,corner,193.1594,21.2202,39.6685,71.1241,19.7468,-0.4065,11.5808,0.3500,0.0000,1.5000,2,4040.3447,2692.3275,4566.1800,2693.9692,4068.2716,0.0048,0.0045,0.0451,0.0002,-2.2541,-1.7098,-2.0477,-2.0150,-11.7807,-16.4176,1415.9218,-60.9607,1367.2988,1691.8216,931.5713,1561.0274,0.4044,-42.1866,31.3528,-21.2954,32.7927,-13.7037,-3.5986,4.3782,13.2188,2.3589,-0.2461,14020.7484,-0.0495,0.5079,0.3705,0.6291,0.3840,97.6971,0.0000,284.3894,563.5279,26.9529,154.1660,110.6166,271.7923,-12.5971
14.8000,corner,194.6962,22.4696,40.8385,71.4475,19.8366,-0.4139,11.6201,0.3500,0.0000,1.5000,2,4059.1875,2684.4314,4572.9378,2690.4731,4075.5217,0.0048,0.0045,0.0450,0.0005,-2.2711,-1.7266,-2.0628,-2.0298,-11.7854,-16.3914,1408.2879,-60.7030,1373.1951,1709.9189,937.5502,1575.2270,0.4076,-42.4838,31.6412,-21.4941,33.0234,-13.9861,-3.8773,4.6535,13.4976,2.3776,-0.2465,14023.3640,-0.0475,0.5116,0.3739,0.6288,0.3868,97.8093,0.0000,286.9846,566.9494,27.3194,154.1660,111.1902,274.2738,-12.7107
14.9000,corner,196.2142,23.7557,42.0124,71.7704,19.9262,-0.4214,11.6591,0.3500,0.0000,1.5000,2,4078.0147,2676.5791,4579.7302,2686.9448,4082.7328,0.0048,0.0045,0.0450,0.0007,-2.2882,-1.7434,-2.0778,-2.0447,-11.7887,-16.3623,1400.7486,-60.1157,1379.0497,1728.0736,943.5224,1589.4435,0.4108,-42.7811,31.9298,-21.6934,33.2538,-14.2563,-4.1478,4.9198,13.7635,2.3964,-0.2469,14025.9869,-0.0454,0.5152,0.3773,0.6286,0.3896,97.9224,0.0000,289.5870,570.3921,27.6908,154.1660,111.7730,276.7623,-12.8247
15.0000,corner,197.7127,25.0781,43.1901,72.0928,20.0157,-0.4289,11.6978,0.3500,0.0000,1.5000,2,4096.8254,2668.7753,4586.5542,2683.3862,4089.9012,0.0048,0.0045,0.0449,0.0010,-2.3054,-1.7603,-2.0929,-2.0596,-11.7905,-16.3303,1393.3096,-59.1963,1384.8592,1746.2748,949.4799,1603.6626,0.4140,-43.0783,32.2182,-21.8929,33.4837,-14.5130,-4.4088,5.1760,14.0156,2.4152,-0.2474,14028.6169,-0.0434,0.5189,0.3808,0.6283,0.3924,98.0366,0.0000,292.1967,573.8559,28.0673,154.1660,112.3650,279.2575,-12.9392
15.1000,corner,199.1905,26.4368,44.3716,72.4146,20.1050,-0.4365,11.7362,0.3500,0.0000,1.5000,2,4115.6190,2661.0227,4593.4083,2679.7983,4097.0247,0.0049,0.0046,0.0449,0.0013,-2.3225,-1.7772,-2.1080,-2.0745,-11.7908,-16.2957,1385.9748,-57.9433,1390.6202,1764.5135,955.4167,1617.8747,0.4173,-43.3755,32.5063,-22.0926,33.7132,-14.7559,-4.6591,5.4213,14.2538,2.4339,-0.2478,14031.2540,-0.0414,0.5226,0.3842,0.6282,0.3951,98.1520,0.0000,294.8135,577.3409,28.4489,154.1660,112.9665,281.7595,-13.0540
15.2000,corner,200.6468,27.8314,45.5568,72.7358,20.1942,-0.4441,11.7742,0.3500,0.0000,1.5000,2,4134.3947,2653.3228,4600.2916,2676.1816,4104.1022,0.0049,0.0046,0.0449,0.0016,-2.3397,-1.7941,-2.1231,-2.0894,-11.7897,-16.2585,1378.7461,-56.3560,1396.3300,1782.7832,961.3291,1632.0734,0.4205,-43.6726,32.7940,-22.2924,33.9421,-14.9851,-4.8981,5.6550,14.4782,2.4526,-0.2482,14033.8981,-0.0393,0.5263,0.3876,0.6281,0.3979,98.2687,0.0000,297.4373,580.8471,28.8356,154.1660,113.5775,284.2679,-13.1693
15.3000,corner,202.0807,29.2619,46.7458,73.0564,20.2831,-0.4517,11.8119,0.3500,0.0000,1.5000,2,4153.1520,2645.6762,4607.2037,2672.5363,4111.1329,0.0049,0.0046,0.0448,0.0019,-2.3569,-1.8110,-2.1382,-2.1043,-11.7872,-16.2187,1371.6248,-54.4346,1401.9867,1801.0793,967.2143,1646.2550,0.4237,-43.9695,33.0811,-22.4922,34.1704,-15.2006,-5.1256,5.8769,14.6891,2.4714,-0.2486,14036.5491,-0.0372,0.5299,0.3909,0.6280,0.4007,98.3868,0.0000,300.0679,584.3744,29.2274,154.1660,114.1982,286.7829,-13.2850
15.4000,corner,203.4910,30.7278,47.9385,73.3765,20.3719,-0.4595,11.8493,0.3500,0.0000,1.5000,2,4171.8901,2638.0836,4614.1438,2668.8628,4118.1166,0.0049,0.0046,0.0448,0.0022,-2.3741,-1.8280,-2.1533,-2.1192,-11.7833,-16.1766,1364.6109,-52.1798,1407.5893,1819.3985,973.0709,1660.4169,0.4269,-44.2662,33.3676,-22.6921,34.3981,-15.4025,-5.3412,6.0868,14.8866,2.4900,-0.2491,14039.2068,-0.0351,0.5336,0.3943,0.6280,0.4034,98.5061,0.0000,302.7052,587.9230,29.6244,154.1660,114.8285,289.3041,-13.4011
15.5000,corner,204.8770,32.2290,49.1349,73.6959,20.4606,-0.4672,11.8863,0.3500,0.0000,1.5000,2,4190.6085,2630.5450,4621.1116,2665.1615,4125.0531,0.0049,0.0047,0.0448,0.0025,-2.3914,-1.8450,-2.1683,-2.1340,-11.7782,-16.1321,1357.7043,-49.5927,1413.1370,1837.7385,978.8977,1674.5576,0.4301,-44.5627,33.6535,-22.8919,34.6252,-15.5909,-5.5451,6.2848,15.0707,2.5087,-0.2495,14041.8712,-0.0330,0.5372,0.3977,0.6280,0.4061,98.6266,0.0000,305.3491,591.4928,30.0267,154.1660,115.4686,291.8315,-13.5176
15.6000,corner,206.2375,33.7650,50.3349,74.0148,20.5490,-0.4751,11.9230,0.3500,0.0000,1.5000,2,4209.3066,2623.0606,4628.1065,2661.4327,4131.9422,0.0049,0.0047,0.0448,0.0028,-2.4086,-1.8619,-2.1834,-2.1489,-11.7718,-16.0854,1350.9042,-46.6754,1418.6295,1856.0973,984.6940,1688.6762,0.4333,-44.8590,33.9388,-23.0917,34.8516,-15.7659,-5.7371,6.4708,15.2417,2.5273,-0.2499,14044.5420,-0.0309,0.5408,0.4011,0.6281,0.4088,98.7484,0.0000,307.9995,595.0839,30.4342,154.1660,116.1186,294.3650,-13.6345
15.7000,corner,207.5717,35.3357,51.5384,74.3330,20.6373,-0.4829,11.9593,0.3500,0.0000,1.5000,2,4227.9837,2615.6304,4635.1277,2657.6771,4138.7840,0.0049,0.0047,0.0447,0.0031,-2.4258,-1.8789,-2.1985,-2.1638,-11.7643,-16.0366,1344.2095,-43.4301,1424.0663,1874.4733,990.4594,1702.7718,0.4365,-45.1550,34.2235,-23.2915,35.0773,-15.9277,-5.9175,6.6449,15.3995,2.5459,-0.2503,14047.2192,-0.0288,0.5445,0.4044,0.6283,0.4116,98.8713,0.0000,310.6562,598.6961,30.8470,154.1660,116.7786,296.9044,-13.7517
15.8000,corner,208.8786,36.9405,52.7456,74.6507,20.7255,-0.4908,11.9953,0.3500,0.0000,1.5000,2,4246.6391,2608.2543,4642.1747,2653.8950,4145.5785,0.0050,0.0047,0.0447,0.0034,-2.4431,-1.8959,-2.2135,-2.1787,-11.7556,-15.9857,1337.6189,-39.8599,1429.4474,1892.8650,996.1934,1716.8440,0.4397,-45.4507,34.5075,-23.4912,35.3024,-16.0762,-6.0862,6.8073,15.5444,2.5645,-0.2507,14049.9026,-0.0266,0.5481,0.4078,0.6284,0.4143,98.9954,0.0000,313.3191,602.3296,31.2652,154.1660,117.4487,299.4497,-13.8694
